TIMESTAMP,HCT_OPEN_PRICE_USD,HCT_HIGH_PRICE_USD,HCT_LOW_PRICE_USD,HCT_CLOSE_PRICE_USD,HCT_VOLUME_USD,HCT_DIVIDENDS_USD,HCT_STOCK_SPLITS_USD
2021-10-10 00:00:00+00:00,0.16735899448394775,0.25965800881385803,0.16735899448394775,0.19277599453926086,3595001,0.0,0.0
2021-10-11 00:00:00+00:00,0.19279299676418304,0.22974899411201477,0.14029599726200104,0.21806299686431885,2897111,0.0,0.0
2021-10-12 00:00:00+00:00,0.21807700395584106,0.3155539929866791,0.20439699292182922,0.2244960069656372,2000105,0.0,0.0
2021-10-13 00:00:00+00:00,0.22452199459075928,0.2496339976787567,0.1601179987192154,0.20259100198745728,1296036,0.0,0.0
2021-10-14 00:00:00+00:00,0.20258300006389618,0.22977399826049805,0.19292500615119934,0.2021079957485199,1183378,0.0,0.0
2021-10-15 00:00:00+00:00,0.2021069973707199,0.24109700322151184,0.19284799695014954,0.20845800638198853,2458934,0.0,0.0
2021-10-16 00:00:00+00:00,0.2084600031375885,0.20888499915599823,0.1908079981803894,0.19251200556755066,624989,0.0,0.0
2021-10-17 00:00:00+00:00,0.19250799715518951,0.19388100504875183,0.17354899644851685,0.19115899503231049,651100,0.0,0.0
2021-10-18 00:00:00+00:00,0.19115899503231049,0.20260000228881836,0.1544020026922226,0.15928399562835693,1524070,0.0,0.0
2021-10-19 00:00:00+00:00,0.159279003739357,0.159279003739357,0.12364400178194046,0.12709499895572662,1278329,0.0,0.0
2021-10-20 00:00:00+00:00,0.1270979940891266,0.15239199995994568,0.12665699422359467,0.14759400486946106,956958,0.0,0.0
2021-10-21 00:00:00+00:00,0.14760500192642212,0.16011500358581543,0.14017899334430695,0.14424100518226624,866604,0.0,0.0
2021-10-22 00:00:00+00:00,0.1441970020532608,0.1493770033121109,0.14292599260807037,0.14587999880313873,656041,0.0,0.0
2021-10-23 00:00:00+00:00,0.14586099982261658,0.1480800062417984,0.133419007062912,0.14587800204753876,772464,0.0,0.0
