TIMESTAMP,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,ETH_FIRST_TRADE_PRICE_USD,ETH_HIGH_TRADE_PRICE_USD,ETH_LOW_TRADE_PRICE_USD,ETH_LAST_TRADE_PRICE_USD,ETH_TOTAL_TRADE_COUNT,ETH_TOTAL_TRADES_BUY,ETH_TOTAL_TRADES_SELL,ETH_VOLUME_USD,ETH_QUOTE_VOLUME,ETH_VOLUME_BUY,ETH_QUOTE_VOLUME_BUY,ETH_VOLUME_SELL,ETH_QUOTE_VOLUME_SELL
2017-10-09,311.13,312.13,286.65,297.19,311.13,312.13,286.65,297.19,8680.0,2914.0,5766.0,4885.37863,1462524.6249531,1575.93338,472759.5852128,3309.44525,989765.0397403
2017-10-10,297.35,308.56,293.0,298.64,297.35,308.56,293.0,298.64,9392.0,5059.0,4333.0,6749.27468,2028540.4729273,3979.8636,1200692.0389299,2769.41108,827848.4339974
2017-10-11,300.88,305.5,298.02,304.01,300.88,305.5,298.02,304.01,4079.0,2287.0,1792.0,3724.6863,1125331.5033572,1923.79902,581977.2978289,1800.88728,543354.2055283
2017-10-12,304.01,310.0,302.71,303.99,304.01,310.0,302.71,303.99,4956.0,2169.0,2787.0,7827.75596,2397065.1633671,3436.20226,1053317.9715572,4391.5537,1343747.1918099
2017-10-13,303.52,353.96,297.0,337.96,303.52,353.96,297.0,337.96,9898.0,4082.0,5816.0,17925.36585,5832987.2559101,7538.17104,2469530.2629596,10387.19481,3363456.9929505
2017-10-14,337.96,349.8,335.0,342.0,337.96,349.8,335.0,342.0,5703.0,2995.0,2708.0,7731.96469,2655702.1145455,3790.50687,1304246.7919927,3941.45782,1351455.3225528
2017-10-15,342.0,348.0,316.17,337.96,342.0,348.0,316.17,337.96,6822.0,3241.0,3581.0,10011.34708,3326752.5971166,4957.44824,1652285.7219957,5053.89884,1674466.8751209
2017-10-16,337.5,354.0,332.78,335.19,337.96,354.0,332.78,335.19,6586.0,3330.0,3256.0,8663.47097,2956522.0417874,4424.03339,1511172.9129401,4239.43758,1445349.1288473
2017-10-17,335.18,336.58,312.65,315.19,334.91,336.58,312.65,315.19,6837.0,2990.0,3847.0,8146.74356,2638150.8892904,3297.06736,1069520.4162513,4849.6762,1568630.4730391
2017-10-18,315.19,318.0,284.68,309.7,315.19,318.0,284.68,309.7,9801.0,5699.0,4102.0,12908.0454,3915770.1544675,6592.08304,2005598.3141489,6315.96236,1910171.8403186
2017-10-19,311.52,315.0,300.0,308.66,311.52,315.0,300.0,308.66,6769.0,3171.0,3598.0,8678.74739,2675399.8602425,4110.58984,1269506.2481589,4568.15755,1405893.6120836
2017-10-20,308.66,311.18,302.0,304.51,308.66,311.18,302.0,304.51,6812.0,2342.0,4470.0,8739.31764,2667391.8997551,3042.73881,932164.5043713,5696.57883,1735227.3953838
2017-10-21,304.51,305.34,290.0,298.94,304.5,305.34,290.0,298.94,6343.0,2987.0,3356.0,8591.63121,2558677.4115428,4286.76965,1278052.9283119,4304.86156,1280624.4832309
2017-10-22,298.99,306.99,290.0,293.79,298.99,306.99,290.0,293.79,5828.0,2649.0,3179.0,7173.06893,2120546.5470225,3305.51785,977321.1430991,3867.55108,1143225.4039234
2017-10-23,293.78,294.6,272.2,281.09,294.0,294.6,272.2,281.09,6524.0,3723.0,2801.0,9658.78404,2743010.9877028,5255.49466,1493898.2383324,4403.28938,1249112.7493704
2017-10-24,282.27,310.0,275.5,297.38,282.27,310.0,275.5,297.38,8026.0,4735.0,3291.0,14066.67924,4253110.3195806,8185.36518,2480346.5383804,5881.31406,1772763.7812002
2017-10-25,295.43,300.0,281.0,294.49,295.42,300.0,281.0,294.49,6796.0,3001.0,3795.0,9703.09261,2840747.3846263,4062.96246,1191187.6521059,5640.13015,1649559.7325204
2017-10-26,294.1,299.76,291.03,294.71,294.1,299.76,291.03,294.71,6557.0,2794.0,3763.0,7813.02717,2306446.3337328,3502.44576,1034906.2906169,4310.58141,1271540.0431159
2017-10-27,294.72,298.1,292.03,296.33,294.72,298.1,292.03,296.33,5899.0,2335.0,3564.0,6272.14802,1852704.4161056,2478.34843,733169.1511911,3793.79959,1119535.2649145
2017-10-28,296.14,297.0,290.1,291.87,296.14,297.0,290.1,291.87,5589.0,2181.0,3408.0,5848.86589,1715796.7941936,2343.52663,688114.5248454,3505.33926,1027682.2693482
2017-10-29,291.86,309.4,291.86,305.0,291.86,309.4,291.86,305.0,6947.0,2975.0,3972.0,9019.13315,2716332.8153886,3673.09724,1108293.788686,5346.03591,1608039.0267026
2017-10-30,305.0,316.0,302.1,307.25,305.0,316.0,302.1,307.25,6421.0,3351.0,3070.0,8946.12026,2751568.6365363,4751.89487,1464093.3140304,4194.22539,1287475.3225059
2017-10-31,305.95,309.99,304.01,304.9,305.95,309.99,304.01,304.9,7744.0,3129.0,4615.0,7640.41182,2347542.8648317,3070.74748,944596.8343661,4569.66434,1402946.0304656
2017-11-01,304.89,305.9,286.34,287.01,304.89,305.9,286.34,287.01,12038.0,3757.0,8281.0,9843.1666,2948801.7063006,3264.6181,981818.7579919,6578.5485,1966982.9483087
2017-11-02,287.3,293.0,274.73,283.12,287.3,293.0,274.73,283.12,13600.0,4379.0,9221.0,13423.8572,3810829.6596733,4726.14435,1347012.8971022,8697.71285,2463816.7625711
2017-11-03,283.12,307.0,282.0,304.08,283.12,307.0,282.0,304.08,8973.0,3685.0,5288.0,8194.03465,2400297.6347816,3439.34248,1009675.1728016,4754.69217,1390622.46198
2017-11-04,304.09,304.99,292.11,298.04,304.07,304.99,292.11,298.04,9036.0,3141.0,5895.0,7828.41744,2333944.7608054,3652.33313,1089665.5338768,4176.08431,1244279.2269286
2017-11-05,298.1,302.14,293.13,295.53,298.1,302.14,293.13,295.53,7513.0,3309.0,4204.0,6638.42119,1974433.013513,3403.76089,1013349.9678548,3234.6603,961083.0456582
2017-11-06,295.19,305.58,290.11,297.97,295.19,305.58,290.11,297.97,7898.0,2826.0,5072.0,7515.50103,2233482.6122626,2768.12495,823872.9723537,4747.37608,1409609.6399089
2017-11-07,297.25,303.52,287.0,291.78,296.86,303.52,287.0,291.78,8788.0,3648.0,5140.0,9418.57881,2765345.5827772,3541.77071,1041355.9371219,5876.8081,1723989.6456553
2017-11-08,291.31,320.0,290.02,303.02,291.31,320.0,290.02,303.02,14402.0,6184.0,8218.0,15961.85772,4839176.806813,7621.19678,2314876.9042327,8340.66094,2524299.9025803
2017-11-09,303.6,329.0,299.5,317.87,303.6,329.0,299.5,317.87,8208.0,3823.0,4385.0,11151.29946,3527294.7503346,5438.08042,1718346.8231336,5713.21904,1808947.927201
2017-11-10,318.5,322.65,285.82,293.5,318.5,322.65,285.82,293.5,9253.0,4825.0,4428.0,15597.16557,4762536.5850516,7799.9111,2384691.4816294,7797.25447,2377845.1034222
2017-11-11,293.52,318.0,291.91,310.02,293.5,318.0,291.91,310.02,8646.0,4123.0,4523.0,10850.16279,3282643.0277861,5001.69556,1515726.7324973,5848.46723,1766916.2952888
2017-11-12,310.87,316.99,281.01,305.24,310.87,316.99,281.01,305.24,13661.0,6250.0,7411.0,21123.15319,6345603.7706789,9589.62986,2900669.9964922,11533.52333,3444933.7741867
2017-11-13,304.0,318.88,303.7,312.99,304.0,318.88,303.7,312.99,9066.0,4141.0,4925.0,15551.67434,4852265.3955649,7170.70938,2242103.2845542,8380.96496,2610162.1110107
2017-11-14,313.0,337.54,312.94,335.61,313.45,337.54,312.94,335.61,11711.0,5458.0,6253.0,17709.2227,5756893.4527936,8919.59659,2901086.0739194,8789.62611,2855807.3788742
2017-11-15,335.6,339.0,324.0,331.33,335.55,339.0,324.0,331.33,10036.0,4832.0,5204.0,15597.16131,5178507.4572747,7036.5064,2338129.6177232,8560.65491,2840377.8395515
2017-11-16,330.98,334.75,321.41,331.49,330.98,334.75,321.41,331.49,9493.0,4051.0,5442.0,14145.71696,4638262.2625835,6014.42341,1974043.7196371,8131.29355,2664218.5429464
2017-11-17,331.49,334.6,323.84,331.23,331.49,334.6,323.84,331.23,11548.0,5830.0,5718.0,18042.02544,5954175.9400211,9389.65878,3102187.4682219,8652.36666,2851988.4717992
2017-11-18,331.2,349.9,326.01,346.66,331.2,349.9,326.01,346.66,10690.0,5603.0,5087.0,14361.4973,4780354.335408,7672.43904,2559237.1123193,6689.05826,2221117.2230887
2017-11-19,346.66,373.56,343.07,354.15,346.66,373.56,343.07,354.15,10509.0,5255.0,5254.0,19397.74898,6895884.0624029,9931.92637,3532022.4845988,9465.82261,3363861.5778041
2017-11-20,355.15,372.5,353.9,367.42,355.15,372.5,353.9,367.42,11553.0,6247.0,5306.0,18277.0194,6600961.958264,9171.44481,3318132.2571167,9105.57459,3282829.7011473
2017-11-21,367.42,375.5,350.02,362.12,366.21,375.5,350.02,362.12,14762.0,6358.0,8404.0,26237.64398,9556690.2312402,12579.43792,4586895.6041716,13658.20606,4969794.6270686
2017-11-22,362.12,384.84,359.0,380.65,362.11,384.84,359.0,380.65,10386.0,5321.0,5065.0,18121.58484,6654403.0898495,9745.17516,3590374.5272574,8376.40968,3064028.5625921
2017-11-23,380.63,425.0,370.02,405.0,380.63,425.0,370.02,405.0,12731.0,6849.0,5882.0,25409.00111,10084943.0895568,14505.14543,5758239.6340983,10903.85568,4326703.4554585
2017-11-24,405.03,475.0,392.8,469.0,405.0,475.0,392.8,469.0,15706.0,8337.0,7369.0,30398.35831,13089282.2114721,15383.97249,6660202.9646325,15014.38582,6429079.2468396
2017-11-25,467.57,484.47,450.0,461.82,467.57,484.47,450.0,461.82,13282.0,6491.0,6791.0,21428.63117,9958206.2564553,9560.74839,4449274.4617491,11867.88278,5508931.7947062
2017-11-26,461.0,465.0,436.14,462.84,461.0,465.0,436.14,462.84,13955.0,6503.0,7452.0,21691.11759,9854650.9432016,9455.95178,4305399.4791836,12235.16581,5549251.464018
2017-11-27,462.84,486.94,453.0,472.31,462.84,486.94,453.0,472.31,15797.0,7275.0,8522.0,23761.11416,11199192.4016095,10794.57638,5093374.5782972,12966.53778,6105817.8233123
2017-11-28,472.32,477.5,453.5,466.17,472.32,477.5,453.5,466.17,12944.0,6634.0,6310.0,23967.24816,11224970.9334287,10904.08622,5113522.343179,13063.16194,6111448.5902497
2017-11-29,466.17,515.0,385.0,421.7,466.18,515.0,385.0,421.7,23835.0,11763.0,12072.0,51313.49571,23657537.251193,23825.39377,11029389.6810454,27488.10194,12628147.5701476
2017-11-30,421.92,460.0,387.01,427.43,421.92,460.0,387.01,427.43,22805.0,11591.0,11214.0,45184.22265,19125706.0007665,24018.42012,10172953.0960846,21165.80253,8952752.9046819
2017-12-01,428.05,465.97,413.74,457.51,428.05,465.97,413.74,457.51,19944.0,11030.0,8914.0,33072.21995,14471054.869735,19043.24922,8328610.9814412,14028.97073,6142443.8882938
2017-12-02,457.53,471.91,445.0,457.63,457.53,471.91,445.0,457.63,18388.0,8265.0,10123.0,25796.14,11883272.7996642,12336.59141,5685998.3052922,13459.54859,6197274.494372
2017-12-03,457.31,485.9,440.11,460.3,457.31,485.9,440.11,460.3,21404.0,9938.0,11466.0,24490.05997,11436416.9241977,12239.10293,5721801.0534579,12250.95704,5714615.8707398
2017-12-04,460.3,470.98,445.0,466.67,460.3,470.98,445.0,466.67,20049.0,10049.0,10000.0,23182.65949,10662508.8497644,11708.14715,5390172.6977393,11474.51234,5272336.1520251
2017-12-05,466.66,468.67,445.21,452.26,466.66,468.67,445.21,452.26,19373.0,9454.0,9919.0,25387.11695,11663673.2864895,12902.22244,5935255.777238,12484.89451,5728417.5092515
