,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.00017497805109956772,0.013227926938850536,0.011537286612318216,0.0038919785174189913,23121.149425072457,152.05640211800508,132.62235524426166,0.003620510211278683,0.9930652626930594
1,0.012698076660396415,0.11268574293315199,0.11237441440442944,0.03837418983125844,1677883.310166153,1295.331351495112,1291.7526309783489,0.03566901856549121,0.3937222171884316
2,0.02969548084438321,0.17232376749706702,0.17208276334158865,0.04836804592345427,3923862.052362884,1980.874062721526,1978.1037020250271,0.045526295079155385,-0.0942728250385294
3,0.002204180044195261,0.046948695873211016,0.04637353038164903,0.011554519699719398,291253.2526456576,539.6788421326684,533.0672923490218,0.010949293270068574,0.8605979517077715
4,0.007101434593673245,0.08427001004908713,0.06866781909714409,0.019800333127295032,1595875.5848555015,1263.2796938348615,1029.389701447736,0.01887414704757815,0.7132764019537277
5,0.05008419852195361,0.22379499217353727,0.2198844553252046,0.08506648447032349,23744821.299724016,4872.865819999974,4787.7186270087,0.0813804408531797,-9.873894739214975
6,0.0020802728279439796,0.04561000798009116,0.042093448325830146,0.026113631342714987,1892152.8430367766,1375.5554670883964,1269.4990436084693,0.024809005505648057,0.7681950603231804
7,0.0030684366248691667,0.05539347095885188,0.05518940788072763,0.05451031590496849,4714022.665021217,2171.1800167239053,2163.181647637855,0.051218062175229305,-1.1946062401145756
8,0.008358106667061419,0.09142268136005101,0.09137259401998336,0.1160610945474883,19289610.714163233,4391.993933757563,4389.587708268552,0.10873616858647857,-350.1301503772093
9,0.007446437391696464,0.08629274240454098,0.08627359696955492,0.11767384032728939,21388374.569666855,4624.756703835009,4623.730626894101,0.11050791711209722,-145.97892049028522
10,0.005375375498574421,0.07331695232737392,0.0730974164977298,0.10816452121938974,16231795.117954636,4028.8702036618947,4016.8063853250396,0.101208710268826,-5.274659978061646
11,0.014152932643201017,0.11896609871388159,0.1187041812424128,0.21536824001946783,42737013.8170772,6537.35526165415,6522.962565334472,0.19861757366761976,-13.399972683855847
Mean,0.011869992530753984,0.0936877574341413,0.09147090950821439,0.07041226624423237,11459148.864674933,2769.4831465852562,2728.2018571767985,0.06592642852855422,-43.518135036659494
