TIMESTAMP,FLOKI_OPEN_PRICE_USD,FLOKI_HIGH_PRICE_USD,FLOKI_LOW_PRICE_USD,FLOKI_CLOSE_PRICE_USD,FLOKI_VOLUME_USD,FLOKI_DIVIDENDS_USD,FLOKI_STOCK_SPLITS_USD
2021-07-10 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,3629950,0.0,0.0
2021-07-11 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,2269416,0.0,0.0
2021-07-12 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1697527,0.0,0.0
2021-07-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,1417407,0.0,0.0
2021-07-14 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,1308053,0.0,0.0
2021-07-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,892408,0.0,0.0
2021-07-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,528189,0.0,0.0
2021-07-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,478075,0.0,0.0
2021-07-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,320260,0.0,0.0
2021-07-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,483689,0.0,0.0
2021-07-20 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,9.999999974752427e-07,3.000000106112566e-06,1166793,0.0,0.0
2021-07-21 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1978120,0.0,0.0
2021-07-22 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,748888,0.0,0.0
2021-07-23 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,1179948,0.0,0.0
2021-07-24 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,726909,0.0,0.0
2021-07-25 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,707549,0.0,0.0
2021-07-26 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1192430,0.0,0.0
2021-07-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,804178,0.0,0.0
2021-07-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,553809,0.0,0.0
2021-07-29 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,1190744,0.0,0.0
2021-07-30 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,1859454,0.0,0.0
2021-07-31 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,1312664,0.0,0.0
2021-08-01 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,1224074,0.0,0.0
2021-08-02 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,4.999999873689376e-06,7.000000096013537e-06,2651776,0.0,0.0
2021-08-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,2458900,0.0,0.0
2021-08-04 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,1717839,0.0,0.0
2021-08-05 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,1093163,0.0,0.0
2021-08-06 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,746151,0.0,0.0
2021-08-07 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,777999,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,1690729,0.0,0.0
2021-08-09 00:00:00+00:00,0.0,6.000000212225132e-06,0.0,6.000000212225132e-06,577508,0.0,0.0
2021-08-10 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,576757,0.0,0.0
2021-08-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,651147,0.0,0.0
2021-08-12 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,982846,0.0,0.0
2021-08-13 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,1011276,0.0,0.0
2021-08-14 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,906538,0.0,0.0
2021-08-15 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,1087556,0.0,0.0
2021-08-16 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,1050504,0.0,0.0
2021-08-17 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,776136,0.0,0.0
2021-08-18 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,577554,0.0,0.0
2021-08-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,593876,0.0,0.0
2021-08-20 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,610836,0.0,0.0
2021-08-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,727093,0.0,0.0
2021-08-22 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,768056,0.0,0.0
2021-08-23 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,729697,0.0,0.0
2021-08-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,657620,0.0,0.0
2021-08-25 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,773524,0.0,0.0
2021-08-26 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,1834172,0.0,0.0
2021-08-27 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1562517,0.0,0.0
2021-08-28 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,1664133,0.0,0.0
2021-08-29 00:00:00+00:00,7.999999979801942e-06,1.2999999853491317e-05,7.999999979801942e-06,1.1000000085914508e-05,4856274,0.0,0.0
2021-08-30 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,3655937,0.0,0.0
2021-08-31 00:00:00+00:00,1.1000000085914508e-05,1.8000000636675395e-05,1.1000000085914508e-05,1.8000000636675395e-05,4857524,0.0,0.0
2021-09-01 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.700000029813964e-05,2.4000000848900527e-05,11637726,0.0,0.0
2021-09-02 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.2999999853491317e-05,1.4000000192027073e-05,11903191,0.0,0.0
2021-09-03 00:00:00+00:00,1.4000000192027073e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.8999999156221747e-05,7093243,0.0,0.0
2021-09-04 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.9999999494757503e-05,3992161,0.0,0.0
2021-09-05 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,3880482,0.0,0.0
2021-09-06 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,2796823,0.0,0.0
2021-09-07 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4000000192027073e-05,3589648,0.0,0.0
2021-09-08 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,3409932,0.0,0.0
2021-09-09 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,2299571,0.0,0.0
2021-09-10 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4999999621068127e-05,2943946,0.0,0.0
2021-09-11 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.2999999853491317e-05,1.700000029813964e-05,2355719,0.0,0.0
2021-09-12 00:00:00+00:00,1.700000029813964e-05,4.099999932805076e-05,1.5999999959603883e-05,3.7000001611886546e-05,22272399,0.0,0.0
2021-09-13 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,2.5999999706982635e-05,3.9999998989515007e-05,28132798,0.0,0.0
2021-09-14 00:00:00+00:00,3.9999998989515007e-05,4.70000013592653e-05,3.300000025774352e-05,4.3000000005122274e-05,23571346,0.0,0.0
2021-09-15 00:00:00+00:00,4.3000000005122274e-05,5.400000009103678e-05,4.3000000005122274e-05,4.8999998398358e-05,20374514,0.0,0.0
2021-09-16 00:00:00+00:00,4.8999998398358e-05,7.000000186963007e-05,4.600000102072954e-05,6.199999916134402e-05,29632796,0.0,0.0
2021-09-17 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.199999941396527e-05,5.6000000768108293e-05,17237957,0.0,0.0
2021-09-18 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,4.5000000682193786e-05,5.2999999752501026e-05,10191734,0.0,0.0
2021-09-19 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,4.5000000682193786e-05,4.600000102072954e-05,6951123,0.0,0.0
2021-09-20 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.199999991920777e-05,3.7999998312443495e-05,8838136,0.0,0.0
2021-09-21 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,2.5999999706982635e-05,2.9000000722589903e-05,8664140,0.0,0.0
2021-09-22 00:00:00+00:00,2.9000000722589903e-05,4.5000000682193786e-05,2.9000000722589903e-05,4.400000034365803e-05,7727112,0.0,0.0
2021-09-23 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,3.899999865097925e-05,4.199999966658652e-05,5287725,0.0,0.0
2021-09-24 00:00:00+00:00,4.199999966658652e-05,4.600000102072954e-05,3.199999991920777e-05,4.5000000682193786e-05,6104185,0.0,0.0
2021-09-25 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,3.7999998312443495e-05,4.199999966658652e-05,4762269,0.0,0.0
2021-09-26 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,3.7999998312443495e-05,4.199999966658652e-05,3078873,0.0,0.0
2021-09-27 00:00:00+00:00,4.199999966658652e-05,5.900000178371556e-05,4.199999966658652e-05,5.700000110664405e-05,7044106,0.0,0.0
2021-09-28 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,4.999999873689376e-05,4.999999873689376e-05,10570583,0.0,0.0
2021-09-29 00:00:00+00:00,4.999999873689376e-05,5.199999941396527e-05,4.600000102072954e-05,4.70000013592653e-05,6220188,0.0,0.0
2021-09-30 00:00:00+00:00,4.600000102072954e-05,4.999999873689376e-05,4.600000102072954e-05,4.8999998398358e-05,3641503,0.0,0.0
2021-10-01 00:00:00+00:00,4.8999998398358e-05,5.400000009103678e-05,4.8000001697801054e-05,4.8999998398358e-05,3718691,0.0,0.0
2021-10-02 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.8000001697801054e-05,4.999999873689376e-05,3736810,0.0,0.0
2021-10-03 00:00:00+00:00,4.999999873689376e-05,7.500000356230885e-05,4.999999873689376e-05,6.900000153109431e-05,14517413,0.0,0.0
2021-10-04 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,5.0999999075429514e-05,5.2999999752501026e-05,18559821,0.0,0.0
2021-10-05 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,4.70000013592653e-05,5.2999999752501026e-05,10785535,0.0,0.0
2021-10-06 00:00:00+00:00,5.2999999752501026e-05,6.299999949987978e-05,4.8000001697801054e-05,6.199999916134402e-05,11312112,0.0,0.0
2021-10-07 00:00:00+00:00,6.199999916134402e-05,7.000000186963007e-05,5.700000110664405e-05,6.500000017695129e-05,14930395,0.0,0.0
2021-10-08 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.700000110664405e-05,6.600000051548705e-05,13638704,0.0,0.0
2021-10-09 00:00:00+00:00,6.600000051548705e-05,6.900000153109431e-05,6.399999983841553e-05,6.399999983841553e-05,10701300,0.0,0.0
2021-10-10 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,5.700000110664405e-05,6.0999998822808266e-05,9783798,0.0,0.0
2021-10-11 00:00:00+00:00,6.0999998822808266e-05,7.300000288523734e-05,5.700000110664405e-05,6.800000119255856e-05,14658250,0.0,0.0
2021-10-12 00:00:00+00:00,6.800000119255856e-05,7.899999764049426e-05,6.70000008540228e-05,7.400000322377309e-05,18566588,0.0,0.0
2021-10-13 00:00:00+00:00,7.400000322377309e-05,8.099999831756577e-05,7.200000254670158e-05,7.699999696342275e-05,17291298,0.0,0.0
2021-10-14 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.200000254670158e-05,7.300000288523734e-05,11811812,0.0,0.0
2021-10-15 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.199999916134402e-05,6.600000051548705e-05,12973103,0.0,0.0
2021-10-16 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,5.999999848427251e-05,6.0999998822808266e-05,9549773,0.0,0.0
2021-10-17 00:00:00+00:00,6.0999998822808266e-05,7.599999662488699e-05,5.900000178371556e-05,7.400000322377309e-05,11759558,0.0,0.0
2021-10-18 00:00:00+00:00,7.400000322377309e-05,8.099999831756577e-05,6.900000153109431e-05,7.000000186963007e-05,19178321,0.0,0.0
2021-10-19 00:00:00+00:00,7.000000186963007e-05,7.699999696342275e-05,6.900000153109431e-05,7.500000356230885e-05,14369081,0.0,0.0
2021-10-20 00:00:00+00:00,7.500000356230885e-05,7.500000356230885e-05,6.900000153109431e-05,7.200000254670158e-05,11148904,0.0,0.0
2021-10-21 00:00:00+00:00,7.200000254670158e-05,7.500000356230885e-05,6.800000119255856e-05,6.900000153109431e-05,9924724,0.0,0.0
2021-10-22 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.399999983841553e-05,6.800000119255856e-05,8616789,0.0,0.0
2021-10-23 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.399999983841553e-05,6.500000017695129e-05,8569192,0.0,0.0
2021-10-24 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.500000042957254e-05,5.900000178371556e-05,19870847,0.0,0.0
2021-10-25 00:00:00+00:00,5.900000178371556e-05,6.299999949987978e-05,5.700000110664405e-05,6.199999916134402e-05,14799634,0.0,0.0
2021-10-26 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.6000000768108293e-05,5.6000000768108293e-05,13719184,0.0,0.0
