TIMESTAMP,MISA_OPEN_PRICE_USD,MISA_HIGH_PRICE_USD,MISA_LOW_PRICE_USD,MISA_CLOSE_PRICE_USD,MISA_VOLUME_USD,MISA_DIVIDENDS_USD,MISA_STOCK_SPLITS_USD
2022-05-01 00:00:00+00:00,0.00026000000070780516,0.00041199999395757914,0.0002229999954579398,0.0002579999854788184,981791,0.0,0.0
2022-05-02 00:00:00+00:00,0.0002579999854788184,0.00028899998869746923,0.00025400001322850585,0.00028199999360367656,1136182,0.0,0.0
2022-05-03 00:00:00+00:00,0.00028199999360367656,0.00041099998634308577,0.0002690000110305846,0.00031599999056197703,1149497,0.0,0.0
2022-05-04 00:00:00+00:00,0.00031599999056197703,0.0004020000051241368,0.0002770000137388706,0.00039500001003034413,1009024,0.0,0.0
2022-05-05 00:00:00+00:00,0.00039500001003034413,0.00041000000783242285,0.00039400000241585076,0.00039999998989515007,1240147,0.0,0.0
2022-05-06 00:00:00+00:00,0.00039999998989515007,0.00042799999937415123,0.0003929999948013574,0.0004220000118948519,1305144,0.0,0.0
2022-05-07 00:00:00+00:00,0.0004220000118948519,0.00042299999040551484,0.00039599998854100704,0.00039999998989515007,1304503,0.0,0.0
2022-05-08 00:00:00+00:00,0.00039999998989515007,0.0004140000091865659,0.000387999985832721,0.00038899999344721437,1259518,0.0,0.0
2022-05-09 00:00:00+00:00,0.00038899999344721437,0.0004090000002179295,0.00038899999344721437,0.0004079999926034361,1327658,0.0,0.0
2022-05-10 00:00:00+00:00,0.0004079999926034361,0.0004090000002179295,0.00039400000241585076,0.0003980000037699938,1605096,0.0,0.0
2022-05-11 00:00:00+00:00,0.0003980000037699938,0.0005310000269673765,0.00037399999564513564,0.0003980000037699938,1162907,0.0,0.0
2022-05-12 00:00:00+00:00,0.0003980000037699938,0.0004490000137593597,0.00037299998803064227,0.0004459999909158796,1838718,0.0,0.0
2022-05-13 00:00:00+00:00,0.0004459999909158796,0.0005450000171549618,0.0004440000047907233,0.0005200000014156103,2085724,0.0,0.0
2022-05-14 00:00:00+00:00,0.0005200000014156103,0.0007600000244565308,0.0004900000058114529,0.0005249999812804163,1772156,0.0,0.0
2022-05-15 00:00:00+00:00,0.0005249999812804163,0.0006590000120922923,0.0004900000058114529,0.0006319999811239541,1722086,0.0,0.0
2022-05-16 00:00:00+00:00,0.0006319999811239541,0.0007089999853633344,0.0005619999719783664,0.0005929999751970172,2226725,0.0,0.0
2022-05-17 00:00:00+00:00,0.0005929999751970172,0.0006050000083632767,0.0005499999970197678,0.0005660000024363399,1690093,0.0,0.0
2022-05-18 00:00:00+00:00,0.0005660000024363399,0.000691999972332269,0.0005520000122487545,0.0006880000000819564,1536974,0.0,0.0
2022-05-19 00:00:00+00:00,0.0006880000000819564,0.0006890000076964498,0.000615999975707382,0.0006259999936446548,1684610,0.0,0.0
2022-05-20 00:00:00+00:00,0.0006259999936446548,0.0006380000268109143,0.0005670000100508332,0.000582000007852912,1728764,0.0,0.0
