,ETH
CLAM,0.3058216986140725
DCY,0.30665281420489077
PZM,0.31624595968170144
LUN,0.31790522380617803
NAV,0.3359193625201327
BTC,0.33855467698719
QTZ,0.33925445346663136
ZENI,0.34200295681014214
ETC,0.3424418429915611
LAMB,0.3429793703677454
XTO,0.34345128018409454
LUNC,0.3635321478815521
XBC,0.3677778964924023
EFL,0.3736227518230708
SANDG,0.37459153876712664
RBT,0.3763078017979812
SNRG,0.3786755317482259
HVCO,0.3793399361164371
ZYD,0.38305930648747355
XRP,0.3892150700525542
XPX,0.39206540458962424
ILC,0.3949638187302043
ADC,0.3978151849665374
PAK,0.39988167296968874
KIN,0.4019599105410804
PLU,0.40387381494059116
BOLI,0.4047867529497262
ANT,0.41272797805021005
ICOB,0.4152015698850851
CARBON,0.41953286077875385
NXS,0.4215082786816577
STEEM,0.4354009290190505
ZER,0.43800951055606174
WC,0.46147318190939146
TECH,0.4619659278196285
XLM,0.4841602877235009
VERI,0.48770585549823076
WDC,0.4884505659886209
LMC,0.4911076886083206
LOOK,0.49157143822900334
LDOGE,0.4936763635918669
OK,0.506266175017932
CRW,0.5067963878495196
ZOOM,0.5310072228767597
BCN,0.5369773740598488
LSK,0.5433601835739248
MCN,0.5468535359538387
SLS,0.5504651994420287
FTC,0.5729028130476754
CLOAK,0.5777205084550754
NMC,0.5917200383399426
DEM,0.5942461925172832
GAS,0.6057313062023651
ZEC,0.6134573926722773
CYT,0.6139044784525948
PHR,0.620709315880932
WYZ,0.6302973430281088
CLUB,0.6396971886395371
BLK,0.6506525838361703
GLC,0.6551585065534624
MAY,0.6687591836511022
SILK,0.670659674110446
RBIES,0.6737712903440932
RBY,0.6753317170858075
CF,0.6815854296840287
CETI,0.7041557351075781
LANA,0.7200971775930292
AXIOM,0.7229884658275656
FOREX,0.7264915724809003
HBN,0.727438299651739
AMS,0.732743813407685
WBB,0.7370797039593715
SWIFT,0.7409563367393358
SHND,0.7525857545817148
NXT,0.7845984536770612
AGRS,0.788591010303646
CANN,0.7925511785588808
IXC,0.799096635126473
BITS,0.8039710017278536
NYC,0.8130441356463669
SIB,0.8339407210379124
XBY,0.8390981606330383
XQN,0.8428883499640635
WINGS,0.8458012463672271
RDD,0.8743071332459481
MAID,0.8775466704242096
TES,0.8791014414772964
DGC,0.890120379096053
AE,0.8923245072320318
HUSH,0.8942331626205315
SIGNA,0.911612047625515
DCT,0.9189549157873356
MNTC,0.9354062377917399
CKC,0.9444708271958159
HNC,0.9446160255836926
BSTY,0.9450352504981406
BRIT,0.9518855357306182
NVC,0.9552388810217599
PASC,0.9564245747661155
BTA,0.9582793511618424
PPC,0.9608095506109116
POT,0.9630325036080448
ARK,0.9703890144529516
XST,0.9765097843710278
LOG,0.979796408170471
BIS,0.9856994455260617
CNT,0.9874912741683206
INF,0.9974187437924353
NEVA,0.9979671490062683
XCP,0.9989438357042476
SONG,0.9993423574413909
GCC,0.9996376924738721
42,0.9999559062603534
