,ETH
USDT,2.8389729638930864e-20
SKULL,0.00012718306707581577
EUC,0.0002723266851989166
DOGE,0.0004387184166815942
EVIL,0.0016550414954604035
DIME,0.0018020304257288819
TRST,0.003254652199568315
TAJ,0.0042359239672448545
CREVA,0.006260673088144215
SPR,0.0112975664501368
XDN,0.019111670505728973
SWING,0.021222216287551665
EDRC,0.030603440269684527
PUT,0.03951756139638626
ACES,0.03958243419333997
PXI,0.041145330604339427
NETKO,0.04399279693833001
HBD,0.044603318946961484
XEM,0.052129410061257125
RLC,0.05414381562896452
WGR,0.05447770641039909
GBYTE,0.05451622205996149
ENT,0.056792198475111286
VTC,0.06008463450398506
POST,0.06283899673231283
GNO,0.06652398978467684
AMBER,0.06662935046761183
WAVES,0.0685037349111111
KOBO,0.07126713990042963
FRN,0.07324829781019189
ICON,0.07670206739061027
BLAZR,0.07838985957002301
ALIAS,0.0789395500266334
SC,0.07931609319294895
KURT,0.08461940656699896
CJ,0.08729487207372841
VLT,0.08824360576568172
VEC2,0.0959532228911073
PXC,0.09646625812666651
ACOIN,0.10331964987881036
XPY,0.10433158944629486
NEWB,0.10512643534817762
LTC,0.10832190600529011
EQB,0.10839306715250895
DGB,0.11588804922777238
IRL,0.1203072773304108
IOTA,0.12059901207118533
2GIVE,0.12494576189941808
IMS,0.12741011368275945
QTUM,0.12953959251982708
OZO,0.1295921165441426
BERN,0.14105811971244994
IFC,0.14107924145221845
ZCL,0.14520791210031406
QBC,0.146618681441807
MONA,0.1493068824109661
TAB,0.15123136031184525
START,0.15716746157034164
BTB,0.158184589550692
ZEN,0.16064241262256
PIVX,0.1626932715232524
KMD,0.1637746048430575
FIRO,0.16756550216924856
C2,0.16975411460273124
DASH,0.1742524356351373
HMQ,0.17652609476625944
ZET,0.1767961093116914
COOL,0.17834217153627988
SKR,0.1804343476050721
ZUR,0.18210359604394402
SXC,0.18756090647390009
JLP,0.19244565855578807
SYS,0.19648200153278203
IBANK,0.1973830239999927
BAT,0.20005769344238838
BCDN,0.2022615454285842
PKB,0.20273861594445527
BTCS,0.2080902044514741
VAL,0.20814991370126415
DCR,0.21263844841788734
AV,0.21463445837803763
ARGUS,0.2214343130776421
GRS,0.22487542404445873
SWT,0.2253986448783885
LBC,0.22718675250085665
RRT,0.23127814334632302
LTCR,0.23545356900179157
MST,0.24708909893337624
BLU,0.2496252989664251
UNIT,0.25047988083333583
VIDZ,0.2578710165690054
PTOY,0.26237665335336413
OPAL,0.27175850458675554
XMS,0.274234752389657
BTS,0.2893483616744298
XHI,0.29156073058347065
FRC,0.2950010135206078
PIE,0.29884259049369966
PZM,0.30324198711351336
XMR,0.3045062201751527
XPM,0.31476571128792036
