TIMESTAMP,BELLS_OPEN_PRICE_USD,BELLS_HIGH_PRICE_USD,BELLS_LOW_PRICE_USD,BELLS_CLOSE_PRICE_USD,BELLS_VOLUME_USD,BELLS_DIVIDENDS_USD,BELLS_STOCK_SPLITS_USD
2024-10-23 00:00:00+00:00,0.005226000212132931,0.006971000228077173,0.0029239999130368233,0.0040870001539587975,6353970,0.0,0.0
2024-10-24 00:00:00+00:00,0.0034459999296814203,0.004964999854564667,0.0009200000204145908,0.0015689999563619494,1740741,0.0,0.0
2024-10-25 00:00:00+00:00,0.0015689999563619494,0.0021750000305473804,0.0004820000031031668,0.0005629999795928597,591287,0.0,0.0
2024-10-26 00:00:00+00:00,0.0005629999795928597,0.0005699999746866524,0.0002589999930933118,0.00036899998667649925,291857,0.0,0.0
2024-10-27 00:00:00+00:00,0.00036899998667649925,0.000818000000435859,0.0003480000013951212,0.0004199999966658652,200172,0.0,0.0
2024-10-28 00:00:00+00:00,1.407323956489563,1.5002089738845825,1.3184230327606201,1.5002089738845825,390665,0.0,0.0
2024-10-29 00:00:00+00:00,1.5002110004425049,1.8207969665527344,1.4972970485687256,1.6859190464019775,1361932,0.0,0.0
2024-10-30 00:00:00+00:00,1.6876130104064941,1.6876130104064941,1.472506046295166,1.4990259408950806,583181,0.0,0.0
2024-10-31 00:00:00+00:00,1.4990259408950806,1.5216230154037476,1.2169630527496338,1.3458160161972046,673858,0.0,0.0
2024-11-01 00:00:00+00:00,1.3458160161972046,1.4148969650268555,1.2374839782714844,1.3268699645996094,393897,0.0,0.0
2024-11-02 00:00:00+00:00,1.3268699645996094,1.4030669927597046,1.2653800249099731,1.3048349618911743,380080,0.0,0.0
2024-11-03 00:00:00+00:00,1.3048349618911743,1.3115819692611694,1.1850179433822632,1.2717139720916748,295164,0.0,0.0
2024-11-04 00:00:00+00:00,1.2717139720916748,1.299468994140625,1.1023839712142944,1.1252779960632324,435211,0.0,0.0
2024-11-05 00:00:00+00:00,1.1252779960632324,1.3137630224227905,1.0672659873962402,1.2452199459075928,441809,0.0,0.0
2024-11-06 00:00:00+00:00,1.2452199459075928,1.4759000539779663,1.078389048576355,1.1291049718856812,247087,0.0,0.0
2024-11-07 00:00:00+00:00,1.1291049718856812,1.2525529861450195,1.118299961090088,1.1510579586029053,462412,0.0,0.0
2024-11-08 00:00:00+00:00,1.1510579586029053,1.4796500205993652,1.135833978652954,1.4463310241699219,789693,0.0,0.0
2024-11-09 00:00:00+00:00,1.4463310241699219,1.456462025642395,1.3299850225448608,1.3370939493179321,400854,0.0,0.0
2024-11-10 00:00:00+00:00,1.3370939493179321,1.423145055770874,1.2311420440673828,1.2354940176010132,686335,0.0,0.0
2024-11-11 00:00:00+00:00,1.2354940176010132,1.4073400497436523,1.2284049987792969,1.3982850313186646,781444,0.0,0.0
2024-11-12 00:00:00+00:00,1.3982850313186646,1.8878090381622314,1.2972949743270874,1.7532039880752563,1868092,0.0,0.0
2024-11-13 00:00:00+00:00,1.7532039880752563,1.8136169910430908,1.622344970703125,1.769454002380371,970167,0.0,0.0
2024-11-14 00:00:00+00:00,1.769454002380371,1.8129559755325317,1.37076997756958,1.468358039855957,1014822,0.0,0.0
2024-11-15 00:00:00+00:00,1.468358039855957,1.6447800397872925,1.3663020133972168,1.6094069480895996,698439,0.0,0.0
2024-11-16 00:00:00+00:00,1.6094069480895996,1.60942804813385,1.3324480056762695,1.339840054512024,533348,0.0,0.0
2024-11-17 00:00:00+00:00,1.339840054512024,1.3959020376205444,1.2886719703674316,1.289594054222107,381662,0.0,0.0
2024-11-18 00:00:00+00:00,1.289594054222107,1.3293850421905518,1.12943696975708,1.1620290279388428,559949,0.0,0.0
2024-11-19 00:00:00+00:00,1.1620290279388428,1.2526639699935913,1.0752320289611816,1.1264369487762451,760462,0.0,0.0
2024-11-20 00:00:00+00:00,1.126492977142334,1.265244960784912,1.0191030502319336,1.203853964805603,1082145,0.0,0.0
2024-11-21 00:00:00+00:00,1.2037780284881592,1.282006025314331,1.128242015838623,1.2511769533157349,613498,0.0,0.0
2024-11-22 00:00:00+00:00,1.2511769533157349,1.2511769533157349,1.0361789464950562,1.040619969367981,549524,0.0,0.0
2024-11-23 00:00:00+00:00,1.0406179428100586,1.190513014793396,0.9919959902763367,1.0506900548934937,550581,0.0,0.0
2024-11-24 00:00:00+00:00,1.046012043952942,1.429427981376648,1.02920401096344,1.429427981376648,812782,0.0,0.0
2024-11-25 00:00:00+00:00,1.4282809495925903,1.4282809495925903,1.1751010417938232,1.2065620422363281,694172,0.0,0.0
2024-11-26 00:00:00+00:00,1.2065620422363281,1.2775980234146118,1.1051100492477417,1.1391849517822266,420817,0.0,0.0
2024-11-27 00:00:00+00:00,1.139178991317749,1.1659209728240967,1.0616960525512695,1.1234769821166992,542915,0.0,0.0
2024-11-28 00:00:00+00:00,1.1234769821166992,1.1663450002670288,1.0686869621276855,1.120411992073059,623369,0.0,0.0
2024-11-29 00:00:00+00:00,1.120411992073059,1.3199479579925537,1.1194809675216675,1.3069959878921509,725072,0.0,0.0
2024-11-30 00:00:00+00:00,1.307947039604187,1.3875230550765991,1.1988199949264526,1.2828760147094727,1772396,0.0,0.0
2024-12-01 00:00:00+00:00,1.2828760147094727,1.3898589611053467,1.1113590002059937,1.1610139608383179,1983294,0.0,0.0
2024-12-02 00:00:00+00:00,1.1610139608383179,1.1644140481948853,0.8740649819374084,0.8817639946937561,2249379,0.0,0.0
2024-12-03 00:00:00+00:00,0.8817690014839172,1.0322329998016357,0.8116999864578247,0.8233109712600708,1641594,0.0,0.0
2024-12-04 00:00:00+00:00,0.8233109712600708,0.9592120051383972,0.8113710284233093,0.8420450091362,1145990,0.0,0.0
2024-12-05 00:00:00+00:00,0.8451300263404846,0.8540340065956116,0.7333040237426758,0.7367240190505981,1897586,0.0,0.0
2024-12-06 00:00:00+00:00,0.730122983455658,1.3170230388641357,0.7127829790115356,1.1360260248184204,4500840,0.0,0.0
2024-12-07 00:00:00+00:00,1.1360260248184204,1.3315939903259277,1.0988229513168335,1.2521990537643433,2884425,0.0,0.0
2024-12-08 00:00:00+00:00,1.2522239685058594,1.2978639602661133,1.1091949939727783,1.1650680303573608,1725282,0.0,0.0
2024-12-09 00:00:00+00:00,1.1650680303573608,1.2348740100860596,0.9049199819564819,0.9264969825744629,4378498,0.0,0.0
2024-12-10 00:00:00+00:00,0.9264940023422241,0.9609339833259583,0.8487439751625061,0.9552440047264099,3740330,0.0,0.0
2024-12-11 00:00:00+00:00,0.9552440047264099,0.9731590151786804,0.8745369911193848,0.9601870179176331,2674914,0.0,0.0
2024-12-12 00:00:00+00:00,0.9603850245475769,0.9775300025939941,0.8492289781570435,0.8519120216369629,2284932,0.0,0.0
2024-12-13 00:00:00+00:00,0.8519129753112793,0.8834829926490784,0.7713620066642761,0.8578389883041382,2104065,0.0,0.0
2024-12-14 00:00:00+00:00,0.8578389883041382,0.8772389888763428,0.8169389963150024,0.8192279934883118,1210076,0.0,0.0
2024-12-15 00:00:00+00:00,0.8192279934883118,0.8834859728813171,0.7930229902267456,0.8026180267333984,1686341,0.0,0.0
2024-12-16 00:00:00+00:00,0.8026180267333984,0.8230850100517273,0.75307297706604,0.7882410287857056,2611098,0.0,0.0
2024-12-17 00:00:00+00:00,0.7869499921798706,0.7938420176506042,0.7110289931297302,0.74577397108078,2010238,0.0,0.0
