TIMESTAMP,SOLZILLA_OPEN_PRICE_USD,SOLZILLA_HIGH_PRICE_USD,SOLZILLA_LOW_PRICE_USD,SOLZILLA_CLOSE_PRICE_USD,SOLZILLA_VOLUME_USD,SOLZILLA_DIVIDENDS_USD,SOLZILLA_STOCK_SPLITS_USD
2024-02-06 00:00:00+00:00,,,,0.0,61521,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,103512,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,73133,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,105386,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,43245,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,75270,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,80564,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,61656,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,58981,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,62042,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,47742,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,38516,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,45860,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,78306,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,62377,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,32171,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,17123,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,26822,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,33825,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,57364,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,39276,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,99185,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,174866,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,112518,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,129320,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,270489,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,214545,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,190860,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,131877,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,184274,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,222430,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,223402,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,1281847,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,777591,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,377419,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,127883,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,276893,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,414478,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,661077,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,954495,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,595422,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,387547,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,273187,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,216493,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,160470,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,80947,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,48875,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,88398,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,97046,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,80581,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,128477,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,82779,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,131528,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,159984,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,119174,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,145838,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,58464,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,87211,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,190481,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,224346,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,96714,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,100953,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,44913,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,44543,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,53092,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,35027,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,44218,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,30054,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,35787,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,23699,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,26197,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,19594,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,24766,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,28692,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,23185,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,42574,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,35062,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,140365,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,55160,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,40833,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,34924,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,18354,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,25371,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,12778,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,27569,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,82568,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,33581,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,30984,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,18741,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,14281,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,27098,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,16583,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,30364,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,12570,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,41507,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,12486,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,15287,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,48238,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,47693,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,97181,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,105312,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,31578,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,41207,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,32499,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,51085,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,75943,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,34007,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,30673,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,20342,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,35619,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,31976,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,68533,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,85446,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,25673,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,28222,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,30852,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,43542,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,24292,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,46292,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,19864,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,28712,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,27132,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,26428,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,44332,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,19631,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,48623,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,24746,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,10938,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,18029,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,20728,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,22405,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,12678,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,14408,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,19030,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,15225,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,15380,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,12358,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,15241,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,16374,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,13064,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,17989,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,16361,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,18754,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,12630,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,15516,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,15363,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,10406,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,42956,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,25673,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,8496,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,9098,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,9876,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,3180,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,23337,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,4976,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,22793,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,26849,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,10247,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,3901,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,7120,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,17822,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,7221,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,9341,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,7940,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,9927,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,6183,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,10893,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,10730,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,2788,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,9631,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,6734,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,5382,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,12456,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,17009,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,11718,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,5651,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,3436,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,2668,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1688,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,6684,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,6717,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,8522,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,6354,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,10759,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,6726,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,8772,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,9655,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,24539,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,7676,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,13135,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,8160,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,9699,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,9840,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,10310,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,2564,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,2845,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,2894,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,5730,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,17604,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,5873,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,6600,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,6920,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,3284,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,10274,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,11132,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,8497,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3748,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2724,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,11155,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,3457,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,4008,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,975,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,6221,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1704,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,9150,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,2256,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,2434,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,16685,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,3245,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,4504,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,5620,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,1752,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,3015,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,2290,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,2143,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,7889,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,32318,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,25251,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,8320,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,17774,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,28159,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,42755,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,9803,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,11292,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,24681,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,9350,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,15261,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,12905,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,9668,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,9139,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,14686,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,18257,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2217,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,8280,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,39120,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,11691,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,27055,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,45359,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,34072,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,23156,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,209162,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,203758,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,88650,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,47678,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,37093,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,21610,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,9815,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,32686,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,10220,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,9177,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,6273,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,17808,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,12520,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,7601,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,9731,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,13444,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,7516,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,11351,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,7276,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,11499,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,7474,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,10733,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,6139,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,10276,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,6728,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,15862,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,5489,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,11232,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,15662,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,67633,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,38464,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,48996,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,20830,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,13317,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,28011,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,31238,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,23230,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,10382,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,9293,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,4242,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,19691,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,19090,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,11773,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,29406,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,11353,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,7099,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,5357,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,4753,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,5302,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,15489,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,5318,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,10634,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,11081,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,16223,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,4762,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,5385,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3414,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,6598,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,4155,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,6012,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,6264,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,3136,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,2905,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,3215,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,9496,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,6258,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1588,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1793,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,1864,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,5163,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,2733,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,351,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,2129,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,5548,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,3406,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,4246,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1412,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,6810,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,2458,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,7399,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,4854,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,5179,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1387,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1977,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,762,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1766,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2560,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,4712,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2629,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1261,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,3197,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,9817,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,13952,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,17912,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,13180,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,11064,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,20466,0.0,0.0
