TIMESTAMP,WEWE32343_OPEN_PRICE_USD,WEWE32343_HIGH_PRICE_USD,WEWE32343_LOW_PRICE_USD,WEWE32343_CLOSE_PRICE_USD,WEWE32343_VOLUME_USD,WEWE32343_DIVIDENDS_USD,WEWE32343_STOCK_SPLITS_USD
2024-07-23 00:00:00+00:00,0.00031599999056197703,0.00037900000461377203,0.00030700000934302807,0.0003539999888744205,2416861,0.0,0.0
2024-07-24 00:00:00+00:00,0.0003539999888744205,0.0003539999888744205,0.00025400001322850585,0.0002680000034160912,1655274,0.0,0.0
2024-07-25 00:00:00+00:00,0.0002680000034160912,0.0003009999927598983,0.00019099999917671084,0.00024300000222865492,2679889,0.0,0.0
2024-07-26 00:00:00+00:00,0.00024300000222865492,0.00027200000477023423,0.00023200000578071922,0.00023999999393709004,882133,0.0,0.0
2024-07-27 00:00:00+00:00,0.00023999999393709004,0.0002479999966453761,0.00023799999326001853,0.00024500000290572643,281308,0.0,0.0
2024-07-28 00:00:00+00:00,0.00024500000290572643,0.00024500000290572643,0.0001829999964684248,0.0001849999971454963,643744,0.0,0.0
2024-07-29 00:00:00+00:00,0.0001849999971454963,0.0002099999983329326,0.00011100000119768083,0.00016500000492669642,3393596,0.0,0.0
2024-07-30 00:00:00+00:00,0.00016500000492669642,0.0002500000118743628,0.00013099999341648072,0.00020599999697878957,1761918,0.0,0.0
2024-07-31 00:00:00+00:00,0.00020399999630171806,0.00023799999326001853,0.00016700000560376793,0.00018600000475998968,1612116,0.0,0.0
2024-08-01 00:00:00+00:00,0.00018600000475998968,0.0001900000061141327,0.00015999999595806003,0.00017899999511428177,124119,0.0,0.0
2024-08-02 00:00:00+00:00,0.00017299999308306724,0.00017299999308306724,0.0001250000059371814,0.00014000000373926014,616186,0.0,0.0
2024-08-03 00:00:00+00:00,0.00014000000373926014,0.00016900000628083944,0.00013499999477062374,0.0001630000042496249,237780,0.0,0.0
2024-08-04 00:00:00+00:00,0.0001630000042496249,0.0001630000042496249,0.00012199999764561653,0.0001230000052601099,208450,0.0,0.0
2024-08-05 00:00:00+00:00,0.00012199999764561653,0.00013600000238511711,9.500000305706635e-05,0.00013000000035390258,311512,0.0,0.0
2024-08-06 00:00:00+00:00,0.00013000000035390258,0.00015300000086426735,0.00013000000035390258,0.00014400000509340316,192316,0.0,0.0
2024-08-07 00:00:00+00:00,0.00014400000509340316,0.00015799999528098851,0.00014200000441633165,0.00015100000018719584,155796,0.0,0.0
2024-08-08 00:00:00+00:00,0.00015100000018719584,0.00017899999511428177,0.00015100000018719584,0.00017899999511428177,107114,0.0,0.0
2024-08-09 00:00:00+00:00,0.00018099999579135329,0.0001880000054370612,0.00016199999663513154,0.00018600000475998968,198415,0.0,0.0
2024-08-10 00:00:00+00:00,0.00018600000475998968,0.0001939999929163605,0.00017100000695791095,0.0001849999971454963,176701,0.0,0.0
2024-08-11 00:00:00+00:00,0.0001849999971454963,0.00018899999849963933,0.00017100000695791095,0.00017699999443721026,137191,0.0,0.0
2024-08-12 00:00:00+00:00,0.00017699999443721026,0.00017699999443721026,0.00012799999967683107,0.00015199999324977398,376229,0.0,0.0
2024-08-13 00:00:00+00:00,0.00015199999324977398,0.00016900000628083944,0.00014699999883305281,0.0001630000042496249,156297,0.0,0.0
2024-08-14 00:00:00+00:00,0.0001630000042496249,0.00017600000137463212,0.00011100000119768083,0.0001140000022132881,482354,0.0,0.0
2024-08-15 00:00:00+00:00,0.00011899999663000926,0.00013299999409355223,7.400000322377309e-05,9.899999713525176e-05,397644,0.0,0.0
2024-08-16 00:00:00+00:00,9.200000204145908e-05,0.00010399999882793054,8.900000102585182e-05,9.999999747378752e-05,85798,0.0,0.0
2024-08-17 00:00:00+00:00,9.999999747378752e-05,0.00010699999984353781,9.999999747378752e-05,0.0001049999991664663,18663,0.0,0.0
2024-08-18 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,9.100000170292333e-05,9.100000170292333e-05,28240,0.0,0.0
2024-08-19 00:00:00+00:00,9.100000170292333e-05,9.899999713525176e-05,9.100000170292333e-05,9.600000339560211e-05,48221,0.0,0.0
2024-08-20 00:00:00+00:00,9.500000305706635e-05,9.699999645818025e-05,8.099999831756577e-05,8.800000068731606e-05,38555,0.0,0.0
2024-08-21 00:00:00+00:00,8.800000068731606e-05,0.00010399999882793054,8.800000068731606e-05,0.00010399999882793054,21597,0.0,0.0
2024-08-22 00:00:00+00:00,0.00010399999882793054,0.00011200000153621659,0.00010399999882793054,0.00011100000119768083,37711,0.0,0.0
2024-08-23 00:00:00+00:00,0.00011100000119768083,0.00012099999730708078,0.00011100000119768083,0.00011600000289035961,49721,0.0,0.0
2024-08-24 00:00:00+00:00,0.00011600000289035961,0.00011800000356743112,0.00010800000018207356,0.00010800000018207356,84992,0.0,0.0
2024-08-25 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,9.300000237999484e-05,9.699999645818025e-05,62377,0.0,0.0
2024-08-26 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,8.900000102585182e-05,9.500000305706635e-05,47971,0.0,0.0
2024-08-27 00:00:00+00:00,9.500000305706635e-05,9.899999713525176e-05,8.900000102585182e-05,8.900000102585182e-05,32675,0.0,0.0
2024-08-28 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,5.999999848427251e-05,8.499999967170879e-05,172098,0.0,0.0
2024-08-29 00:00:00+00:00,8.499999967170879e-05,9.600000339560211e-05,8.399999933317304e-05,8.600000001024455e-05,20595,0.0,0.0
2024-08-30 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.299999899463728e-05,8.600000001024455e-05,6699,0.0,0.0
2024-08-31 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.499999967170879e-05,8.499999967170879e-05,5345,0.0,0.0
2024-09-01 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,8.099999831756577e-05,8.099999831756577e-05,7292,0.0,0.0
2024-09-02 00:00:00+00:00,8.099999831756577e-05,9.40000027185306e-05,7.999999797903001e-05,9.40000027185306e-05,6869,0.0,0.0
2024-09-03 00:00:00+00:00,9.40000027185306e-05,9.600000339560211e-05,8.800000068731606e-05,8.800000068731606e-05,10897,0.0,0.0
