TIMESTAMP,JOGECO_OPEN_PRICE_USD,JOGECO_HIGH_PRICE_USD,JOGECO_LOW_PRICE_USD,JOGECO_CLOSE_PRICE_USD,JOGECO_VOLUME_USD,JOGECO_DIVIDENDS_USD,JOGECO_STOCK_SPLITS_USD
2024-05-07 00:00:00+00:00,,,,0.0,1013574,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,817226,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,512959,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,464006,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,189146,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,132402,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,150350,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,87618,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,38713,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,17745,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,50211,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,15585,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,16945,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,16686,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,30225,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,188087,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,111167,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,149549,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,65423,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,54556,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,33148,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,41741,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,22499,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,41782,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,56948,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,36678,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,16616,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,36888,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,12702,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,50526,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,15303,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,18314,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,11989,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,5039,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,28999,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,6855,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,8302,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,4507,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,6016,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,5031,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,4355,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,2221,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,1768,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1398,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,3218,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2590,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,1947,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,8794,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,1799,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,3744,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,817,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,7513,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,4759,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1472,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,873,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,1733,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1029,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2303,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,2262,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,200748,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,4650,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,2777,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,4395,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,2025,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,909,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1541,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,1310,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1394,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,1260,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,831,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,663,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1139,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,183,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,742,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,294,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,327,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,335,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,244,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1174,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,984,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,5436,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,426,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,839,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1110,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,5072,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,1154,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,423,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,467,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1809,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,374,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,1969,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1216,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,329,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,579,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1934,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,39,0.0,0.0
