TIMESTAMP,SNS36468_OPEN_PRICE_USD,SNS36468_HIGH_PRICE_USD,SNS36468_LOW_PRICE_USD,SNS36468_CLOSE_PRICE_USD,SNS36468_VOLUME_USD,SNS36468_DIVIDENDS_USD,SNS36468_STOCK_SPLITS_USD
2025-05-13 00:00:00+00:00,0.006016000173985958,0.0081599997356534,0.0036299999337643385,0.003645000047981739,4052377,0.0,0.0
2025-05-14 00:00:00+00:00,0.003645000047981739,0.003703000023961067,0.0025470000691711903,0.002566999988630414,2091319,0.0,0.0
2025-05-15 00:00:00+00:00,0.002566999988630414,0.0027379998937249184,0.0023320000618696213,0.0023360000923275948,991769,0.0,0.0
2025-05-16 00:00:00+00:00,0.0023360000923275948,0.0035979999229311943,0.0021800000686198473,0.002893999917432666,2204187,0.0,0.0
2025-05-17 00:00:00+00:00,0.002893999917432666,0.0031159999780356884,0.0025690000038594007,0.0028619999065995216,769473,0.0,0.0
2025-05-18 00:00:00+00:00,0.0028619999065995216,0.00330700003542006,0.002853000070899725,0.0032510000746697187,507118,0.0,0.0
2025-05-19 00:00:00+00:00,0.0032510000746697187,0.0033839999232441187,0.003011999884620309,0.0030849999748170376,577540,0.0,0.0
2025-05-20 00:00:00+00:00,0.0030849999748170376,0.003114999970421195,0.002819000044837594,0.0028299998957663774,488503,0.0,0.0
2025-05-21 00:00:00+00:00,0.0028299998957663774,0.002841999987140298,0.002566999988630414,0.0025820001028478146,448067,0.0,0.0
2025-05-22 00:00:00+00:00,0.0025820001028478146,0.0027830000035464764,0.0024939998984336853,0.002669000066816807,536891,0.0,0.0
2025-05-23 00:00:00+00:00,0.002669000066816807,0.002701000077649951,0.002495999913662672,0.0025790000800043344,298124,0.0,0.0
2025-05-24 00:00:00+00:00,0.0025790000800043344,0.002598999999463558,0.0025049999821931124,0.002512000035494566,202602,0.0,0.0
2025-05-25 00:00:00+00:00,0.002512000035494566,0.002604000037536025,0.0024480000138282776,0.0025530001148581505,182119,0.0,0.0
2025-05-26 00:00:00+00:00,0.0025530001148581505,0.0032420000061392784,0.0024369999300688505,0.0028299998957663774,708990,0.0,0.0
2025-05-27 00:00:00+00:00,0.0028299998957663774,0.003317000111564994,0.0028200000524520874,0.0032140000257641077,437273,0.0,0.0
2025-05-28 00:00:00+00:00,0.0032140000257641077,0.0033130000811070204,0.003068000078201294,0.0031250000465661287,255666,0.0,0.0
2025-05-29 00:00:00+00:00,0.0031250000465661287,0.0031640001107007265,0.002950000111013651,0.0029819998890161514,204996,0.0,0.0
2025-05-30 00:00:00+00:00,0.0029819998890161514,0.0031449999660253525,0.0029039999935775995,0.0029810001142323017,208836,0.0,0.0
2025-05-31 00:00:00+00:00,0.0029810001142323017,0.0029949999880045652,0.002630000002682209,0.002747999969869852,252539,0.0,0.0
2025-06-01 00:00:00+00:00,0.0027481287252157927,0.0027489548083394766,0.0025181446690112352,0.0025363978929817677,224165,0.0,0.0
