TIMESTAMP,NIBI_OPEN_PRICE_USD,NIBI_HIGH_PRICE_USD,NIBI_LOW_PRICE_USD,NIBI_CLOSE_PRICE_USD,NIBI_VOLUME_USD,NIBI_DIVIDENDS_USD,NIBI_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.5181120038032532,0.973809003829956,0.49870800971984863,0.8195189833641052,121987958,0.0,0.0
2024-03-13 00:00:00+00:00,0.8188610076904297,0.9348499774932861,0.765404999256134,0.8469529747962952,38117587,0.0,0.0
2024-03-14 00:00:00+00:00,0.8468310236930847,0.8539860248565674,0.624131977558136,0.6969839930534363,32512456,0.0,0.0
2024-03-15 00:00:00+00:00,0.6972709894180298,0.7271249890327454,0.5479059815406799,0.6416810154914856,24575683,0.0,0.0
2024-03-16 00:00:00+00:00,0.6421279907226562,0.6470209956169128,0.5361970067024231,0.5792160034179688,15996824,0.0,0.0
2024-03-17 00:00:00+00:00,0.5799059867858887,0.6385669708251953,0.5177000164985657,0.621724009513855,11652546,0.0,0.0
2024-03-18 00:00:00+00:00,0.6201260089874268,0.638060986995697,0.5444920063018799,0.5641540288925171,9626118,0.0,0.0
2024-03-19 00:00:00+00:00,0.5641540288925171,0.5651739835739136,0.5199810266494751,0.5338699817657471,7620522,0.0,0.0
2024-03-20 00:00:00+00:00,0.5338389873504639,0.6252359747886658,0.5268459916114807,0.5954639911651611,12867603,0.0,0.0
2024-03-21 00:00:00+00:00,0.5951129794120789,0.7330129742622375,0.5949770212173462,0.6951000094413757,17955655,0.0,0.0
2024-03-22 00:00:00+00:00,0.695123016834259,0.7030820250511169,0.6061069965362549,0.6169909834861755,8886924,0.0,0.0
2024-03-23 00:00:00+00:00,0.6163780093193054,0.6770840287208557,0.6158909797668457,0.6565759778022766,7038945,0.0,0.0
2024-03-24 00:00:00+00:00,0.6565759778022766,0.6646760106086731,0.6132979989051819,0.6379830241203308,6723945,0.0,0.0
2024-03-25 00:00:00+00:00,0.638018012046814,0.640388011932373,0.5434929728507996,0.5697559714317322,16644066,0.0,0.0
2024-03-26 00:00:00+00:00,0.5698410272598267,0.5749289989471436,0.5321530103683472,0.5487769842147827,12304486,0.0,0.0
2024-03-27 00:00:00+00:00,0.5489940047264099,0.5792530179023743,0.537992000579834,0.5426089763641357,9198162,0.0,0.0
2024-03-28 00:00:00+00:00,0.5426089763641357,0.5708600282669067,0.5385710000991821,0.5423099994659424,8750343,0.0,0.0
2024-03-29 00:00:00+00:00,0.5423099994659424,0.5705469846725464,0.5211420059204102,0.5223090052604675,7807881,0.0,0.0
2024-03-30 00:00:00+00:00,0.5223090052604675,0.5236999988555908,0.4670279920101166,0.4807429909706116,12265853,0.0,0.0
2024-03-31 00:00:00+00:00,0.4807429909706116,0.48643699288368225,0.4332379996776581,0.43823501467704773,8947066,0.0,0.0
2024-04-01 00:00:00+00:00,0.43803900480270386,0.43959200382232666,0.3780890107154846,0.4072920083999634,13170443,0.0,0.0
2024-04-02 00:00:00+00:00,0.4072920083999634,0.41793501377105713,0.3665350079536438,0.4173299968242645,8439347,0.0,0.0
2024-04-03 00:00:00+00:00,0.41685500741004944,0.44829800724983215,0.3927690088748932,0.42778998613357544,6726659,0.0,0.0
2024-04-04 00:00:00+00:00,0.42778998613357544,0.47456398606300354,0.4260439872741699,0.45997101068496704,7476691,0.0,0.0
2024-04-05 00:00:00+00:00,0.45988699793815613,0.45988699793815613,0.41437700390815735,0.42900699377059937,4774547,0.0,0.0
2024-04-06 00:00:00+00:00,0.42900699377059937,0.46918800473213196,0.4271880090236664,0.433447003364563,4197072,0.0,0.0
2024-04-07 00:00:00+00:00,0.4333690106868744,0.4848780035972595,0.3996410071849823,0.4158869981765747,9724923,0.0,0.0
2024-04-08 00:00:00+00:00,0.4160839915275574,0.44009798765182495,0.409153014421463,0.4306440055370331,7605772,0.0,0.0
2024-04-09 00:00:00+00:00,0.4306440055370331,0.45050299167633057,0.41995298862457275,0.4249649941921234,4657026,0.0,0.0
2024-04-10 00:00:00+00:00,0.4248729944229126,0.45710599422454834,0.42299801111221313,0.4385940134525299,4701584,0.0,0.0
2024-04-11 00:00:00+00:00,0.438508003950119,0.45767098665237427,0.4123789966106415,0.4252519905567169,5388635,0.0,0.0
2024-04-12 00:00:00+00:00,0.4252519905567169,0.43367400765419006,0.36309200525283813,0.3700920045375824,6685330,0.0,0.0
2024-04-13 00:00:00+00:00,0.37011799216270447,0.3701989948749542,0.29359400272369385,0.30893000960350037,7335910,0.0,0.0
2024-04-14 00:00:00+00:00,0.30893000960350037,0.3586849868297577,0.308696985244751,0.35866400599479675,4574515,0.0,0.0
2024-04-15 00:00:00+00:00,0.35883501172065735,0.38732200860977173,0.35554999113082886,0.355571985244751,3518845,0.0,0.0
2024-04-16 00:00:00+00:00,0.35558900237083435,0.3836829960346222,0.33894801139831543,0.34622201323509216,3509027,0.0,0.0
2024-04-17 00:00:00+00:00,0.34625300765037537,0.3537899851799011,0.32846999168395996,0.3309380114078522,3165805,0.0,0.0
2024-04-18 00:00:00+00:00,0.33107298612594604,0.33877500891685486,0.32188698649406433,0.3381919860839844,2658311,0.0,0.0
2024-04-19 00:00:00+00:00,0.3381919860839844,0.3489280045032501,0.3223620057106018,0.3476110100746155,3259851,0.0,0.0
2024-04-20 00:00:00+00:00,0.34762099385261536,0.3776629865169525,0.3435260057449341,0.37614500522613525,2760453,0.0,0.0
2024-04-21 00:00:00+00:00,0.3761419951915741,0.386135995388031,0.36302900314331055,0.36754700541496277,1945715,0.0,0.0
2024-04-22 00:00:00+00:00,0.36754098534584045,0.3752569854259491,0.3610039949417114,0.3628840148448944,1935897,0.0,0.0
2024-04-23 00:00:00+00:00,0.3628840148448944,0.36525899171829224,0.3421419858932495,0.34510698914527893,2676171,0.0,0.0
2024-04-24 00:00:00+00:00,0.34510698914527893,0.3490990102291107,0.3354170024394989,0.3354249894618988,1855926,0.0,0.0
2024-04-25 00:00:00+00:00,0.33542999625205994,0.3396120071411133,0.32134199142456055,0.3303839862346649,2197520,0.0,0.0
2024-04-26 00:00:00+00:00,0.3303860127925873,0.3334139883518219,0.32555800676345825,0.3268530070781708,1715333,0.0,0.0
2024-04-27 00:00:00+00:00,0.3268519937992096,0.3278290033340454,0.3235580027103424,0.32551300525665283,1451427,0.0,0.0
2024-04-28 00:00:00+00:00,0.32551300525665283,0.3275719881057739,0.32328900694847107,0.3272179961204529,1150318,0.0,0.0
2024-04-29 00:00:00+00:00,0.3272239863872528,0.32796698808670044,0.30674299597740173,0.3111869990825653,1499890,0.0,0.0
2024-04-30 00:00:00+00:00,0.3111869990825653,0.31209298968315125,0.29867100715637207,0.3008190095424652,1679470,0.0,0.0
2024-05-01 00:00:00+00:00,0.30081701278686523,0.3010829985141754,0.2838970124721527,0.28829801082611084,2588057,0.0,0.0
2024-05-02 00:00:00+00:00,0.28829601407051086,0.29203298687934875,0.28662899136543274,0.2913990020751953,1421532,0.0,0.0
2024-05-03 00:00:00+00:00,0.2913990020751953,0.2941870093345642,0.2905539870262146,0.2932940125465393,1461493,0.0,0.0
2024-05-04 00:00:00+00:00,0.2932940125465393,0.29383599758148193,0.2912830114364624,0.2915340065956116,1285905,0.0,0.0
2024-05-05 00:00:00+00:00,0.2915340065956116,0.2921290099620819,0.2863219976425171,0.2902059853076935,1508685,0.0,0.0
2024-05-06 00:00:00+00:00,0.2902059853076935,0.2951990067958832,0.2894369959831238,0.29144299030303955,1614378,0.0,0.0
2024-05-07 00:00:00+00:00,0.29144299030303955,0.29271501302719116,0.2895190119743347,0.2901949882507324,1116235,0.0,0.0
2024-05-08 00:00:00+00:00,0.2901949882507324,0.29094499349594116,0.2822270095348358,0.28261899948120117,1106513,0.0,0.0
2024-05-09 00:00:00+00:00,0.28265801072120667,0.2833090126514435,0.2699120044708252,0.27285000681877136,1503746,0.0,0.0
2024-05-10 00:00:00+00:00,0.27285099029541016,0.27641698718070984,0.2638629972934723,0.2652890086174011,1811704,0.0,0.0
2024-05-11 00:00:00+00:00,0.26533201336860657,0.26556798815727234,0.2584269940853119,0.2588619887828827,1443067,0.0,0.0
2024-05-12 00:00:00+00:00,0.2588619887828827,0.25887200236320496,0.22904999554157257,0.22928600013256073,2313594,0.0,0.0
2024-05-13 00:00:00+00:00,0.22928600013256073,0.23042699694633484,0.21081000566482544,0.2108130007982254,2205582,0.0,0.0
2024-05-14 00:00:00+00:00,0.2108130007982254,0.21180999279022217,0.18770800530910492,0.18799099326133728,2507895,0.0,0.0
2024-05-15 00:00:00+00:00,0.18799300491809845,0.20021900534629822,0.1877090036869049,0.19926400482654572,2183520,0.0,0.0
2024-05-16 00:00:00+00:00,0.1992499977350235,0.20121599733829498,0.19293799996376038,0.19308499991893768,3696711,0.0,0.0
2024-05-17 00:00:00+00:00,0.19308499991893768,0.19428299367427826,0.19006100296974182,0.19054900109767914,1024315,0.0,0.0
2024-05-18 00:00:00+00:00,0.19054900109767914,0.19649499654769897,0.19054900109767914,0.19200399518013,1534542,0.0,0.0
2024-05-19 00:00:00+00:00,0.19200199842453003,0.19202899932861328,0.18613900244235992,0.18658100068569183,1127758,0.0,0.0
2024-05-20 00:00:00+00:00,0.18658100068569183,0.18671099841594696,0.17857900261878967,0.18303699791431427,1600630,0.0,0.0
