TIMESTAMP,PAMBI_OPEN_PRICE_USD,PAMBI_HIGH_PRICE_USD,PAMBI_LOW_PRICE_USD,PAMBI_CLOSE_PRICE_USD,PAMBI_VOLUME_USD,PAMBI_DIVIDENDS_USD,PAMBI_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,0.01634399965405464,0.025738999247550964,0.01593800075352192,0.02521499991416931,5182465,0.0,0.0
2024-05-24 00:00:00+00:00,0.024017000570893288,0.060065001249313354,0.012238999828696251,0.036403000354766846,14332418,0.0,0.0
2024-05-25 00:00:00+00:00,0.03633800148963928,0.037957001477479935,0.007675000000745058,0.01486399956047535,10455718,0.0,0.0
2024-05-26 00:00:00+00:00,0.01398400031030178,0.014658999629318714,0.0007960000075399876,0.0024870000779628754,11107251,0.0,0.0
2024-05-27 00:00:00+00:00,0.002337000099942088,0.0033400000538676977,0.0016680000117048621,0.002954999916255474,4066819,0.0,0.0
2024-05-28 00:00:00+00:00,0.003312000073492527,0.009085999801754951,0.0031789999920874834,0.006345999892801046,10781792,0.0,0.0
2024-05-29 00:00:00+00:00,0.006388999987393618,0.007861999794840813,0.0035689999349415302,0.004693000111728907,4732683,0.0,0.0
2024-05-30 00:00:00+00:00,0.004031000193208456,0.004290000069886446,0.003005000064149499,0.0035069999285042286,2114150,0.0,0.0
2024-05-31 00:00:00+00:00,0.003582000033929944,0.005847000051289797,0.0031789999920874834,0.005805000197142363,2100890,0.0,0.0
2024-06-01 00:00:00+00:00,0.005791000090539455,0.006442999932914972,0.0048870001919567585,0.005402999930083752,3321001,0.0,0.0
2024-06-02 00:00:00+00:00,0.005379999987781048,0.006022000219672918,0.004769999999552965,0.0058479998260736465,1354564,0.0,0.0
2024-06-03 00:00:00+00:00,0.005778999999165535,0.005911999847739935,0.0048409998416900635,0.005092000123113394,2057206,0.0,0.0
2024-06-04 00:00:00+00:00,0.005177999846637249,0.005177999846637249,0.004530999809503555,0.004683000035583973,1307269,0.0,0.0
2024-06-05 00:00:00+00:00,0.004637999925762415,0.004676000215113163,0.004100000020116568,0.004348999820649624,1079863,0.0,0.0
2024-06-06 00:00:00+00:00,0.004279000218957663,0.004871000070124865,0.0033360000234097242,0.004604999907314777,1433576,0.0,0.0
2024-06-07 00:00:00+00:00,0.004509999882429838,0.004879999905824661,0.0036849998869001865,0.003836000105366111,1148330,0.0,0.0
2024-06-08 00:00:00+00:00,0.003836000105366111,0.003916999790817499,0.0034439999144524336,0.003536999924108386,630662,0.0,0.0
2024-06-09 00:00:00+00:00,0.0035550000611692667,0.0037150001153349876,0.003464000066742301,0.0036150000523775816,612886,0.0,0.0
2024-06-10 00:00:00+00:00,0.0036150000523775816,0.003739000065252185,0.003129000077024102,0.0033360000234097242,677940,0.0,0.0
2024-06-11 00:00:00+00:00,0.0033390000462532043,0.003364000003784895,0.0024900001008063555,0.002555999904870987,711909,0.0,0.0
2024-06-12 00:00:00+00:00,0.002555999904870987,0.003043999895453453,0.0022700000554323196,0.0029980000108480453,424788,0.0,0.0
2024-06-13 00:00:00+00:00,0.003002000041306019,0.00318100000731647,0.0027439999394118786,0.002902999985963106,289767,0.0,0.0
2024-06-14 00:00:00+00:00,0.002902999985963106,0.0029219998978078365,0.0026229999493807554,0.002753000007942319,305830,0.0,0.0
2024-06-15 00:00:00+00:00,0.002753000007942319,0.0029249999206513166,0.002583000110462308,0.00279999990016222,387519,0.0,0.0
2024-06-16 00:00:00+00:00,0.00279999990016222,0.002964999992400408,0.0027469999622553587,0.0027729999274015427,422810,0.0,0.0
2024-06-17 00:00:00+00:00,0.0027719999197870493,0.0027749999426305294,0.0005489999894052744,0.0005789999850094318,909634,0.0,0.0
2024-06-18 00:00:00+00:00,0.0005789999850094318,0.000818000000435859,0.0004579999949783087,0.0006430000066757202,213522,0.0,0.0
2024-06-19 00:00:00+00:00,0.0006430000066757202,0.00072900002123788,0.0003589999978430569,0.00037900000461377203,65556,0.0,0.0
