TIMESTAMP,DOGAI33593_OPEN_PRICE_USD,DOGAI33593_HIGH_PRICE_USD,DOGAI33593_LOW_PRICE_USD,DOGAI33593_CLOSE_PRICE_USD,DOGAI33593_VOLUME_USD,DOGAI33593_DIVIDENDS_USD,DOGAI33593_STOCK_SPLITS_USD
2024-10-23 00:00:00+00:00,0.00076299998909235,0.0007880000048317015,0.0006079999729990959,0.0007040000054985285,269397,0.0,0.0
2024-10-24 00:00:00+00:00,0.0007179999956861138,0.0019180000526830554,0.0007089999853633344,0.001554999966174364,607786,0.0,0.0
2024-10-25 00:00:00+00:00,0.001554999966174364,0.003794000018388033,0.0013360000448301435,0.002747999969869852,1350742,0.0,0.0
2024-10-26 00:00:00+00:00,0.0026950000319629908,0.01081900019198656,0.0026179999113082886,0.006587000098079443,1506786,0.0,0.0
2024-10-27 00:00:00+00:00,0.0066189998760819435,0.009765000082552433,0.00395999988541007,0.005667000077664852,2018250,0.0,0.0
2024-10-28 00:00:00+00:00,0.005667000077664852,0.01028900034725666,0.005377999972552061,0.006655000150203705,1418941,0.0,0.0
2024-10-29 00:00:00+00:00,0.006655000150203705,0.006800999864935875,0.0011579999700188637,0.003343000076711178,1960374,0.0,0.0
2024-10-30 00:00:00+00:00,0.003343000076711178,0.0036279999185353518,0.0017869999865069985,0.0019729998894035816,424045,0.0,0.0
2024-10-31 00:00:00+00:00,0.0019829999655485153,0.005150000099092722,0.0018990000244230032,0.004373000003397465,571583,0.0,0.0
2024-11-01 00:00:00+00:00,0.0043739997781813145,0.0045289997942745686,0.0031479999888688326,0.003745000110939145,304550,0.0,0.0
2024-11-02 00:00:00+00:00,0.003745000110939145,0.004368999972939491,0.003263999940827489,0.004081999883055687,152119,0.0,0.0
2024-11-03 00:00:00+00:00,0.004081999883055687,0.0043830000795423985,0.0025480000767856836,0.003063000040128827,215404,0.0,0.0
2024-11-04 00:00:00+00:00,0.003063000040128827,0.0030640000477433205,0.002331000054255128,0.0027129999361932278,99296,0.0,0.0
2024-11-05 00:00:00+00:00,0.0027129999361932278,0.003017999930307269,0.0020459999796003103,0.0025969999842345715,198059,0.0,0.0
2024-11-06 00:00:00+00:00,0.0025909999385476112,0.00343300006352365,0.002099999925121665,0.002426000079140067,243472,0.0,0.0
2024-11-07 00:00:00+00:00,0.002426000079140067,0.0027149999514222145,0.0023300000466406345,0.0024429999757558107,109368,0.0,0.0
2024-11-08 00:00:00+00:00,0.0024429999757558107,0.0025279999244958162,0.0016759999562054873,0.0017379999626427889,144660,0.0,0.0
2024-11-09 00:00:00+00:00,0.0017450000159442425,0.0022410000674426556,0.0014680000022053719,0.001597000053152442,228316,0.0,0.0
2024-11-10 00:00:00+00:00,0.001597000053152442,0.0017519999528303742,0.0010300000431016088,0.0011919999960809946,116218,0.0,0.0
2024-11-11 00:00:00+00:00,0.0011919999960809946,0.002633000025525689,0.001120000029914081,0.002202000003308058,248636,0.0,0.0
2024-11-12 00:00:00+00:00,0.002202000003308058,0.003561000106856227,0.0017800000496208668,0.0019680000841617584,527018,0.0,0.0
2024-11-13 00:00:00+00:00,0.0019680000841617584,0.00228599994443357,0.0015620000194758177,0.0016289999475702643,309259,0.0,0.0
2024-11-14 00:00:00+00:00,0.0016289999475702643,0.0017559999832883477,0.0011909999884665012,0.0012069999938830733,350006,0.0,0.0
2024-11-15 00:00:00+00:00,0.0012069999938830733,0.0015930000226944685,0.0011419999646022916,0.00145800004247576,262625,0.0,0.0
2024-11-16 00:00:00+00:00,0.00145800004247576,0.0015810000477358699,0.0010969999711960554,0.0011470000026747584,274145,0.0,0.0
2024-11-17 00:00:00+00:00,0.0011470000026747584,0.0012969999806955457,0.000957000011112541,0.0010339999571442604,413364,0.0,0.0
