TIMESTAMP,PMPY_OPEN_PRICE_USD,PMPY_HIGH_PRICE_USD,PMPY_LOW_PRICE_USD,PMPY_CLOSE_PRICE_USD,PMPY_VOLUME_USD,PMPY_DIVIDENDS_USD,PMPY_STOCK_SPLITS_USD
2023-10-29 00:00:00+00:00,0.0033390000462532043,0.0037589999847114086,0.0033370000310242176,0.003745999885722995,69757,0.0,0.0
2023-10-30 00:00:00+00:00,0.003746999893337488,0.004687999840825796,0.003725999966263771,0.004687999840825796,136683,0.0,0.0
2023-10-31 00:00:00+00:00,0.004687000066041946,0.004741000011563301,0.003978000022470951,0.004360000137239695,248888,0.0,0.0
2023-11-01 00:00:00+00:00,0.004360000137239695,0.004581000190228224,0.004147999919950962,0.0043669999577105045,196345,0.0,0.0
2023-11-02 00:00:00+00:00,0.0043669999577105045,0.004455000162124634,0.004292000085115433,0.00431999983265996,160220,0.0,0.0
2023-11-03 00:00:00+00:00,0.00431999983265996,0.004333999939262867,0.002581000095233321,0.003536999924108386,570390,0.0,0.0
2023-11-04 00:00:00+00:00,0.0035379999317228794,0.003667999990284443,0.0031369999051094055,0.003172999946400523,483509,0.0,0.0
2023-11-05 00:00:00+00:00,0.0031739999540150166,0.0033259999472647905,0.0031389999203383923,0.003212000010535121,338114,0.0,0.0
2023-11-06 00:00:00+00:00,0.0032110000029206276,0.0032210000790655613,0.0029639999847859144,0.0031079999171197414,395882,0.0,0.0
2023-11-07 00:00:00+00:00,0.0031079999171197414,0.003120000008493662,0.002681999932974577,0.0030640000477433205,279320,0.0,0.0
2023-11-08 00:00:00+00:00,0.0030640000477433205,0.0032770000398159027,0.002964999992400408,0.0032649999484419823,562242,0.0,0.0
2023-11-09 00:00:00+00:00,0.0032629999332129955,0.0037930000107735395,0.00266400002874434,0.0031510000117123127,754294,0.0,0.0
2023-11-10 00:00:00+00:00,0.0031510000117123127,0.004007000010460615,0.0028029999230057,0.003826000029221177,885181,0.0,0.0
2023-11-11 00:00:00+00:00,0.003826000029221177,0.0038580000400543213,0.0033209999091923237,0.00368899991735816,721251,0.0,0.0
2023-11-12 00:00:00+00:00,0.0036899999249726534,0.003717999905347824,0.003582000033929944,0.0036059999838471413,786874,0.0,0.0
2023-11-13 00:00:00+00:00,0.0036059999838471413,0.0036520001012831926,0.0031349998898804188,0.0031349998898804188,790072,0.0,0.0
2023-11-14 00:00:00+00:00,0.0031139999628067017,0.0032059999648481607,0.0029959999956190586,0.003029000014066696,418641,0.0,0.0
2023-11-15 00:00:00+00:00,0.0030300000216811895,0.0031169999856501818,0.0029509998857975006,0.0030640000477433205,699943,0.0,0.0
2023-11-16 00:00:00+00:00,0.003063000040128827,0.003154000034555793,0.002942000050097704,0.0029899999499320984,690791,0.0,0.0
2023-11-17 00:00:00+00:00,0.0029879999347031116,0.0030509999487549067,0.0028899998869746923,0.003029000014066696,789191,0.0,0.0
2023-11-18 00:00:00+00:00,0.0030320000369101763,0.003131000092253089,0.002988999942317605,0.0030350000597536564,973870,0.0,0.0
2023-11-19 00:00:00+00:00,0.003034000052139163,0.0030640000477433205,0.002948000095784664,0.0029909999575465918,615191,0.0,0.0
2023-11-20 00:00:00+00:00,0.0029909999575465918,0.003186000045388937,0.002942000050097704,0.0031799999997019768,888800,0.0,0.0
2023-11-21 00:00:00+00:00,0.0031799999997019768,0.0032949999440461397,0.0031620000954717398,0.0031930000986903906,1001202,0.0,0.0
2023-11-22 00:00:00+00:00,0.003191000083461404,0.003481999970972538,0.0031820000149309635,0.0034630000591278076,1225145,0.0,0.0
2023-11-23 00:00:00+00:00,0.0034630000591278076,0.0036239998880773783,0.003447999944910407,0.0035669999197125435,1201525,0.0,0.0
2023-11-24 00:00:00+00:00,0.0035669999197125435,0.00368599989451468,0.0031620000954717398,0.0036279999185353518,1204014,0.0,0.0
2023-11-25 00:00:00+00:00,0.0036269999109208584,0.004040999803692102,0.003622000105679035,0.004040000028908253,361036,0.0,0.0
2023-11-26 00:00:00+00:00,0.004040000028908253,0.004428999964147806,0.004011000040918589,0.004298999905586243,1079295,0.0,0.0
2023-11-27 00:00:00+00:00,0.00430000014603138,0.0044189998880028725,0.004279000218957663,0.00431999983265996,1182731,0.0,0.0
2023-11-28 00:00:00+00:00,0.00431900005787611,0.005044999998062849,0.004310000222176313,0.005022999830543995,1174524,0.0,0.0
2023-11-29 00:00:00+00:00,0.005020999815315008,0.005727000068873167,0.0050200000405311584,0.0057230000384151936,1487133,0.0,0.0
2023-11-30 00:00:00+00:00,0.005723999813199043,0.007275999989360571,0.005001999903470278,0.007271999958902597,1521000,0.0,0.0
2023-12-01 00:00:00+00:00,0.007271999958902597,0.00906199961900711,0.007269999943673611,0.00906199961900711,1693995,0.0,0.0
2023-12-02 00:00:00+00:00,0.009061000309884548,0.013683999888598919,0.009061000309884548,0.013416999951004982,1943902,0.0,0.0
2023-12-03 00:00:00+00:00,0.013416999951004982,0.01343000028282404,0.008581000380218029,0.009998000226914883,1927252,0.0,0.0
2023-12-04 00:00:00+00:00,0.010010999627411366,0.012641999870538712,0.010010999627411366,0.012616000138223171,1539538,0.0,0.0
2023-12-05 00:00:00+00:00,0.012617000378668308,0.013282000087201595,0.011746999807655811,0.0130390003323555,1467238,0.0,0.0
2023-12-06 00:00:00+00:00,0.013035000301897526,0.013311999849975109,0.012761999852955341,0.012804999947547913,1766002,0.0,0.0
2023-12-07 00:00:00+00:00,0.012803999707102776,0.013987000100314617,0.012802000157535076,0.013620000332593918,1643684,0.0,0.0
2023-12-08 00:00:00+00:00,0.013620000332593918,0.015675000846385956,0.013554999604821205,0.015602000057697296,1601160,0.0,0.0
2023-12-09 00:00:00+00:00,0.015600999817252159,0.016374999657273293,0.015571000054478645,0.016326000913977623,2262037,0.0,0.0
2023-12-10 00:00:00+00:00,0.016326000913977623,0.016488000750541687,0.015212999656796455,0.015216999687254429,1964314,0.0,0.0
2023-12-11 00:00:00+00:00,0.015217999927699566,0.015220999717712402,0.013760999776422977,0.0144640002399683,1506795,0.0,0.0
2023-12-12 00:00:00+00:00,0.014462999999523163,0.015333999879658222,0.01445700041949749,0.015320000238716602,1913826,0.0,0.0
