,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.053503967915941204,0.23130924736365643,0.17280520743819053,1.7724440106937547,1803230.5681836936,1342.8442084559524,1003.2044746551911,0.9522218552352534,-0.014178865331015311
1,0.20071811020410066,0.44801574771887276,0.3620426443777301,3.159384819939785,6764751.20893772,2600.9135335373453,2101.8047199755097,1.1974535823165942,-1.644577928957951
2,0.1556576976204039,0.3945347863248612,0.37832912147243,0.45100259120203745,5246091.609257493,2290.434807903838,2196.3543366081944,0.9164777692384711,-7.398372589139344
3,0.5713548982973207,0.7558802142517825,0.6115910371028922,1.9186191039921374,19256228.253463678,4388.1919116492245,3550.534585752111,1.2746281717051244,-0.5965499320701937
4,0.13480312480353812,0.36715545046143344,0.3306823300634661,0.5800013850223668,4543235.275468851,2131.486635066908,1919.7453439854714,0.7430496018718515,0.46867131597813294
5,0.06960235690493273,0.2638225860401886,0.21118681100021297,0.24079387649097042,2893265.073354579,1700.9600446085085,1361.5980803814632,2.046569015801003,-0.08713450344562967
6,0.06820303331523567,0.2611571046616111,0.23664789087403876,32.04783189653331,5088566.109812113,2255.785031826418,2044.0828923930308,1.027136588899625,-0.24104950565947547
7,0.03095373835669017,0.17593674532822917,0.1381491813667473,0.4995094652896605,4407898.081587155,2099.499483588209,1648.5705375751138,1.2446154357147639,-0.705961872096392
8,0.017033544570467365,0.1305126222649264,0.11108276158482862,0.18532869223884216,2425623.9280884066,1557.4414685914867,1325.579827350451,0.9526574781738862,-0.07447166781002834
9,0.031047244203773937,0.17620228206176541,0.15549284014532141,0.318982700225599,4421213.584542164,2102.6682060044955,1855.5369849023875,0.9993594280567398,0.06280143043376307
10,0.023814771704930623,0.15432035414983541,0.12644595306338377,0.1792992651771694,3391289.460796704,1841.5454001454061,1508.912835983887,0.9429250337334025,-1.8470801399207075
11,0.02233974802296346,0.1494648722040181,0.13382440790439235,0.4198526077912592,3573840.74371585,1890.4604581201506,1692.6368568194364,0.9364304704568895,-0.8443098584796149
Mean,0.11491935299335822,0.29235933440259837,0.24735668219946952,3.4810875345497414,5317936.158100701,2183.519265791495,1850.7134563651873,1.1027937026003005,-1.0768511763748714
