TIMESTAMP,YOURAI_OPEN_PRICE_USD,YOURAI_HIGH_PRICE_USD,YOURAI_LOW_PRICE_USD,YOURAI_CLOSE_PRICE_USD,YOURAI_VOLUME_USD,YOURAI_DIVIDENDS_USD,YOURAI_STOCK_SPLITS_USD
2024-03-21 00:00:00+00:00,0.15313999354839325,0.3475559949874878,0.1450980007648468,0.30524298548698425,17738852,0.0,0.0
2024-03-22 00:00:00+00:00,0.3048030138015747,0.5438290238380432,0.2660270035266876,0.3285819888114929,51640651,0.0,0.0
2024-03-23 00:00:00+00:00,0.3285030126571655,0.3427329957485199,0.22763699293136597,0.2967579960823059,14846313,0.0,0.0
2024-03-24 00:00:00+00:00,0.3009450137615204,0.3486559987068176,0.24974900484085083,0.3167319893836975,9614710,0.0,0.0
2024-03-25 00:00:00+00:00,0.3194130063056946,0.36615198850631714,0.2467769980430603,0.2668609917163849,9309841,0.0,0.0
2024-03-26 00:00:00+00:00,0.2668069899082184,0.26684901118278503,0.1812489926815033,0.20289699733257294,11288992,0.0,0.0
2024-03-27 00:00:00+00:00,0.2033039927482605,0.20848900079727173,0.15368899703025818,0.18075799942016602,4431844,0.0,0.0
2024-03-28 00:00:00+00:00,0.18335799872875214,0.24959099292755127,0.17447499930858612,0.21806900203227997,6900474,0.0,0.0
2024-03-29 00:00:00+00:00,0.21773700416088104,0.24073700606822968,0.1871200054883957,0.22546599805355072,4213811,0.0,0.0
2024-03-30 00:00:00+00:00,0.22544600069522858,0.23901799321174622,0.18250900506973267,0.18930800259113312,3079325,0.0,0.0
2024-03-31 00:00:00+00:00,0.19158799946308136,0.20809300243854523,0.16632400453090668,0.18936899304389954,2943965,0.0,0.0
2024-04-01 00:00:00+00:00,0.18936899304389954,0.19682200253009796,0.17050300538539886,0.17917799949645996,2053702,0.0,0.0
2024-04-02 00:00:00+00:00,0.17917799949645996,0.17918600142002106,0.15408000349998474,0.16202199459075928,1864219,0.0,0.0
2024-04-03 00:00:00+00:00,0.1621759980916977,0.20074200630187988,0.1530340015888214,0.17513500154018402,2561252,0.0,0.0
2024-04-04 00:00:00+00:00,0.17532800137996674,0.22409899532794952,0.16722199320793152,0.2137089967727661,2199751,0.0,0.0
2024-04-05 00:00:00+00:00,0.21494600176811218,0.2191769927740097,0.1783359944820404,0.1783359944820404,2842226,0.0,0.0
2024-04-06 00:00:00+00:00,0.17829400300979614,0.20476199686527252,0.17737500369548798,0.19922499358654022,1451306,0.0,0.0
2024-04-07 00:00:00+00:00,0.19922499358654022,0.22549399733543396,0.1890619993209839,0.21954600512981415,1409301,0.0,0.0
2024-04-08 00:00:00+00:00,0.21955199539661407,0.21959899365901947,0.2007019966840744,0.20440100133419037,906048,0.0,0.0
2024-04-09 00:00:00+00:00,0.2043749988079071,0.20681500434875488,0.1686909943819046,0.171424001455307,1015834,0.0,0.0
2024-04-10 00:00:00+00:00,0.171424001455307,0.1802390068769455,0.16281400620937347,0.17096300423145294,809981,0.0,0.0
2024-04-11 00:00:00+00:00,0.17159800231456757,0.1771859973669052,0.15485799312591553,0.15977199375629425,780892,0.0,0.0
2024-04-12 00:00:00+00:00,0.15974900126457214,0.1631229966878891,0.12118200212717056,0.13006199896335602,809821,0.0,0.0
2024-04-13 00:00:00+00:00,0.1302040070295334,0.13662099838256836,0.10576900094747543,0.11170800030231476,811991,0.0,0.0
2024-04-14 00:00:00+00:00,0.11170800030231476,0.14192800223827362,0.10680299997329712,0.14133399724960327,1022278,0.0,0.0
2024-04-15 00:00:00+00:00,0.1414009928703308,0.1431879997253418,0.11306899785995483,0.11359000205993652,893862,0.0,0.0
2024-04-16 00:00:00+00:00,0.11359000205993652,0.12132400274276733,0.10451799631118774,0.11258000135421753,975807,0.0,0.0
2024-04-17 00:00:00+00:00,0.11258000135421753,0.12625500559806824,0.10685300081968307,0.11181499809026718,942721,0.0,0.0
2024-04-18 00:00:00+00:00,0.11155399680137634,0.11657100170850754,0.10378099977970123,0.10678999871015549,905026,0.0,0.0
