TIMESTAMP,GOU_OPEN_PRICE_USD,GOU_HIGH_PRICE_USD,GOU_LOW_PRICE_USD,GOU_CLOSE_PRICE_USD,GOU_VOLUME_USD,GOU_DIVIDENDS_USD,GOU_STOCK_SPLITS_USD
2024-08-15 00:00:00+00:00,0.002174000022932887,0.003022999968379736,0.0003969999961555004,0.0011409999569877982,3112239,0.0,0.0
2024-08-16 00:00:00+00:00,0.0008640000014565885,0.0021780000533908606,0.0006120000034570694,0.0020310000982135534,1086992,0.0,0.0
2024-08-17 00:00:00+00:00,0.0019239999819546938,0.003611000021919608,0.001383999944664538,0.0029200001154094934,1299205,0.0,0.0
2024-08-18 00:00:00+00:00,0.0025579999200999737,0.0035749999806284904,0.0016759999562054873,0.002314999932423234,981327,0.0,0.0
2024-08-19 00:00:00+00:00,0.002314999932423234,0.0028299998957663774,0.001383999944664538,0.0016400000313296914,870793,0.0,0.0
2024-08-20 00:00:00+00:00,0.0014779999619349837,0.00291600008495152,0.0009190000128000975,0.0014530000044032931,1162694,0.0,0.0
2024-08-21 00:00:00+00:00,0.0014850000152364373,0.003019999945536256,0.0012290000449866056,0.0022980000358074903,1181935,0.0,0.0
2024-08-22 00:00:00+00:00,0.0024170000106096268,0.0029869999270886183,0.002047999994829297,0.002607000060379505,720688,0.0,0.0
2024-08-23 00:00:00+00:00,0.0024190000258386135,0.0027260000351816416,0.0015330000314861536,0.0018720000516623259,529670,0.0,0.0
2024-08-24 00:00:00+00:00,0.0017839999636635184,0.002007999923080206,0.0011370000429451466,0.0012120000319555402,532085,0.0,0.0
2024-08-25 00:00:00+00:00,0.0016129999421536922,0.0022770001087337732,0.001246000058017671,0.0017059999518096447,508658,0.0,0.0
2024-08-26 00:00:00+00:00,0.0017059999518096447,0.0022909999825060368,0.001307999948039651,0.0015040000434964895,347295,0.0,0.0
2024-08-27 00:00:00+00:00,0.0015810000477358699,0.0018570000538602471,0.0011579999700188637,0.0013330000219866633,367598,0.0,0.0
2024-08-28 00:00:00+00:00,0.0013330000219866633,0.001408000010997057,0.0007859999896027148,0.0009820000268518925,401003,0.0,0.0
2024-08-29 00:00:00+00:00,0.0009820000268518925,0.0013180000241845846,0.00029799999902024865,0.0005000000237487257,675175,0.0,0.0
2024-08-30 00:00:00+00:00,0.0005000000237487257,0.0005280000041238964,0.0003490000090096146,0.00040499999886378646,153675,0.0,0.0
2024-08-31 00:00:00+00:00,0.00040499999886378646,0.0004440000047907233,0.00027600000612437725,0.00031800000579096377,161968,0.0,0.0
2024-09-01 00:00:00+00:00,0.00031800000579096377,0.00033099998836405575,0.00019299999985378236,0.00020300000323913991,79156,0.0,0.0
2024-09-02 00:00:00+00:00,0.00020300000323913991,0.0002300000051036477,0.00016199999663513154,0.00016500000492669642,51295,0.0,0.0
2024-09-03 00:00:00+00:00,0.00016199999663513154,0.00016199999663513154,0.0001049999991664663,0.0001250000059371814,44149,0.0,0.0
2024-09-04 00:00:00+00:00,0.0001250000059371814,0.00013499999477062374,0.00010299999848939478,0.00011000000085914508,19647,0.0,0.0
2024-09-05 00:00:00+00:00,0.00010599999950500205,0.0001289999927394092,8.70000003487803e-05,8.800000068731606e-05,12237,0.0,0.0
2024-09-06 00:00:00+00:00,8.800000068731606e-05,0.00010399999882793054,7.899999764049426e-05,9.899999713525176e-05,20412,0.0,0.0
2024-09-07 00:00:00+00:00,9.899999713525176e-05,0.00016799999866634607,9.7999996796716e-05,0.00015799999528098851,49246,0.0,0.0
2024-09-08 00:00:00+00:00,0.00015799999528098851,0.0005719999899156392,0.000155999994603917,0.00039999998989515007,145325,0.0,0.0
2024-09-09 00:00:00+00:00,0.00044999999227002263,0.0005280000041238964,0.00022000000171829015,0.00025599999935366213,88929,0.0,0.0
2024-09-10 00:00:00+00:00,0.00025599999935366213,0.0002680000034160912,0.00016799999866634607,0.00020199999562464654,42660,0.0,0.0
2024-09-11 00:00:00+00:00,0.00019799999427050352,0.00019799999427050352,0.00013499999477062374,0.00013499999477062374,14614,0.0,0.0
2024-09-12 00:00:00+00:00,0.00013499999477062374,0.00017600000137463212,0.00013499999477062374,0.00017600000137463212,20125,0.0,0.0
2024-09-13 00:00:00+00:00,0.00019200000679120421,0.00022400000307243317,0.00016999999934341758,0.00018600000475998968,23033,0.0,0.0
2024-09-14 00:00:00+00:00,0.0001900000061141327,0.0001900000061141327,0.00015199999324977398,0.00015300000086426735,12588,0.0,0.0
2024-09-15 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00012399999832268804,0.0001250000059371814,8943,0.0,0.0
2024-09-16 00:00:00+00:00,0.0001250000059371814,0.0002500000118743628,0.00011200000153621659,0.00016500000492669642,42874,0.0,0.0
2024-09-17 00:00:00+00:00,0.00016500000492669642,0.0005089999758638442,0.0001610000035725534,0.0002739999908953905,174929,0.0,0.0
2024-09-18 00:00:00+00:00,0.0002739999908953905,0.0006380000268109143,0.00022499999613501132,0.0006329999887384474,183367,0.0,0.0
2024-09-19 00:00:00+00:00,0.0006070000235922635,0.0046709999442100525,0.0005440000095404685,0.003544999985024333,2584643,0.0,0.0
2024-09-20 00:00:00+00:00,0.003544999985024333,0.0055069997906684875,0.002372999908402562,0.004705000203102827,1747071,0.0,0.0
2024-09-21 00:00:00+00:00,0.006184000056236982,0.008143999613821507,0.004705000203102827,0.0066639999859035015,1839625,0.0,0.0
2024-09-22 00:00:00+00:00,0.0066639999859035015,0.009328000247478485,0.005187000147998333,0.00585199985653162,1639016,0.0,0.0
2024-09-23 00:00:00+00:00,0.00585199985653162,0.008944000117480755,0.003988000098615885,0.0065449997782707214,2402744,0.0,0.0
2024-09-24 00:00:00+00:00,0.007091999985277653,0.011361000128090382,0.005014999769628048,0.010254999622702599,2152505,0.0,0.0
2024-09-25 00:00:00+00:00,0.015203000046312809,0.0227269995957613,0.012236000038683414,0.01593399979174137,4555675,0.0,0.0
