,MSE,RMSE,MAE,MAPE,R2
0,0.0009598250354199751,0.03098104316223027,0.024239943737484365,0.04439083318282708,0.37760377057889316
1,0.0003061531467438368,0.017497232545286606,0.014377136137656111,0.027958728118615415,0.5243116675660582
2,0.0005578376331343302,0.023618586603231153,0.01980821445302052,0.02877952694842396,0.8223825994954092
3,0.0008412540955985416,0.02900438062773521,0.02091999497437097,0.029319593411196387,0.5582835758078378
4,0.0010038113925335667,0.031682982696292446,0.0246905562437751,0.028692338165891517,0.9283227937800239
5,0.0008396702449411867,0.028977064118733402,0.023295520428928927,0.024271342747352632,0.63231871302644
6,0.0009241499479041913,0.030399834669027254,0.021388885327860988,0.027181139329647865,0.7125742376426041
7,0.00044219913670471265,0.02102853149187343,0.014675036648159716,0.022624876137086757,0.886365144380622
8,0.0004910259474963537,0.02215910529548415,0.015684004502443914,0.02515176079850297,0.7225333564358487
9,0.0006633127289968918,0.025754858357150634,0.018148557800145862,0.028765919299312732,0.4611117459934967
10,0.0002928866914119508,0.01711393266937646,0.01338110186315235,0.020329513792174608,0.860497916406302
11,0.0005302961294841826,0.02302815948972437,0.018043406354124502,0.036079825181090916,0.8790863036817957
Mean,0.0006543685108641433,0.02510380931051211,0.019054363205926943,0.028628783092676902,0.697115985399611
