TIMESTAMP,RYIU_OPEN_PRICE_USD,RYIU_HIGH_PRICE_USD,RYIU_LOW_PRICE_USD,RYIU_CLOSE_PRICE_USD,RYIU_VOLUME_USD,RYIU_DIVIDENDS_USD,RYIU_STOCK_SPLITS_USD
2021-03-18 00:00:00+00:00,0.18172399699687958,0.3143790066242218,0.18172399699687958,0.25672799348831177,176795,0.0,0.0
2021-03-19 00:00:00+00:00,0.25674399733543396,0.3605799973011017,0.23113000392913818,0.2452079951763153,71998,0.0,0.0
2021-03-20 00:00:00+00:00,0.24480800330638885,0.3769479990005493,0.20259200036525726,0.3141230046749115,128947,0.0,0.0
2021-03-21 00:00:00+00:00,0.31400999426841736,0.3215320110321045,0.23614999651908875,0.2677690088748932,86285,0.0,0.0
2021-03-22 00:00:00+00:00,0.2678290009498596,0.2678689956665039,0.1767680048942566,0.19703400135040283,69099,0.0,0.0
2021-03-23 00:00:00+00:00,0.19695399701595306,0.19713400304317474,0.15490800142288208,0.1800290048122406,66869,0.0,0.0
2021-03-24 00:00:00+00:00,0.17994000017642975,0.2110999971628189,0.12655000388622284,0.13156799972057343,62419,0.0,0.0
2021-03-25 00:00:00+00:00,0.1315689980983734,0.28840601444244385,0.13120000064373016,0.1843000054359436,329195,0.0,0.0
2021-03-26 00:00:00+00:00,0.18442000448703766,0.18665699660778046,0.1538120061159134,0.1618030071258545,38767,0.0,0.0
2021-03-27 00:00:00+00:00,0.16182999312877655,0.16775600612163544,0.15351000428199768,0.1543010026216507,20956,0.0,0.0
2021-03-28 00:00:00+00:00,0.15429499745368958,0.15846200287342072,0.11287400126457214,0.13822099566459656,81837,0.0,0.0
2021-03-29 00:00:00+00:00,0.13844799995422363,0.1594499945640564,0.13289499282836914,0.1500830054283142,62020,0.0,0.0
2021-03-30 00:00:00+00:00,0.15007799863815308,0.1604660004377365,0.14222200214862823,0.154558002948761,32189,0.0,0.0
2021-03-31 00:00:00+00:00,0.15452900528907776,0.18328699469566345,0.14122000336647034,0.1823509931564331,38924,0.0,0.0
2021-04-01 00:00:00+00:00,0.182560995221138,0.1926639974117279,0.15868400037288666,0.1925169974565506,53521,0.0,0.0
2021-04-02 00:00:00+00:00,0.1924699991941452,0.22496099770069122,0.1748650074005127,0.18040400743484497,37774,0.0,0.0
2021-04-03 00:00:00+00:00,0.18067699670791626,0.19866199791431427,0.1585710048675537,0.19742000102996826,39974,0.0,0.0
2021-04-04 00:00:00+00:00,0.1973710060119629,0.20789599418640137,0.1660050004720688,0.18478700518608093,42699,0.0,0.0
2021-04-05 00:00:00+00:00,0.18470899760723114,0.2578270137310028,0.1781740039587021,0.23964600265026093,73207,0.0,0.0
2021-04-06 00:00:00+00:00,0.23975199460983276,0.2501940131187439,0.18987099826335907,0.19910000264644623,88515,0.0,0.0
2021-04-07 00:00:00+00:00,0.1991479992866516,0.2683410048484802,0.18877999484539032,0.21057799458503723,92802,0.0,0.0
2021-04-08 00:00:00+00:00,0.21052800118923187,0.2129489928483963,0.06363199651241302,0.1708810031414032,1583,0.0,0.0
2021-04-09 00:00:00+00:00,0.17087900638580322,0.17114999890327454,0.011207000352442265,0.01133199967443943,83165,0.0,0.0
2021-04-10 00:00:00+00:00,0.011343000456690788,0.012866999953985214,0.005239999853074551,0.012842000462114811,101817,0.0,0.0
