TIMESTAMP,MMPRO_OPEN_PRICE_USD,MMPRO_HIGH_PRICE_USD,MMPRO_LOW_PRICE_USD,MMPRO_CLOSE_PRICE_USD,MMPRO_VOLUME_USD,MMPRO_DIVIDENDS_USD,MMPRO_STOCK_SPLITS_USD
2021-11-16 00:00:00+00:00,0.16642899811267853,0.17494100332260132,0.15859100222587585,0.16618399322032928,1242559,0.0,0.0
2021-11-17 00:00:00+00:00,0.1661749929189682,0.16626499593257904,0.14027300477027893,0.1470710039138794,710669,0.0,0.0
2021-11-18 00:00:00+00:00,0.14711999893188477,0.15231500566005707,0.12844499945640564,0.12844499945640564,678684,0.0,0.0
2021-11-19 00:00:00+00:00,0.12847299873828888,0.12924399971961975,0.10757700353860855,0.10938899964094162,864639,0.0,0.0
2021-11-20 00:00:00+00:00,0.10938800126314163,0.1191760003566742,0.10870999842882156,0.11871200054883957,621418,0.0,0.0
2021-11-21 00:00:00+00:00,0.11863499879837036,0.1740970015525818,0.11671499907970428,0.16490699350833893,951353,0.0,0.0
2021-11-22 00:00:00+00:00,0.16493600606918335,0.167263001203537,0.13404899835586548,0.16353799402713776,1524581,0.0,0.0
2021-11-23 00:00:00+00:00,0.16355599462985992,0.18867899477481842,0.15673300623893738,0.18470199406147003,1239734,0.0,0.0
2021-11-24 00:00:00+00:00,0.184689000248909,0.18822500109672546,0.16396799683570862,0.18605099618434906,480914,0.0,0.0
2021-11-25 00:00:00+00:00,0.17339399456977844,0.18902699649333954,0.16269400715827942,0.1669429987668991,708698,0.0,0.0
2021-11-26 00:00:00+00:00,0.18858399987220764,0.19019900262355804,0.15151900053024292,0.173568993806839,963152,0.0,0.0
2021-11-27 00:00:00+00:00,0.17354300618171692,0.173566997051239,0.16486699879169464,0.16892999410629272,800195,0.0,0.0
2021-11-28 00:00:00+00:00,0.16891799867153168,0.1747400015592575,0.1589840054512024,0.16812700033187866,754443,0.0,0.0
2021-11-29 00:00:00+00:00,0.1681160032749176,0.21038800477981567,0.1681160032749176,0.19497300684452057,1256631,0.0,0.0
2021-11-30 00:00:00+00:00,0.19503900408744812,0.21518699824810028,0.18233700096607208,0.21223799884319305,1619595,0.0,0.0
2021-12-01 00:00:00+00:00,0.2122509926557541,0.27201101183891296,0.17197999358177185,0.1844490021467209,3435851,0.0,0.0
2021-12-02 00:00:00+00:00,0.1844169944524765,0.2145169973373413,0.18392500281333923,0.2045699954032898,4088605,0.0,0.0
2021-12-03 00:00:00+00:00,0.20440800487995148,0.2049800008535385,0.15693600475788116,0.16254499554634094,1905401,0.0,0.0
2021-12-04 00:00:00+00:00,0.16254299879074097,0.1717039942741394,0.13544900715351105,0.14986500144004822,1004485,0.0,0.0
