TIMESTAMP,DIMO_OPEN_PRICE_USD,DIMO_HIGH_PRICE_USD,DIMO_LOW_PRICE_USD,DIMO_CLOSE_PRICE_USD,DIMO_VOLUME_USD,DIMO_DIVIDENDS_USD,DIMO_STOCK_SPLITS_USD
2022-12-15 00:00:00+00:00,0.048618000000715256,0.057978998869657516,0.018713999539613724,0.018713999539613724,2756,0.0,0.0
2022-12-16 00:00:00+00:00,0.019027000293135643,0.06288299709558487,0.019027000293135643,0.029194999486207962,3771,0.0,0.0
2022-12-17 00:00:00+00:00,0.029200000688433647,0.1415880024433136,0.024243000894784927,0.035220999270677567,21947,0.0,0.0
2022-12-18 00:00:00+00:00,0.03523299843072891,0.0352340005338192,0.024267999455332756,0.029279999434947968,11503,0.0,0.0
2022-12-19 00:00:00+00:00,0.029279999434947968,0.03564000129699707,0.021779999136924744,0.029402000829577446,45649,0.0,0.0
2022-12-20 00:00:00+00:00,0.029402000829577446,0.03061000071465969,0.025561999529600143,0.028963999822735786,18755,0.0,0.0
2022-12-21 00:00:00+00:00,0.028963999822735786,0.030859999358654022,0.0263069998472929,0.029867999255657196,13597,0.0,0.0
2022-12-22 00:00:00+00:00,0.02986999973654747,0.03504500165581703,0.02985600009560585,0.031801000237464905,13651,0.0,0.0
2022-12-23 00:00:00+00:00,0.031801000237464905,0.0328419990837574,0.029167000204324722,0.03283600136637688,10374,0.0,0.0
2022-12-24 00:00:00+00:00,0.03283800184726715,0.03664400056004524,0.031106000766158104,0.03562000021338463,12684,0.0,0.0
2022-12-25 00:00:00+00:00,0.03562000021338463,0.0359250009059906,0.03227299824357033,0.03308099880814552,5543,0.0,0.0
2022-12-26 00:00:00+00:00,0.033080000430345535,0.03604700043797493,0.03285299986600876,0.03555100038647652,14144,0.0,0.0
2022-12-27 00:00:00+00:00,0.03555599972605705,0.05189500004053116,0.034853000193834305,0.05152999982237816,31593,0.0,0.0
2022-12-28 00:00:00+00:00,0.05345100164413452,0.0704059973359108,0.04745899885892868,0.06349500268697739,96651,0.0,0.0
2022-12-29 00:00:00+00:00,0.06349500268697739,0.06940899789333344,0.057677000761032104,0.06717199832201004,55807,0.0,0.0
2022-12-30 00:00:00+00:00,0.06717199832201004,0.07021400332450867,0.059199001640081406,0.06539899855852127,38777,0.0,0.0
2022-12-31 00:00:00+00:00,0.0653970018029213,0.06669600307941437,0.055601999163627625,0.06167500093579292,16558,0.0,0.0
