TIMESTAMP,IC24100_OPEN_PRICE_USD,IC24100_HIGH_PRICE_USD,IC24100_LOW_PRICE_USD,IC24100_CLOSE_PRICE_USD,IC24100_VOLUME_USD,IC24100_DIVIDENDS_USD,IC24100_STOCK_SPLITS_USD
2023-03-27 00:00:00+00:00,7.400000322377309e-05,8.600000001024455e-05,5.6000000768108293e-05,7.100000220816582e-05,4834712,0.0,0.0
2023-03-28 00:00:00+00:00,7.100000220816582e-05,8.70000003487803e-05,5.8000001445179805e-05,6.299999949987978e-05,2844032,0.0,0.0
2023-03-29 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,4.8999998398358e-05,5.700000110664405e-05,1453976,0.0,0.0
2023-03-30 00:00:00+00:00,5.700000110664405e-05,6.900000153109431e-05,4.600000102072954e-05,6.800000119255856e-05,1029735,0.0,0.0
2023-03-31 00:00:00+00:00,6.800000119255856e-05,9.899999713525176e-05,6.299999949987978e-05,9.000000136438757e-05,3068275,0.0,0.0
2023-04-01 00:00:00+00:00,9.000000136438757e-05,0.0001250000059371814,8.099999831756577e-05,9.699999645818025e-05,2998352,0.0,0.0
2023-04-02 00:00:00+00:00,0.00010800000018207356,0.00011700000322889537,9.100000170292333e-05,9.7999996796716e-05,1106811,0.0,0.0
2023-04-03 00:00:00+00:00,9.7999996796716e-05,0.00012799999967683107,9.100000170292333e-05,0.0001049999991664663,3249808,0.0,0.0
2023-04-04 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,8.299999899463728e-05,8.499999967170879e-05,1835489,0.0,0.0
2023-04-05 00:00:00+00:00,8.499999967170879e-05,9.500000305706635e-05,7.699999696342275e-05,9.40000027185306e-05,1512185,0.0,0.0
2023-04-06 00:00:00+00:00,9.40000027185306e-05,0.00010699999984353781,7.699999696342275e-05,9.100000170292333e-05,1352580,0.0,0.0
2023-04-07 00:00:00+00:00,9.200000204145908e-05,9.7999996796716e-05,8.099999831756577e-05,8.800000068731606e-05,683179,0.0,0.0
2023-04-08 00:00:00+00:00,8.800000068731606e-05,0.00011200000153621659,8.70000003487803e-05,0.00010699999984353781,1214052,0.0,0.0
2023-04-09 00:00:00+00:00,0.00010699999984353781,0.00014699999883305281,0.00010299999848939478,0.00012399999832268804,1871075,0.0,0.0
2023-04-10 00:00:00+00:00,0.00012399999832268804,0.00013099999341648072,0.00010900000052060932,0.00011800000356743112,1164798,0.0,0.0
2023-04-11 00:00:00+00:00,0.00011800000356743112,0.0001340000017080456,0.0001140000022132881,0.0001250000059371814,1145644,0.0,0.0
2023-04-12 00:00:00+00:00,0.0001250000059371814,0.0001340000017080456,0.00010900000052060932,0.0001320000010309741,1083626,0.0,0.0
2023-04-13 00:00:00+00:00,0.00011600000289035961,0.0001740000006975606,0.00011600000289035961,0.00017299999308306724,1647556,0.0,0.0
2023-04-14 00:00:00+00:00,0.00017299999308306724,0.00019999999494757503,0.00015999999595806003,0.00017800000205170363,1825064,0.0,0.0
2023-04-15 00:00:00+00:00,0.00017800000205170363,0.00021100000594742596,0.00016900000628083944,0.00018600000475998968,1333649,0.0,0.0
2023-04-16 00:00:00+00:00,0.00018699999782256782,0.00020700000459328294,0.00016900000628083944,0.00018099999579135329,1527626,0.0,0.0
2023-04-17 00:00:00+00:00,0.00018099999579135329,0.00018899999849963933,0.00015700000221841037,0.0001610000035725534,1923163,0.0,0.0
2023-04-18 00:00:00+00:00,0.0001610000035725534,0.00017699999443721026,0.0001340000017080456,0.00014400000509340316,2117281,0.0,0.0
2023-04-19 00:00:00+00:00,0.00014400000509340316,0.00015999999595806003,0.0001140000022132881,0.00012199999764561653,3066858,0.0,0.0
2023-04-20 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,8.900000102585182e-05,0.00010900000052060932,1936900,0.0,0.0
2023-04-21 00:00:00+00:00,0.00010900000052060932,0.00012199999764561653,8.299999899463728e-05,9.7999996796716e-05,1546070,0.0,0.0
2023-04-22 00:00:00+00:00,9.7999996796716e-05,0.00010399999882793054,8.199999865610152e-05,9.40000027185306e-05,1107592,0.0,0.0
2023-04-23 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,8.70000003487803e-05,9.500000305706635e-05,563444,0.0,0.0
2023-04-24 00:00:00+00:00,9.500000305706635e-05,0.00010800000018207356,8.600000001024455e-05,8.900000102585182e-05,625292,0.0,0.0
2023-04-25 00:00:00+00:00,8.900000102585182e-05,0.00011600000289035961,8.499999967170879e-05,0.0001140000022132881,765536,0.0,0.0
2023-04-26 00:00:00+00:00,0.0001140000022132881,0.00011899999663000926,9.7999996796716e-05,9.7999996796716e-05,682080,0.0,0.0
2023-04-27 00:00:00+00:00,9.7999996796716e-05,0.00011100000119768083,8.800000068731606e-05,9.000000136438757e-05,595888,0.0,0.0
2023-04-28 00:00:00+00:00,9.000000136438757e-05,9.899999713525176e-05,7.300000288523734e-05,7.999999797903001e-05,800920,0.0,0.0
2023-04-29 00:00:00+00:00,7.999999797903001e-05,8.600000001024455e-05,6.900000153109431e-05,7.999999797903001e-05,823304,0.0,0.0
2023-04-30 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,6.399999983841553e-05,7.200000254670158e-05,941428,0.0,0.0
2023-05-01 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,3.9999998989515007e-05,4.400000034365803e-05,1146241,0.0,0.0
2023-05-02 00:00:00+00:00,4.3000000005122274e-05,7.599999662488699e-05,4.199999966658652e-05,6.800000119255856e-05,1171029,0.0,0.0
2023-05-03 00:00:00+00:00,6.800000119255856e-05,8.399999933317304e-05,5.700000110664405e-05,6.0999998822808266e-05,733634,0.0,0.0
2023-05-04 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,4.400000034365803e-05,5.2999999752501026e-05,735650,0.0,0.0
2023-05-05 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.400000034365803e-05,4.400000034365803e-05,346412,0.0,0.0
2023-05-06 00:00:00+00:00,4.400000034365803e-05,4.999999873689376e-05,3.199999991920777e-05,3.199999991920777e-05,856705,0.0,0.0
2023-05-07 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,2.5999999706982635e-05,2.5999999706982635e-05,417745,0.0,0.0
2023-05-08 00:00:00+00:00,2.5999999706982635e-05,4.199999966658652e-05,2.5999999706982635e-05,3.600000127335079e-05,765846,0.0,0.0
2023-05-09 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.199999991920777e-05,3.300000025774352e-05,319819,0.0,0.0
2023-05-10 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.5999999706982635e-05,2.8000000384054147e-05,266341,0.0,0.0
2023-05-11 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.4000000848900527e-05,463067,0.0,0.0
2023-05-12 00:00:00+00:00,2.4000000848900527e-05,3.199999991920777e-05,2.4000000848900527e-05,2.5999999706982635e-05,351874,0.0,0.0
2023-05-13 00:00:00+00:00,2.5999999706982635e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,216545,0.0,0.0
2023-05-14 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.2000000171829015e-05,2.499999936844688e-05,283042,0.0,0.0
2023-05-15 00:00:00+00:00,2.499999936844688e-05,3.400000059627928e-05,2.499999936844688e-05,3.099999958067201e-05,358675,0.0,0.0
2023-05-16 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.8000000384054147e-05,2.8000000384054147e-05,198042,0.0,0.0
2023-05-17 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.5999999706982635e-05,235217,0.0,0.0
2023-05-18 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.300000051036477e-05,2.4000000848900527e-05,238509,0.0,0.0
2023-05-19 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,263342,0.0,0.0
2023-05-20 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,136870,0.0,0.0
2023-05-21 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,181878,0.0,0.0
2023-05-22 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.700000029813964e-05,268051,0.0,0.0
2023-05-23 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,286639,0.0,0.0
2023-05-24 00:00:00+00:00,1.5999999959603883e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.700000029813964e-05,306778,0.0,0.0
2023-05-25 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2999999853491317e-05,1.2999999853491317e-05,187308,0.0,0.0
2023-05-26 00:00:00+00:00,1.2999999853491317e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.8000000636675395e-05,246064,0.0,0.0
2023-05-27 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.8999999156221747e-05,249163,0.0,0.0
2023-05-28 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.4999999621068127e-05,176999,0.0,0.0
2023-05-29 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.5999999959603883e-05,276121,0.0,0.0
2023-05-30 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,215172,0.0,0.0
2023-05-31 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,169433,0.0,0.0
2023-06-01 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,227783,0.0,0.0
2023-06-02 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,173467,0.0,0.0
2023-06-03 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,223866,0.0,0.0
2023-06-04 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,165662,0.0,0.0
2023-06-05 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,184562,0.0,0.0
2023-06-06 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,178651,0.0,0.0
2023-06-07 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,166735,0.0,0.0
2023-06-08 00:00:00+00:00,1.4999999621068127e-05,2.499999936844688e-05,1.4000000192027073e-05,1.9999999494757503e-05,433955,0.0,0.0
2023-06-09 00:00:00+00:00,1.9999999494757503e-05,2.4000000848900527e-05,1.8000000636675395e-05,2.2000000171829015e-05,300570,0.0,0.0
2023-06-10 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.5999999959603883e-05,150374,0.0,0.0
2023-06-11 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,175959,0.0,0.0
2023-06-12 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,190274,0.0,0.0
2023-06-13 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8999999156221747e-05,182715,0.0,0.0
2023-06-14 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,182219,0.0,0.0
2023-06-15 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,173767,0.0,0.0
2023-06-16 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,166478,0.0,0.0
2023-06-17 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,195249,0.0,0.0
2023-06-18 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,161478,0.0,0.0
2023-06-19 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,147062,0.0,0.0
2023-06-20 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,152824,0.0,0.0
2023-06-21 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,169159,0.0,0.0
2023-06-22 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,155099,0.0,0.0
2023-06-23 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,172102,0.0,0.0
2023-06-24 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.8000000636675395e-05,224156,0.0,0.0
2023-06-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,187513,0.0,0.0
2023-06-26 00:00:00+00:00,1.8000000636675395e-05,2.4000000848900527e-05,1.700000029813964e-05,1.9999999494757503e-05,291514,0.0,0.0
2023-06-27 00:00:00+00:00,1.9999999494757503e-05,2.499999936844688e-05,1.8999999156221747e-05,1.9999999494757503e-05,260693,0.0,0.0
2023-06-28 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.5999999959603883e-05,158770,0.0,0.0
2023-06-29 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,171097,0.0,0.0
2023-06-30 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,177774,0.0,0.0
2023-07-01 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,177064,0.0,0.0
2023-07-02 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,146258,0.0,0.0
2023-07-03 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,55945,0.0,0.0
2023-07-04 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,132111,0.0,0.0
