TIMESTAMP,BTRST_OPEN_PRICE_USD,BTRST_HIGH_PRICE_USD,BTRST_LOW_PRICE_USD,BTRST_CLOSE_PRICE_USD,BTRST_VOLUME_USD,BTRST_DIVIDENDS_USD,BTRST_STOCK_SPLITS_USD
2021-09-15 00:00:00+00:00,9.977996826171875,41.65296173095703,9.813614845275879,32.551551818847656,34312712,0.0,0.0
2021-09-16 00:00:00+00:00,32.58495330810547,47.85300064086914,26.504758834838867,26.79343032836914,80866495,0.0,0.0
2021-09-17 00:00:00+00:00,26.847824096679688,39.12897872924805,21.05996322631836,21.110366821289062,19765437,0.0,0.0
2021-09-18 00:00:00+00:00,21.110870361328125,21.342336654663086,17.879865646362305,17.879865646362305,13985400,0.0,0.0
2021-09-19 00:00:00+00:00,17.900943756103516,18.436870574951172,15.791936874389648,15.797530174255371,17453778,0.0,0.0
2021-09-20 00:00:00+00:00,15.79784870147705,15.79784870147705,13.14627742767334,13.193302154541016,14319921,0.0,0.0
2021-09-21 00:00:00+00:00,12.975242614746094,13.378873825073242,10.461605072021484,10.635214805603027,12783893,0.0,0.0
2021-09-22 00:00:00+00:00,10.641494750976562,12.819132804870605,10.531895637512207,11.721478462219238,17973884,0.0,0.0
2021-09-23 00:00:00+00:00,11.695807456970215,11.886548042297363,10.762988090515137,11.032422065734863,11393732,0.0,0.0
2021-09-24 00:00:00+00:00,11.036412239074707,11.063697814941406,9.930814743041992,10.171384811401367,9014863,0.0,0.0
2021-09-25 00:00:00+00:00,10.172917366027832,10.532011985778809,10.138694763183594,10.252713203430176,8761481,0.0,0.0
2021-09-26 00:00:00+00:00,10.301614761352539,10.819840431213379,9.900724411010742,9.977690696716309,6994642,0.0,0.0
2021-09-27 00:00:00+00:00,9.964985847473145,10.60678482055664,9.928000450134277,9.945150375366211,5751579,0.0,0.0
2021-09-28 00:00:00+00:00,9.94515609741211,9.947380065917969,9.474032402038574,9.514037132263184,28589753,0.0,0.0
2021-09-29 00:00:00+00:00,9.513294219970703,10.363536834716797,9.473725318908691,9.672222137451172,18136153,0.0,0.0
2021-09-30 00:00:00+00:00,9.671948432922363,9.949640274047852,9.553865432739258,9.643828392028809,7630621,0.0,0.0
2021-10-01 00:00:00+00:00,9.639888763427734,10.349427223205566,9.639888763427734,10.063471794128418,10381234,0.0,0.0
2021-10-02 00:00:00+00:00,10.063915252685547,10.253117561340332,10.038554191589355,10.095318794250488,7255578,0.0,0.0
2021-10-03 00:00:00+00:00,10.090750694274902,10.111964225769043,9.752280235290527,9.791398048400879,9197800,0.0,0.0
2021-10-04 00:00:00+00:00,9.794837951660156,9.812161445617676,9.13520336151123,9.324771881103516,12348094,0.0,0.0
2021-10-05 00:00:00+00:00,9.325750350952148,10.286827087402344,9.309926986694336,9.923588752746582,17729416,0.0,0.0
2021-10-06 00:00:00+00:00,9.92332935333252,9.941171646118164,9.27451229095459,9.285499572753906,20800521,0.0,0.0
2021-10-07 00:00:00+00:00,9.284546852111816,9.47082805633545,8.838691711425781,8.951925277709961,28206057,0.0,0.0
