TIMESTAMP,ASIX19987_OPEN_PRICE_USD,ASIX19987_HIGH_PRICE_USD,ASIX19987_LOW_PRICE_USD,ASIX19987_CLOSE_PRICE_USD,ASIX19987_VOLUME_USD,ASIX19987_DIVIDENDS_USD,ASIX19987_STOCK_SPLITS_USD
2022-07-28 00:00:00+00:00,,,,0.0,1580,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,2248,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,2327,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,2473,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,1368,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,1101,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,2082,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,813,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,2180,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,1848,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,947,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,1968,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,2473,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1003,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1494,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,909,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,3328,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,2970,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,23563,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,1641,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,2377,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,514,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,650,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,1619,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,681,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,848,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,813,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,388,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,809,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,463,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,204,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,520,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,418,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,411,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,937,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,2253,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,661,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,438,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,580,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,327,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,807,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,409,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,825,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,568,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,404,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,746,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,1332,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,475,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,655,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,368,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,2239,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,622,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,346,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,959,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,723,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,472,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,596,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,3736,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,619,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,223,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,757,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,504,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,1162,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,563,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,547,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,1409,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,81,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,1251,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,78,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,282,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,255,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,96,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,221,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,1007,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,743,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,311,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,506,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,2126,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,1219,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,621,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,603,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,536,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,300,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,145,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,58,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,354,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,283,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,195,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,231,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,716,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,691,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,300,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,221,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,484,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,207,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,522,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,3887,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,686,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,149,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,2010,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,650,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,315,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,302,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,419,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,100,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,923,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,546,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,341,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,174,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,367,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,69,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,288,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,502,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,464,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,131,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,738,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,220,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,766,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,405,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,227,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,237,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,451,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,248,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,113,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,782,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,1176,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,658,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,238,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,355,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,764,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,598,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,622,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,176,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,123,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,312,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,550,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,141,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,769,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,207,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,565,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,413,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,250,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,308,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,112,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,270,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,418,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,2328,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,155,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,177,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,333,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,534,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,353,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,3331,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,194,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,170,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,230,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,172,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,233,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,1025,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,133,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,221,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,63,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,258,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,376,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,91,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,163,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,186,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,174,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,406,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,147,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,60,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,105,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,243,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,464,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,213,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,118,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,232,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,260,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,251,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,159,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,294,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,390,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,446,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,98,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,129,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,111,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,326,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,213,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,144,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,88,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,278,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,89,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,256,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,1016,0.0,0.0
