TIMESTAMP,HODL9900_OPEN_PRICE_USD,HODL9900_HIGH_PRICE_USD,HODL9900_LOW_PRICE_USD,HODL9900_CLOSE_PRICE_USD,HODL9900_VOLUME_USD,HODL9900_DIVIDENDS_USD,HODL9900_STOCK_SPLITS_USD
2021-05-26 00:00:00+00:00,,,,0.0,3144936,0.0,0.0
2021-05-27 00:00:00+00:00,,,,0.0,11241448,0.0,0.0
2021-05-28 00:00:00+00:00,,,,0.0,18603693,0.0,0.0
2021-05-29 00:00:00+00:00,,,,0.0,38514309,0.0,0.0
2021-05-30 00:00:00+00:00,,,,0.0,47680170,0.0,0.0
2021-05-31 00:00:00+00:00,,,,0.0,27001654,0.0,0.0
2021-06-01 00:00:00+00:00,,,,0.0,20570792,0.0,0.0
2021-06-02 00:00:00+00:00,,,,0.0,18418907,0.0,0.0
2021-06-03 00:00:00+00:00,,,,0.0,8422660,0.0,0.0
2021-06-04 00:00:00+00:00,,,,0.0,5505971,0.0,0.0
2021-06-05 00:00:00+00:00,,,,0.0,6262764,0.0,0.0
2021-06-06 00:00:00+00:00,,,,0.0,5404904,0.0,0.0
2021-06-07 00:00:00+00:00,,,,0.0,3656185,0.0,0.0
2021-06-08 00:00:00+00:00,,,,0.0,3852462,0.0,0.0
2021-06-09 00:00:00+00:00,,,,0.0,3000524,0.0,0.0
2021-06-10 00:00:00+00:00,,,,0.0,1821372,0.0,0.0
2021-06-11 00:00:00+00:00,,,,0.0,1486943,0.0,0.0
2021-06-12 00:00:00+00:00,,,,0.0,2081598,0.0,0.0
2021-06-13 00:00:00+00:00,,,,0.0,2402702,0.0,0.0
2021-06-14 00:00:00+00:00,,,,0.0,1177429,0.0,0.0
2021-06-15 00:00:00+00:00,,,,0.0,1750858,0.0,0.0
2021-06-16 00:00:00+00:00,,,,0.0,1470330,0.0,0.0
2021-06-17 00:00:00+00:00,,,,0.0,1746832,0.0,0.0
2021-06-18 00:00:00+00:00,,,,0.0,2690285,0.0,0.0
2021-06-19 00:00:00+00:00,,,,0.0,2687136,0.0,0.0
2021-06-20 00:00:00+00:00,,,,0.0,1865599,0.0,0.0
2021-06-21 00:00:00+00:00,,,,0.0,961251,0.0,0.0
2021-06-22 00:00:00+00:00,,,,0.0,1164887,0.0,0.0
2021-06-23 00:00:00+00:00,,,,0.0,1414952,0.0,0.0
2021-06-24 00:00:00+00:00,,,,0.0,1395712,0.0,0.0
2021-06-25 00:00:00+00:00,,,,0.0,1526424,0.0,0.0
2021-06-26 00:00:00+00:00,,,,0.0,976593,0.0,0.0
2021-06-27 00:00:00+00:00,,,,0.0,825324,0.0,0.0
2021-06-28 00:00:00+00:00,,,,0.0,956804,0.0,0.0
2021-06-29 00:00:00+00:00,,,,0.0,1420468,0.0,0.0
2021-06-30 00:00:00+00:00,,,,0.0,1397531,0.0,0.0
2021-07-01 00:00:00+00:00,,,,0.0,1186335,0.0,0.0
2021-07-02 00:00:00+00:00,,,,0.0,1094983,0.0,0.0
2021-07-03 00:00:00+00:00,,,,0.0,840954,0.0,0.0
2021-07-04 00:00:00+00:00,,,,0.0,926240,0.0,0.0
2021-07-05 00:00:00+00:00,,,,0.0,814271,0.0,0.0
2021-07-06 00:00:00+00:00,,,,0.0,849316,0.0,0.0
2021-07-07 00:00:00+00:00,,,,0.0,671957,0.0,0.0
2021-07-08 00:00:00+00:00,,,,0.0,588718,0.0,0.0
2021-07-09 00:00:00+00:00,,,,0.0,615860,0.0,0.0
2021-07-10 00:00:00+00:00,,,,0.0,533804,0.0,0.0
2021-07-11 00:00:00+00:00,,,,0.0,595767,0.0,0.0
2021-07-12 00:00:00+00:00,,,,0.0,594076,0.0,0.0
2021-07-13 00:00:00+00:00,,,,0.0,594935,0.0,0.0
2021-07-14 00:00:00+00:00,,,,0.0,460698,0.0,0.0
2021-07-15 00:00:00+00:00,,,,0.0,489477,0.0,0.0
2021-07-16 00:00:00+00:00,,,,0.0,478896,0.0,0.0
2021-07-17 00:00:00+00:00,,,,0.0,666376,0.0,0.0
2021-07-18 00:00:00+00:00,,,,0.0,756290,0.0,0.0
2021-07-19 00:00:00+00:00,,,,0.0,782521,0.0,0.0
2021-07-20 00:00:00+00:00,,,,0.0,662273,0.0,0.0
2021-07-21 00:00:00+00:00,,,,0.0,899529,0.0,0.0
2021-07-22 00:00:00+00:00,,,,0.0,1343197,0.0,0.0
2021-07-23 00:00:00+00:00,,,,0.0,1041884,0.0,0.0
2021-07-24 00:00:00+00:00,,,,0.0,760916,0.0,0.0
2021-07-25 00:00:00+00:00,,,,0.0,621795,0.0,0.0
2021-07-26 00:00:00+00:00,,,,0.0,535763,0.0,0.0
2021-07-27 00:00:00+00:00,,,,0.0,556718,0.0,0.0
2021-07-28 00:00:00+00:00,,,,0.0,762248,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,643044,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,693421,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,725571,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,795092,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,688492,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,880868,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,718905,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,794301,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,725425,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,839737,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,813324,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,790953,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,755667,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,275691,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,254191,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,81546,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,68432,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,50330,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,63416,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,56547,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,29603,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,40218,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,155147,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,149809,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,92048,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,95842,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,83590,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,80786,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,88695,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,98062,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,315466,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,254009,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,175689,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,160440,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,165128,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,179663,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,144268,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,146236,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,125416,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,142910,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,122301,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,165019,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,163978,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,221096,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,745092,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,243994,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,166020,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,193338,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,138378,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,106296,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,172182,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,160592,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,121688,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,203462,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,113223,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,101135,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,107710,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,97930,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,98450,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,120624,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,103313,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,77534,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,85295,0.0,0.0
