TIMESTAMP,MFER_OPEN_PRICE_USD,MFER_HIGH_PRICE_USD,MFER_LOW_PRICE_USD,MFER_CLOSE_PRICE_USD,MFER_VOLUME_USD,MFER_DIVIDENDS_USD,MFER_STOCK_SPLITS_USD
2024-03-30 00:00:00+00:00,0.2163970023393631,0.3197549879550934,0.09295599907636642,0.17616699635982513,197769356,0.0,0.0
2024-03-31 00:00:00+00:00,0.17534899711608887,0.27483201026916504,0.14855900406837463,0.1763090044260025,78928066,0.0,0.0
2024-04-01 00:00:00+00:00,0.17664900422096252,0.19832700490951538,0.119937002658844,0.13260699808597565,36910609,0.0,0.0
2024-04-02 00:00:00+00:00,0.13249699771404266,0.14410200715065002,0.08484499901533127,0.0999860018491745,34405111,0.0,0.0
2024-04-03 00:00:00+00:00,0.0999860018491745,0.1222350001335144,0.08598700165748596,0.10567200183868408,20690403,0.0,0.0
2024-04-04 00:00:00+00:00,0.1057099997997284,0.10808199644088745,0.07144399732351303,0.07801000028848648,15080167,0.0,0.0
2024-04-05 00:00:00+00:00,0.07806900143623352,0.08317100256681442,0.06053899973630905,0.0764160007238388,12862852,0.0,0.0
2024-04-06 00:00:00+00:00,0.07642500102519989,0.08986199647188187,0.06979300081729889,0.08921899646520615,8909938,0.0,0.0
2024-04-07 00:00:00+00:00,0.08921899646520615,0.11067400127649307,0.07493499666452408,0.08080799877643585,12121667,0.0,0.0
2024-04-08 00:00:00+00:00,0.08080799877643585,0.08214700222015381,0.07013600319623947,0.0706619992852211,8654902,0.0,0.0
2024-04-09 00:00:00+00:00,0.0706619992852211,0.07296700030565262,0.06203899905085564,0.06255599856376648,6631810,0.0,0.0
2024-04-10 00:00:00+00:00,0.06255599856376648,0.0747309997677803,0.05816600099205971,0.06877200305461884,6341262,0.0,0.0
2024-04-11 00:00:00+00:00,0.06875400245189667,0.07253500074148178,0.058782998472452164,0.058841999620199203,4016448,0.0,0.0
2024-04-12 00:00:00+00:00,0.058841999620199203,0.059801001101732254,0.041930001229047775,0.04694399982690811,4823953,0.0,0.0
2024-04-13 00:00:00+00:00,0.04694399982690811,0.052418000996112823,0.033998001366853714,0.04095099866390228,4735137,0.0,0.0
2024-04-14 00:00:00+00:00,0.04095099866390228,0.04825500026345253,0.04077700152993202,0.04823800176382065,2735631,0.0,0.0
2024-04-15 00:00:00+00:00,0.04893200099468231,0.06370200216770172,0.04878100007772446,0.05579699948430061,5536319,0.0,0.0
2024-04-16 00:00:00+00:00,0.05576099827885628,0.05595799908041954,0.0469370000064373,0.05009400099515915,8449217,0.0,0.0
2024-04-17 00:00:00+00:00,0.05082099884748459,0.052271001040935516,0.04333899915218353,0.04404300078749657,7809848,0.0,0.0
2024-04-18 00:00:00+00:00,0.04420299828052521,0.048312000930309296,0.042865000665187836,0.04581499844789505,8817454,0.0,0.0
2024-04-19 00:00:00+00:00,0.04581499844789505,0.06057099997997284,0.038242001086473465,0.05720499902963638,10826695,0.0,0.0
2024-04-20 00:00:00+00:00,0.05720800161361694,0.06931799650192261,0.053474001586437225,0.06802800297737122,12164728,0.0,0.0
2024-04-21 00:00:00+00:00,0.07020299881696701,0.08137699961662292,0.0676250010728836,0.08125799894332886,13053235,0.0,0.0
2024-04-22 00:00:00+00:00,0.08125100284814835,0.09096100181341171,0.07153499871492386,0.07163500040769577,12653906,0.0,0.0
2024-04-23 00:00:00+00:00,0.07161299884319305,0.0742890015244484,0.06685999780893326,0.06782600283622742,10497681,0.0,0.0
2024-04-24 00:00:00+00:00,0.06833499670028687,0.07360699772834778,0.05932600051164627,0.059415001422166824,8667202,0.0,0.0
2024-04-25 00:00:00+00:00,0.059122998267412186,0.06159500032663345,0.05464699864387512,0.05987599864602089,7018450,0.0,0.0
2024-04-26 00:00:00+00:00,0.059790998697280884,0.07126999646425247,0.056060001254081726,0.06434600055217743,4958727,0.0,0.0
2024-04-27 00:00:00+00:00,0.064301997423172,0.06676600128412247,0.05904199928045273,0.06631100177764893,2804292,0.0,0.0
2024-04-28 00:00:00+00:00,0.0664220005273819,0.06915999948978424,0.0617620013654232,0.06177299842238426,2482824,0.0,0.0
2024-04-29 00:00:00+00:00,0.06177299842238426,0.061886999756097794,0.05620599910616875,0.05921600013971329,2551425,0.0,0.0
2024-04-30 00:00:00+00:00,0.059220001101493835,0.05988899990916252,0.04986000061035156,0.05110900104045868,2210476,0.0,0.0
2024-05-01 00:00:00+00:00,0.05110900104045868,0.051121000200510025,0.043630000203847885,0.047857001423835754,2441516,0.0,0.0
2024-05-02 00:00:00+00:00,0.047857001423835754,0.0501910001039505,0.04534599930047989,0.04768100008368492,2411106,0.0,0.0
2024-05-03 00:00:00+00:00,0.04762300103902817,0.05727500095963478,0.04628099873661995,0.055831000208854675,2918581,0.0,0.0
2024-05-04 00:00:00+00:00,0.055831000208854675,0.056710001081228256,0.04915500059723854,0.04915500059723854,2063985,0.0,0.0
2024-05-05 00:00:00+00:00,0.04915500059723854,0.05081399902701378,0.0483580008149147,0.050565000623464584,2007300,0.0,0.0
2024-05-06 00:00:00+00:00,0.05056599900126457,0.05416100099682808,0.045823998749256134,0.046824000775814056,10065852,0.0,0.0
2024-05-07 00:00:00+00:00,0.046824000775814056,0.04836999997496605,0.04332900047302246,0.04357999935746193,10488991,0.0,0.0
2024-05-08 00:00:00+00:00,0.04323500022292137,0.043671999126672745,0.0402740016579628,0.04043800011277199,11400529,0.0,0.0
2024-05-09 00:00:00+00:00,0.04052099958062172,0.04204000160098076,0.03998899832367897,0.04152600094676018,6538854,0.0,0.0
2024-05-10 00:00:00+00:00,0.04152600094676018,0.04340000078082085,0.03959200158715248,0.04058700054883957,9944456,0.0,0.0
2024-05-11 00:00:00+00:00,0.04067400097846985,0.04226699844002724,0.03839400038123131,0.0388370007276535,9596233,0.0,0.0
2024-05-12 00:00:00+00:00,0.0388370007276535,0.039294999092817307,0.03682300075888634,0.038210999220609665,6729700,0.0,0.0
2024-05-13 00:00:00+00:00,0.03821999952197075,0.03873100131750107,0.03387799859046936,0.03457000106573105,11127890,0.0,0.0
2024-05-14 00:00:00+00:00,0.03457200154662132,0.03565499931573868,0.03253600001335144,0.03272100165486336,11766065,0.0,0.0
2024-05-15 00:00:00+00:00,0.032809000462293625,0.03745900094509125,0.029068000614643097,0.03554400056600571,12694408,0.0,0.0
2024-05-16 00:00:00+00:00,0.03571600094437599,0.036671001464128494,0.03172000125050545,0.03210199996829033,12147426,0.0,0.0
2024-05-17 00:00:00+00:00,0.03210199996829033,0.03631100058555603,0.03112499974668026,0.03511799871921539,11907716,0.0,0.0
2024-05-18 00:00:00+00:00,0.03521500155329704,0.041540998965501785,0.035117000341415405,0.037721000611782074,12258492,0.0,0.0
2024-05-19 00:00:00+00:00,0.03772300109267235,0.03796900063753128,0.03303400054574013,0.03350599855184555,8874746,0.0,0.0
2024-05-20 00:00:00+00:00,0.0334089994430542,0.04135899990797043,0.03303299844264984,0.04082399979233742,10922847,0.0,0.0
2024-05-21 00:00:00+00:00,0.04082399979233742,0.04462699964642525,0.03854599967598915,0.04317399859428406,17271728,0.0,0.0
2024-05-22 00:00:00+00:00,0.04317399859428406,0.04337900131940842,0.03892400115728378,0.04018799960613251,11319726,0.0,0.0
2024-05-23 00:00:00+00:00,0.04018700122833252,0.04715599864721298,0.03999999910593033,0.045106999576091766,15694228,0.0,0.0
2024-05-24 00:00:00+00:00,0.045106999576091766,0.0538409985601902,0.04298999905586243,0.0455779992043972,15888889,0.0,0.0
2024-05-25 00:00:00+00:00,0.04557900130748749,0.045607998967170715,0.042302001267671585,0.04398399963974953,9366452,0.0,0.0
2024-05-26 00:00:00+00:00,0.04350399971008301,0.05079599842429161,0.04232500120997429,0.04416700080037117,11553534,0.0,0.0
2024-05-27 00:00:00+00:00,0.04422999918460846,0.046560000628232956,0.04120999947190285,0.041352998465299606,11924773,0.0,0.0
2024-05-28 00:00:00+00:00,0.041352998465299606,0.041561998426914215,0.03820599988102913,0.040125999599695206,12111947,0.0,0.0
2024-05-29 00:00:00+00:00,0.04003699868917465,0.04093100130558014,0.036890000104904175,0.03707300126552582,10406426,0.0,0.0
2024-05-30 00:00:00+00:00,0.03716899827122688,0.03762200102210045,0.035422999411821365,0.03588800132274628,10534912,0.0,0.0
2024-05-31 00:00:00+00:00,0.036570001393556595,0.03923799842596054,0.03488900139927864,0.036844998598098755,12068063,0.0,0.0
2024-06-01 00:00:00+00:00,0.036754999309778214,0.043196000158786774,0.0343950018286705,0.04235000163316727,12017126,0.0,0.0
2024-06-02 00:00:00+00:00,0.04307299852371216,0.04360700026154518,0.040495000779628754,0.04099300131201744,11284388,0.0,0.0
2024-06-03 00:00:00+00:00,0.04108399897813797,0.041179001331329346,0.036132000386714935,0.03872000053524971,14704513,0.0,0.0
2024-06-04 00:00:00+00:00,0.038621000945568085,0.06026199832558632,0.03814300149679184,0.0520780012011528,18483877,0.0,0.0
2024-06-05 00:00:00+00:00,0.052097998559474945,0.05736999958753586,0.0480320006608963,0.04847700148820877,17545349,0.0,0.0
2024-06-06 00:00:00+00:00,0.04931100085377693,0.05441400036215782,0.049240000545978546,0.04940300062298775,15269284,0.0,0.0
2024-06-07 00:00:00+00:00,0.04879400134086609,0.049247000366449356,0.04124699905514717,0.041882000863552094,16543610,0.0,0.0
2024-06-08 00:00:00+00:00,0.04179299995303154,0.04276899993419647,0.03841700032353401,0.038686998188495636,15423344,0.0,0.0
2024-06-09 00:00:00+00:00,0.03877900168299675,0.039556000381708145,0.03613800182938576,0.03945700079202652,10882091,0.0,0.0
2024-06-10 00:00:00+00:00,0.03929400071501732,0.03947800025343895,0.03620100021362305,0.03649400174617767,11109579,0.0,0.0
2024-06-11 00:00:00+00:00,0.03649500012397766,0.04309700056910515,0.03602299839258194,0.03688700124621391,13516214,0.0,0.0
2024-06-12 00:00:00+00:00,0.03688700124621391,0.03727100044488907,0.031387001276016235,0.03147599846124649,13881559,0.0,0.0
2024-06-13 00:00:00+00:00,0.03139499947428703,0.03297799825668335,0.029927000403404236,0.032889001071453094,12968630,0.0,0.0
2024-06-14 00:00:00+00:00,0.03297799825668335,0.03555599972605705,0.03109700046479702,0.032175999134778976,12336578,0.0,0.0
2024-06-15 00:00:00+00:00,0.03208300098776817,0.03416400030255318,0.03119399957358837,0.033190999180078506,11514112,0.0,0.0
2024-06-16 00:00:00+00:00,0.03319400176405907,0.03338100016117096,0.03169399872422218,0.032680001109838486,9344936,0.0,0.0
2024-06-17 00:00:00+00:00,0.032680001109838486,0.032878998667001724,0.030299000442028046,0.03080200031399727,11068195,0.0,0.0
2024-06-18 00:00:00+00:00,0.03079799935221672,0.030804000794887543,0.024922000244259834,0.026009999215602875,14445260,0.0,0.0
2024-06-19 00:00:00+00:00,0.026014000177383423,0.030559999868273735,0.026014000177383423,0.029789000749588013,12505248,0.0,0.0
2024-06-20 00:00:00+00:00,0.029789000749588013,0.029889000579714775,0.0263030007481575,0.02689499966800213,8784247,0.0,0.0
2024-06-21 00:00:00+00:00,0.02689499966800213,0.027367999777197838,0.023300999775528908,0.025975000113248825,7793451,0.0,0.0
2024-06-22 00:00:00+00:00,0.02597299963235855,0.026443999260663986,0.023412000387907028,0.023694999516010284,7116755,0.0,0.0
2024-06-23 00:00:00+00:00,0.023694999516010284,0.02598400041460991,0.021617000922560692,0.022074000909924507,7118007,0.0,0.0
