TIMESTAMP,MXNB_OPEN_PRICE_USD,MXNB_HIGH_PRICE_USD,MXNB_LOW_PRICE_USD,MXNB_CLOSE_PRICE_USD,MXNB_VOLUME_USD,MXNB_DIVIDENDS_USD,MXNB_STOCK_SPLITS_USD
2024-07-26 00:00:00+00:00,0.05591600015759468,0.05591600015759468,0.05591600015759468,0.05591600015759468,2031,0.0,0.0
2024-07-27 00:00:00+00:00,0.05591600015759468,0.05591600015759468,0.05591600015759468,0.05591600015759468,0,0.0,0.0
2024-07-28 00:00:00+00:00,0.05591600015759468,0.05591600015759468,0.05591600015759468,0.05591600015759468,0,0.0,0.0
2024-07-29 00:00:00+00:00,0.05591600015759468,0.05591600015759468,0.05458899959921837,0.05458899959921837,4520,0.0,0.0
2024-07-30 00:00:00+00:00,0.05458899959921837,0.05458899959921837,0.05426599830389023,0.05426599830389023,104,0.0,0.0
2024-07-31 00:00:00+00:00,0.05426599830389023,0.05426599830389023,0.05426599830389023,0.05426599830389023,0,0.0,0.0
2024-08-01 00:00:00+00:00,0.05426599830389023,0.05426599830389023,0.05426499992609024,0.05426499992609024,69,0.0,0.0
2024-08-02 00:00:00+00:00,0.05426499992609024,0.05426499992609024,0.05426499992609024,0.05426499992609024,0,0.0,0.0
2024-08-03 00:00:00+00:00,0.05426499992609024,0.05426499992609024,0.05425899848341942,0.05425899848341942,10,0.0,0.0
2024-08-04 00:00:00+00:00,0.05425899848341942,0.054297998547554016,0.05425899848341942,0.054297998547554016,10,0.0,0.0
2024-08-05 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-06 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-07 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-08 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-09 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-10 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-11 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2024-08-12 00:00:00+00:00,0.054297998547554016,0.054297998547554016,0.054297998547554016,0.054297998547554016,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.05147499963641167,0.05164700001478195,0.05138599872589111,0.051589999347925186,1803640,0.0,0.0
2025-05-29 00:00:00+00:00,0.05159100145101547,0.051784999668598175,0.051461998373270035,0.051617998629808426,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.051617998629808426,0.051617998629808426,0.05161599814891815,0.05161599814891815,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.05161599814891815,0.051617998629808426,0.05161599814891815,0.05161700025200844,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.05161721631884575,0.05161893740296364,0.05161714926362038,0.05161884427070618,1324724,0.0,0.0
