Lag,DOGE,ETH,LTC,MIOTA,USDT,XEM,XLM,XMR,XRP
1,0.5572209160655046,0.14324020933872483,0.2438581791479892,0.46268857492187315,0.14824828101930276,0.06938039770303603,0.39573774537959094,0.22621862218693983,0.3425634992420241
2,0.6395132074539329,0.1634666878416211,0.2290445793531429,0.3971609221127442,0.0001331574482932013,0.15293137779422536,0.005063516487123084,0.20605744069384488,0.43405265495309786
3,0.5422041347163871,0.12898579616008898,0.2608644489904236,0.38984549985266487,0.00038382342735519175,0.1497007379714701,0.009635236009319231,0.26833295251395783,0.448896126555168
4,0.502648433351037,0.07892276463551362,0.04205690340776335,0.10472202632639914,0.0010129379291195124,0.2134948173811951,0.017405563530865042,0.2674587404939593,0.4371815335570252
5,0.5204435218666725,0.10256424628877532,0.06420534138886468,0.12238812300089254,0.0023910827472154645,0.2402513161003604,0.03469319446566412,0.28718896341498534,0.34560480956165696
6,0.5314868350817097,0.1288431972902276,0.08958058000999675,0.05103414433353767,0.004825805263532229,0.17661901472478916,0.025547849792201448,0.2850746239204174,0.12363732682196392
7,0.5484319817558607,0.09168987566302453,0.0954203339989732,0.06276512609048629,0.009562896635421094,0.21369426002965974,0.029606979250548775,0.13706760971272453,0.056635496892514445
8,0.5977832443354929,0.04520377663052438,0.09813398959655129,0.06733412606001193,0.015047929392015954,0.225558564894533,0.02000304481794027,0.09489331749577441,0.05374836995200088
9,0.6490210569207678,0.05860709503832021,0.0893695880605203,0.048733559395290366,0.017260880756529727,0.15432333423853486,0.004351417223317473,0.052045702480004084,0.06916292528922871
10,0.710573843678072,0.06128227462055852,0.03862637434435254,0.08262759634677468,0.009271923593792182,0.18620899987903744,0.006855345235329907,0.05339947076888052,0.07398403146251131
11,0.037728109454495576,0.06931761502229157,0.017471691343759893,0.10609250318422767,0.0004289008832722347,0.21195263084611116,0.006490367252930444,0.06923273783086845,0.03254344417919854
12,0.05194582651826395,0.08631878065777099,0.02773967938120862,0.12835510585653054,0.000918692231135418,0.22043451834923541,0.009854959633359764,0.09955945759562268,0.04717063485530139
13,0.07091824504357241,0.09834331418836992,0.009367295801863025,0.15853671271472303,0.0016828229215901337,0.13278942719865036,0.008205909282979358,0.1352305415871072,0.04758096926856767
14,0.08264308588796822,0.11088163654382642,0.0020658874705832405,0.20498627124586077,0.0004208334333681281,0.10339520588991614,0.005650370265780263,0.13162308129729497,0.03512065266688123
15,0.0923796906265706,0.13482993011962527,0.0013858917504089687,0.1126757232130632,0.0006661964684664184,0.14560943940623416,0.007839577263561418,0.17508219220875235,0.040980942234781936
16,0.10423838094705534,0.16586131758615796,0.0019559241834860635,0.10893119752215362,0.0007113293570717723,0.15238201715159835,0.010170117486228118,0.16837562478297902,0.052970187693391506
17,0.12128056118976661,0.10278835804861282,0.0022731722635176478,0.11523374454383978,0.00022821790987144974,0.12645376757846458,0.008314085151237775,0.12461691873381917,0.05476710651527758
18,0.07556794070666994,0.13532934153550358,0.003129983430250682,0.09592688356503536,2.6476631789254907e-05,0.10212766009444657,0.004065610370448494,0.14743698378362846,0.0317371979684615
19,0.07605816351618591,0.12940883017817476,0.004092009510463887,0.11403029866568598,5.3805352013392174e-05,0.1106365021824765,0.0048422985830813,0.1528773854582623,0.03546098246243702
20,0.047676195918364646,0.0929114152336864,0.0069784917472053756,0.1431028646774311,7.61947816095908e-05,0.0826942276435511,0.007557742015204659,0.08546664220664746,0.04791736893283781
21,0.05570755195824164,0.0951549034616594,0.004380036823368986,0.13804731111171625,0.00017008106209741438,0.09127284524612368,0.009027149052666501,0.10776456959792804,0.03428773893210886
22,0.04308442788378238,0.09897089889594242,0.005350393947906537,0.13176585913140906,0.0001158342935545103,0.10525773777045255,0.005812723185018161,0.13425773052347084,0.019316808647942024
23,0.05588360915327083,0.10361548473372055,0.008055160906640288,0.15624496694287643,0.00022904258039634665,0.12100871280263016,0.006750037120816548,0.14406485827856902,0.02773973805336321
24,0.05245261468037137,0.12904754632939444,0.012681681193228923,0.14524100379869737,0.0002573402326483982,0.13299941396148882,0.005391882012304476,0.17320216512854966,0.036608106998121726
25,0.02218915070715481,0.12110891687667831,0.015417908044626349,0.10592468914411178,0.0003414115597091636,0.12804183382191292,0.006777575310815479,0.1675159576789974,0.040561940485494524
26,0.011543591199795228,0.11064056282626945,0.018041802981022384,0.11945854571727486,0.00043819237382326705,0.13987904963091907,0.006811600375336705,0.185991568970986,0.03448421127656479
27,0.014078568438321393,0.041915975459909834,0.0191886040641515,0.14230907796446926,0.0004962170822912309,0.14397876381736957,0.008020142848190545,0.1767463336687153,0.0350668101173548
28,0.015008808239931191,0.035727535401642876,0.02081918947214442,0.0956634428199726,0.0007517731481072296,0.1522930272051025,0.0026088051278680413,0.19700904029382327,0.034901933671763606
29,0.010429114972472382,0.011779428965590776,0.010107591708140011,0.11067683754965252,8.594038722795335e-05,0.04540574462321667,0.003974512523335038,0.16206920902313218,0.017977552352547933
30,0.005613292822349766,0.014824918532713506,0.012398234931490384,0.09250473905824863,0.00010262013315259536,0.04963471120766181,0.004657749340165221,0.16817997354662295,0.005619780839933142
