TIMESTAMP,PEPEMAGA31571_OPEN_PRICE_USD,PEPEMAGA31571_HIGH_PRICE_USD,PEPEMAGA31571_LOW_PRICE_USD,PEPEMAGA31571_CLOSE_PRICE_USD,PEPEMAGA31571_VOLUME_USD,PEPEMAGA31571_DIVIDENDS_USD,PEPEMAGA31571_STOCK_SPLITS_USD
2024-06-02 00:00:00+00:00,,,,0.0,1325703,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,427693,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1269382,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,1186122,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,438957,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,199761,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,59105,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,58157,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,81772,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,45024,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,52210,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,43388,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,34395,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,31111,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,27812,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,39194,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,20263,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,25116,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,17533,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,13099,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,9265,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,10031,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,9783,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,4508,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,5974,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,19525,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,7207,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,6197,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,10252,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,4358,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,5060,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,4834,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,7370,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,4163,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,10822,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,2241,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,2225,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,3899,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,4709,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,2487,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,1689,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,3392,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,3940,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2346,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,3372,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,3022,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1639,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,1921,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,2752,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,720,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,2374,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,1559,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,702,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,678,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,622,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,2092,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,3730,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,4909,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,2273,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1215,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,891,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,1697,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,5390,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,1431,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,717,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1003,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,434,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1689,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,508,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,766,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,854,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1045,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,1359,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,861,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,1696,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,297,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,276,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,621,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,864,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,410,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,398,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,822,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,621,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,342,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1474,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,424,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1595,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,725,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,835,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,557,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,2039,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,2362,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,2440,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,800,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,658,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1342,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,4000,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,3005,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,3691,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1965,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,900,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,1806,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,6343,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,9854,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,986,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,4236,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,2337,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,2774,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,623,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,2130,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,447,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,508,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,270,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,4853,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1243,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,441,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1891,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,548,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,2022,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,939,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,891,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,5602,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,2701,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,410,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,830,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,3587,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1718,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,542,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,4224,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1481,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,2313,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,515,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1428,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2753,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2635,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,2299,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1747,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2931,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2503,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,2341,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2210,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1624,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,365,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,28491,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,3528,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,778,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,6343,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,3171,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,578,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2311,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1543,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,29510,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,88431,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,38937,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,6623,0.0,0.0
