,ETH,Lag
DCR,2.0903090156320282e-07,3
XRP,8.601890334708529e-07,9
ETC,8.167782336974785e-05,1
BTC,0.0001446854137792,28
QTUM,0.0001500968514676,27
BAT,0.0011952671160567,1
DOGE,0.0013270565673202,25
GNO,0.0014637754460919,5
USDT,0.0037675304075695,2
LTC,0.0061556415532315,28
ZEC,0.0278024717262351,1
IOTA,0.0525188725254219,14
XMR,0.1307007033301377,1
XLM,0.1844677563005444,13
DASH,0.3383729931814273,30
