,0
0,28.554884765625
1,32.442236328125
2,30.21581640625
3,29.80411328125
4,31.952703125
5,36.52967578125
6,28.018626953125
7,42.301890625
8,46.4072421875
9,44.83893359375
10,34.0357734375
11,37.125390625
