TIMESTAMP,ENCS_OPEN_PRICE_USD,ENCS_HIGH_PRICE_USD,ENCS_LOW_PRICE_USD,ENCS_CLOSE_PRICE_USD,ENCS_VOLUME_USD,ENCS_DIVIDENDS_USD,ENCS_STOCK_SPLITS_USD
2023-07-05 00:00:00+00:00,0.47824999690055847,0.581072986125946,0.4150739908218384,0.4868659973144531,117746,0.0,0.0
2023-07-06 00:00:00+00:00,0.4868659973144531,0.6399030089378357,0.4700619876384735,0.6006360054016113,108420,0.0,0.0
2023-07-07 00:00:00+00:00,0.6002399921417236,0.7312330007553101,0.5335490107536316,0.6514480113983154,95112,0.0,0.0
2023-07-08 00:00:00+00:00,0.6602399945259094,0.9261680245399475,0.5535479784011841,0.6688519716262817,275430,0.0,0.0
2023-07-09 00:00:00+00:00,0.6686990261077881,0.8460400104522705,0.5284960269927979,0.8043919801712036,145959,0.0,0.0
2023-07-10 00:00:00+00:00,0.8044189810752869,0.8700050115585327,0.6328420042991638,0.730226993560791,118637,0.0,0.0
2023-07-11 00:00:00+00:00,0.730226993560791,0.8410630226135254,0.49970000982284546,0.5728840231895447,154148,0.0,0.0
2023-07-12 00:00:00+00:00,0.5728840231895447,0.6938989758491516,0.5140119791030884,0.6070560216903687,83810,0.0,0.0
2023-07-13 00:00:00+00:00,0.6066409945487976,0.7322840094566345,0.5192819833755493,0.6810070276260376,47104,0.0,0.0
2023-07-14 00:00:00+00:00,0.6808289885520935,0.7118800282478333,0.5544189810752869,0.6132450103759766,44716,0.0,0.0
2023-07-15 00:00:00+00:00,0.613228976726532,0.6495469808578491,0.5362769961357117,0.539322018623352,50187,0.0,0.0
2023-07-16 00:00:00+00:00,0.539372980594635,0.5817790031433105,0.48072099685668945,0.4873639941215515,43421,0.0,0.0
2023-07-17 00:00:00+00:00,0.4874640107154846,0.7643399834632874,0.40966999530792236,0.6843169927597046,181880,0.0,0.0
2023-07-18 00:00:00+00:00,0.7014570236206055,0.7542679905891418,0.5800570249557495,0.6435350179672241,70360,0.0,0.0
2023-07-19 00:00:00+00:00,0.643775999546051,0.6829360127449036,0.6201279759407043,0.6344509720802307,29528,0.0,0.0
2023-07-20 00:00:00+00:00,0.6344640254974365,0.6748059988021851,0.5332909822463989,0.5582699775695801,63537,0.0,0.0
2023-07-21 00:00:00+00:00,0.5575529932975769,0.6873270273208618,0.5252910256385803,0.6104620099067688,69960,0.0,0.0
2023-07-22 00:00:00+00:00,0.6111909747123718,0.6970120072364807,0.4028190076351166,0.6564499735832214,122996,0.0,0.0
2023-07-23 00:00:00+00:00,0.6577159762382507,0.690205991268158,0.581932008266449,0.6303989887237549,59152,0.0,0.0
2023-07-24 00:00:00+00:00,0.6303759813308716,0.637408971786499,0.5206030011177063,0.5367419719696045,26979,0.0,0.0
2023-07-25 00:00:00+00:00,0.5366870164871216,0.6181700229644775,0.5366700291633606,0.5466960072517395,45481,0.0,0.0
2023-07-26 00:00:00+00:00,0.5467000007629395,0.6112509965896606,0.5467000007629395,0.5828279852867126,31263,0.0,0.0
2023-07-27 00:00:00+00:00,0.5816959738731384,0.6989709734916687,0.5633249878883362,0.6109259724617004,87320,0.0,0.0
2023-07-28 00:00:00+00:00,0.611020028591156,0.6396589875221252,0.5649240016937256,0.6232969760894775,57305,0.0,0.0
2023-07-29 00:00:00+00:00,0.623337984085083,0.7249799966812134,0.5338820219039917,0.6130539774894714,196788,0.0,0.0
2023-07-30 00:00:00+00:00,0.6129800081253052,0.6645749807357788,0.5584319829940796,0.5871970057487488,64457,0.0,0.0
2023-07-31 00:00:00+00:00,0.5868960022926331,0.6239230036735535,0.550682008266449,0.5725820064544678,34063,0.0,0.0
2023-08-01 00:00:00+00:00,0.5725820064544678,0.5884829759597778,0.5458040237426758,0.5851989984512329,19144,0.0,0.0
2023-08-02 00:00:00+00:00,0.5860530138015747,0.596215009689331,0.522786021232605,0.5387669801712036,24497,0.0,0.0
2023-08-03 00:00:00+00:00,0.5387669801712036,0.583096981048584,0.4989590048789978,0.5564330220222473,57800,0.0,0.0
2023-08-04 00:00:00+00:00,0.5560529828071594,0.5829529762268066,0.510794997215271,0.5593019723892212,24780,0.0,0.0
2023-08-05 00:00:00+00:00,0.5593019723892212,0.6332929730415344,0.5472490191459656,0.615776002407074,30909,0.0,0.0
2023-08-06 00:00:00+00:00,0.6160039901733398,0.6374930143356323,0.5881630182266235,0.6119179725646973,26401,0.0,0.0
2023-08-07 00:00:00+00:00,0.6119179725646973,0.6255879998207092,0.5263940095901489,0.5382940173149109,66022,0.0,0.0
2023-08-08 00:00:00+00:00,0.5382050275802612,0.5699030160903931,0.5105909705162048,0.5670999884605408,34128,0.0,0.0
2023-08-09 00:00:00+00:00,0.5679469704627991,0.6130809783935547,0.5365319848060608,0.5624240040779114,33931,0.0,0.0
2023-08-10 00:00:00+00:00,0.5624279975891113,0.5976849794387817,0.5307390093803406,0.5730640292167664,34981,0.0,0.0
2023-08-11 00:00:00+00:00,0.5730640292167664,0.6150810122489929,0.550885021686554,0.550885021686554,35834,0.0,0.0
2023-08-12 00:00:00+00:00,0.550885021686554,0.6009619832038879,0.5480859875679016,0.5828369855880737,36523,0.0,0.0
2023-08-13 00:00:00+00:00,0.5828559994697571,0.6966220140457153,0.5577250123023987,0.6325470209121704,168089,0.0,0.0
2023-08-14 00:00:00+00:00,0.6327329874038696,0.6941630244255066,0.6121829748153687,0.6535699963569641,128618,0.0,0.0
2023-08-15 00:00:00+00:00,0.6535699963569641,0.7215149998664856,0.6062330007553101,0.6186050176620483,80186,0.0,0.0
2023-08-16 00:00:00+00:00,0.6186050176620483,0.6201419830322266,0.5198339819908142,0.5876380205154419,61280,0.0,0.0
2023-08-17 00:00:00+00:00,0.5876380205154419,0.5876380205154419,0.49581199884414673,0.5153229832649231,14999,0.0,0.0
2023-08-18 00:00:00+00:00,0.5153229832649231,0.5734609961509705,0.4932990074157715,0.5526750087738037,37727,0.0,0.0
