TIMESTAMP,CENT_OPEN_PRICE_USD,CENT_HIGH_PRICE_USD,CENT_LOW_PRICE_USD,CENT_CLOSE_PRICE_USD,CENT_VOLUME_USD,CENT_DIVIDENDS_USD,CENT_STOCK_SPLITS_USD
2019-01-08 00:00:00+00:00,0.05462000146508217,0.05462000146508217,0.05462000146508217,0.05462000146508217,33487,0.0,0.0
2019-01-09 00:00:00+00:00,0.05470599979162216,0.0653730034828186,0.03073900006711483,0.03705799952149391,27535,0.0,0.0
2019-01-10 00:00:00+00:00,0.037108998745679855,0.06148099899291992,0.02457999996840954,0.04512299969792366,28795,0.0,0.0
2019-01-11 00:00:00+00:00,0.04559699818491936,0.04603999853134155,0.02523599937558174,0.025481000542640686,20799,0.0,0.0
2019-01-12 00:00:00+00:00,0.02545199915766716,0.04230500012636185,0.02545199915766716,0.03351600095629692,30631,0.0,0.0
2019-01-13 00:00:00+00:00,0.03348600119352341,0.034035999327898026,0.02097800001502037,0.02247999981045723,21896,0.0,0.0
2019-01-14 00:00:00+00:00,0.022491000592708588,0.029985999688506126,0.022338999435305595,0.026900000870227814,73714,0.0,0.0
2019-01-15 00:00:00+00:00,0.02688100002706051,0.029673999175429344,0.024917999282479286,0.028349999338388443,36431,0.0,0.0
2019-01-16 00:00:00+00:00,0.028317000716924667,0.029126999899744987,0.01649099960923195,0.021122999489307404,54080,0.0,0.0
2019-01-17 00:00:00+00:00,0.02112399972975254,0.036469001322984695,0.020569000393152237,0.0272659994661808,42269,0.0,0.0
2019-01-18 00:00:00+00:00,0.027257999405264854,0.035443998873233795,0.0240470003336668,0.028163999319076538,49806,0.0,0.0
2019-01-19 00:00:00+00:00,0.028169000521302223,0.0313819982111454,0.025097999721765518,0.028223000466823578,27474,0.0,0.0
2019-01-20 00:00:00+00:00,0.02819499932229519,0.02989800088107586,0.019065000116825104,0.022397000342607498,43679,0.0,0.0
2019-01-21 00:00:00+00:00,0.02242100052535534,0.024701999500393867,0.017868999391794205,0.02257700078189373,51785,0.0,0.0
2019-01-22 00:00:00+00:00,0.02256299927830696,0.026892999187111855,0.018998999148607254,0.020558999851346016,28901,0.0,0.0
2019-01-23 00:00:00+00:00,0.020583000034093857,0.022221999242901802,0.015665000304579735,0.02002899907529354,54807,0.0,0.0
