TIMESTAMP,NYAN24989_OPEN_PRICE_USD,NYAN24989_HIGH_PRICE_USD,NYAN24989_LOW_PRICE_USD,NYAN24989_CLOSE_PRICE_USD,NYAN24989_VOLUME_USD,NYAN24989_DIVIDENDS_USD,NYAN24989_STOCK_SPLITS_USD
2023-05-06 00:00:00+00:00,,,,0.0,4558980,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,1647360,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,1237314,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,734508,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,983587,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,10469728,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,3621474,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,684924,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,423920,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,488054,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,248856,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,181915,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,405608,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,143246,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,220200,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,118815,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,227402,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,201215,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,55281,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,28525,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,45169,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,16606,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,20293,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,22215,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,30569,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,27270,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,16956,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,61355,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,25201,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,34765,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,5174,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,26053,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,14046,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,6972,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,20370,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,10608,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,11492,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,5194,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,16292,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,5738,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,37366,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,14651,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,12778,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,7307,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,11529,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,6023,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,5207,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,1778,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,70353,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,30692,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,23478,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,4734,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,9426,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,11723,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,13488,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,3324,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,3527,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,429,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,5700,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,7869,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,10835,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,13184,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,26247,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,3756,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,1236,0.0,0.0
