TIMESTAMP,LBLOCK_OPEN_PRICE_USD,LBLOCK_HIGH_PRICE_USD,LBLOCK_LOW_PRICE_USD,LBLOCK_CLOSE_PRICE_USD,LBLOCK_VOLUME_USD,LBLOCK_DIVIDENDS_USD,LBLOCK_STOCK_SPLITS_USD
2022-01-28 00:00:00+00:00,0.0008609999786131084,0.002005999907851219,0.000859999970998615,0.0017300000181421638,6940872,0.0,0.0
2022-01-29 00:00:00+00:00,0.0017300000181421638,0.0031349998898804188,0.0009519999730400741,0.0022070000413805246,10480312,0.0,0.0
2022-01-30 00:00:00+00:00,0.0022070000413805246,0.002300000051036477,0.0019049999536946416,0.001930000027641654,7895534,0.0,0.0
2022-01-31 00:00:00+00:00,0.001930000027641654,0.0020490000024437904,0.0013640000252053142,0.0017890000017359853,4364327,0.0,0.0
2022-02-01 00:00:00+00:00,0.0017890000017359853,0.001976999919861555,0.0013770000077784061,0.0014039999805390835,4304228,0.0,0.0
2022-02-02 00:00:00+00:00,0.0014039999805390835,0.0015300000086426735,0.0006619999767281115,0.0010590000310912728,5917035,0.0,0.0
2022-02-03 00:00:00+00:00,0.0010590000310912728,0.0014609999489039183,0.0010489999549463391,0.0011190000222995877,5913962,0.0,0.0
2022-02-04 00:00:00+00:00,0.0011190000222995877,0.0012420000275596976,0.0009830000344663858,0.0012240000069141388,4025232,0.0,0.0
2022-02-05 00:00:00+00:00,0.0012240000069141388,0.0014750000555068254,0.0012069999938830733,0.0014750000555068254,2648614,0.0,0.0
2022-02-06 00:00:00+00:00,0.0014750000555068254,0.0022070000413805246,0.0014750000555068254,0.0020520000252872705,3397779,0.0,0.0
2022-02-07 00:00:00+00:00,0.0020520000252872705,0.0026179999113082886,0.0019570000004023314,0.0022090000566095114,5455684,0.0,0.0
2022-02-08 00:00:00+00:00,0.0022090000566095114,0.002409999957308173,0.002196999965235591,0.0023560000117868185,3635830,0.0,0.0
2022-02-09 00:00:00+00:00,0.0023560000117868185,0.0038850000128149986,0.0023429999127984047,0.0036069999914616346,4373187,0.0,0.0
2022-02-10 00:00:00+00:00,0.0036069999914616346,0.005384000018239021,0.0035920001100748777,0.005278000142425299,10594157,0.0,0.0
2022-02-11 00:00:00+00:00,0.005278000142425299,0.007486000191420317,0.00419300002977252,0.005305999889969826,17836042,0.0,0.0
2022-02-12 00:00:00+00:00,0.005305999889969826,0.00533499987795949,0.0037789999041706324,0.00456500006839633,14877270,0.0,0.0
2022-02-13 00:00:00+00:00,0.00456500006839633,0.005055000074207783,0.004157000221312046,0.005038000177592039,5776370,0.0,0.0
2022-02-14 00:00:00+00:00,0.005038000177592039,0.006244999822229147,0.004734000191092491,0.00623599998652935,4910203,0.0,0.0
2022-02-15 00:00:00+00:00,0.00623599998652935,0.007216999772936106,0.006196000147610903,0.007199000101536512,13078039,0.0,0.0
2022-02-16 00:00:00+00:00,0.007199000101536512,0.007883000187575817,0.00685499981045723,0.007883000187575817,11549382,0.0,0.0
2022-02-17 00:00:00+00:00,0.007883000187575817,0.009616999886929989,0.006661999970674515,0.009060000069439411,16677642,0.0,0.0
2022-02-18 00:00:00+00:00,0.009060000069439411,0.009544000029563904,0.0071299998089671135,0.008197999559342861,16690865,0.0,0.0
2022-02-19 00:00:00+00:00,0.008197999559342861,0.008438000455498695,0.007441999856382608,0.007579000201076269,10779871,0.0,0.0
2022-02-20 00:00:00+00:00,0.007579000201076269,0.007579000201076269,0.005154000129550695,0.007286999840289354,11933568,0.0,0.0
2022-02-21 00:00:00+00:00,0.007286999840289354,0.007625999860465527,0.0059369998052716255,0.006306000053882599,11255415,0.0,0.0
2022-02-22 00:00:00+00:00,0.006306000053882599,0.006341000087559223,0.004588000010699034,0.005499999970197678,8160208,0.0,0.0
2022-02-23 00:00:00+00:00,0.005499999970197678,0.006370999850332737,0.005222999956458807,0.005861999932676554,7837656,0.0,0.0
2022-02-24 00:00:00+00:00,0.005861999932676554,0.005921999923884869,0.0035230000503361225,0.004947000183165073,9707452,0.0,0.0
2022-02-25 00:00:00+00:00,0.004947000183165073,0.006765000056475401,0.004807000048458576,0.006184999831020832,11183316,0.0,0.0
2022-02-26 00:00:00+00:00,0.006184999831020832,0.006273999810218811,0.00584599981084466,0.006043999921530485,6040207,0.0,0.0
2022-02-27 00:00:00+00:00,0.006043999921530485,0.006300000008195639,0.005423000082373619,0.0055519999004900455,4715032,0.0,0.0
2022-02-28 00:00:00+00:00,0.0055519999004900455,0.006113999988883734,0.005413999781012535,0.005938999820500612,5391421,0.0,0.0
2022-03-01 00:00:00+00:00,0.005938999820500612,0.006093000061810017,0.005503000225871801,0.0056130001321434975,5056102,0.0,0.0
2022-03-02 00:00:00+00:00,0.0056130001321434975,0.005681000184267759,0.0054270001128315926,0.005543999839574099,4274905,0.0,0.0
2022-03-03 00:00:00+00:00,0.005543999839574099,0.005762000102549791,0.005241000093519688,0.005512999836355448,4674011,0.0,0.0
2022-03-04 00:00:00+00:00,0.005512999836355448,0.005541000049561262,0.004290999844670296,0.004474000073969364,4998432,0.0,0.0
2022-03-05 00:00:00+00:00,0.004474000073969364,0.004765999969094992,0.004317000042647123,0.004511000122874975,4843573,0.0,0.0
