TIMESTAMP,NEIREI_OPEN_PRICE_USD,NEIREI_HIGH_PRICE_USD,NEIREI_LOW_PRICE_USD,NEIREI_CLOSE_PRICE_USD,NEIREI_VOLUME_USD,NEIREI_DIVIDENDS_USD,NEIREI_STOCK_SPLITS_USD
2024-09-28 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,5.700000110664405e-05,5.999999848427251e-05,182027,0.0,0.0
2024-09-29 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,4.3000000005122274e-05,4.70000013592653e-05,193149,0.0,0.0
2024-09-30 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,3.300000025774352e-05,3.600000127335079e-05,137589,0.0,0.0
2024-10-01 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,2.499999936844688e-05,3.099999958067201e-05,190881,0.0,0.0
2024-10-02 00:00:00+00:00,3.099999958067201e-05,3.5000000934815034e-05,3.099999958067201e-05,3.199999991920777e-05,64955,0.0,0.0
2024-10-03 00:00:00+00:00,3.199999991920777e-05,4.3000000005122274e-05,2.700000004551839e-05,3.199999991920777e-05,113621,0.0,0.0
2024-10-04 00:00:00+00:00,3.199999991920777e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.5000000934815034e-05,110090,0.0,0.0
2024-10-05 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,2.8000000384054147e-05,3.099999958067201e-05,62771,0.0,0.0
2024-10-06 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.9000000722589903e-05,3.199999991920777e-05,38342,0.0,0.0
2024-10-07 00:00:00+00:00,3.199999991920777e-05,5.500000042957254e-05,2.5999999706982635e-05,4.600000102072954e-05,244872,0.0,0.0
2024-10-08 00:00:00+00:00,4.600000102072954e-05,5.6000000768108293e-05,3.899999865097925e-05,3.899999865097925e-05,156185,0.0,0.0
2024-10-09 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,2.8000000384054147e-05,3.199999991920777e-05,78548,0.0,0.0
2024-10-10 00:00:00+00:00,3.199999991920777e-05,3.7000001611886546e-05,3.099999958067201e-05,3.099999958067201e-05,44148,0.0,0.0
2024-10-11 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.400000059627928e-05,77004,0.0,0.0
2024-10-12 00:00:00+00:00,3.400000059627928e-05,3.899999865097925e-05,3.199999991920777e-05,3.300000025774352e-05,49999,0.0,0.0
2024-10-13 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9999999242136255e-05,45007,0.0,0.0
2024-10-14 00:00:00+00:00,2.9999999242136255e-05,4.3000000005122274e-05,2.700000004551839e-05,4.3000000005122274e-05,90851,0.0,0.0
2024-10-15 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.600000127335079e-05,3.600000127335079e-05,82124,0.0,0.0
2024-10-16 00:00:00+00:00,3.600000127335079e-05,4.099999932805076e-05,3.199999991920777e-05,3.199999991920777e-05,69066,0.0,0.0
2024-10-17 00:00:00+00:00,3.199999991920777e-05,5.700000110664405e-05,3.099999958067201e-05,4.600000102072954e-05,335607,0.0,0.0
2024-10-18 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.199999991920777e-05,3.199999991920777e-05,138721,0.0,0.0
2024-10-19 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,2.8000000384054147e-05,3.400000059627928e-05,82880,0.0,0.0
2024-10-20 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.8000000384054147e-05,2.9000000722589903e-05,65080,0.0,0.0
2024-10-21 00:00:00+00:00,2.9000000722589903e-05,3.400000059627928e-05,2.5999999706982635e-05,2.700000004551839e-05,86359,0.0,0.0
2024-10-22 00:00:00+00:00,2.700000004551839e-05,3.300000025774352e-05,2.700000004551839e-05,3.199999991920777e-05,87193,0.0,0.0
2024-10-23 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.5999999706982635e-05,2.700000004551839e-05,42916,0.0,0.0
2024-10-24 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.5999999706982635e-05,70939,0.0,0.0
2024-10-25 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,1.8000000636675395e-05,1.8000000636675395e-05,100487,0.0,0.0
2024-10-26 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8000000636675395e-05,34387,0.0,0.0
2024-10-27 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,23635,0.0,0.0
2024-10-28 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,8979,0.0,0.0
2024-10-29 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.8000000636675395e-05,40299,0.0,0.0
2024-10-30 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4000000192027073e-05,28010,0.0,0.0
2024-10-31 00:00:00+00:00,1.4000000192027073e-05,1.9999999494757503e-05,1.4000000192027073e-05,1.4999999621068127e-05,41993,0.0,0.0
2024-11-01 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.8000000636675395e-05,20989,0.0,0.0
2024-11-02 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.8000000636675395e-05,2.2000000171829015e-05,48296,0.0,0.0
2024-11-03 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.700000029813964e-05,1.8000000636675395e-05,45885,0.0,0.0
2024-11-04 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.5999999959603883e-05,50237,0.0,0.0
2024-11-05 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,24828,0.0,0.0
2024-11-06 00:00:00+00:00,1.5999999959603883e-05,2.4000000848900527e-05,1.5999999959603883e-05,2.099999983329326e-05,65228,0.0,0.0
2024-11-07 00:00:00+00:00,2.099999983329326e-05,2.700000004551839e-05,2.099999983329326e-05,2.300000051036477e-05,34269,0.0,0.0
2024-11-08 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.2000000171829015e-05,37243,0.0,0.0
2024-11-09 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,28305,0.0,0.0
2024-11-10 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.8000000636675395e-05,31460,0.0,0.0
2024-11-11 00:00:00+00:00,1.8000000636675395e-05,3.400000059627928e-05,1.8000000636675395e-05,2.5999999706982635e-05,95011,0.0,0.0
2024-11-12 00:00:00+00:00,2.5999999706982635e-05,3.899999865097925e-05,2.499999936844688e-05,2.9000000722589903e-05,145984,0.0,0.0
2024-11-13 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.4999999621068127e-05,1.5999999959603883e-05,91094,0.0,0.0
2024-11-14 00:00:00+00:00,1.5999999959603883e-05,3.5000000934815034e-05,9.000000318337698e-06,2.300000051036477e-05,192792,0.0,0.0
2024-11-15 00:00:00+00:00,2.300000051036477e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.2000000171829015e-05,86903,0.0,0.0
2024-11-16 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.700000029813964e-05,1.9999999494757503e-05,49382,0.0,0.0
2024-11-17 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.8000000636675395e-05,1.9999999494757503e-05,37908,0.0,0.0
2024-11-18 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.700000029813964e-05,1.700000029813964e-05,23818,0.0,0.0
2024-11-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,12339,0.0,0.0
2024-11-20 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,11368,0.0,0.0
2024-11-21 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.8000000636675395e-05,8753,0.0,0.0
2024-11-22 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4000000192027073e-05,22446,0.0,0.0
2024-11-23 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2999999853491317e-05,53975,0.0,0.0
2024-11-24 00:00:00+00:00,1.2999999853491317e-05,2.5999999706982635e-05,1.2999999853491317e-05,1.700000029813964e-05,53589,0.0,0.0
2024-11-25 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,12739,0.0,0.0
2024-11-26 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,18347,0.0,0.0
2024-11-27 00:00:00+00:00,1.4999999621068127e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.8999999156221747e-05,20343,0.0,0.0
2024-11-28 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.4000000192027073e-05,12708,0.0,0.0
2024-11-29 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,20076,0.0,0.0
2024-11-30 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,18175,0.0,0.0
2024-12-01 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,4885,0.0,0.0
2024-12-02 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,7933,0.0,0.0
2024-12-03 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,7611,0.0,0.0
2024-12-04 00:00:00+00:00,1.2000000424450263e-05,3.300000025774352e-05,1.2000000424450263e-05,2.300000051036477e-05,154146,0.0,0.0
2024-12-05 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,30401,0.0,0.0
2024-12-06 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,18039,0.0,0.0
2024-12-07 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,1.9999999494757503e-05,2.099999983329326e-05,28919,0.0,0.0
2024-12-08 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.8999999156221747e-05,11658,0.0,0.0
2024-12-09 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,17456,0.0,0.0
2024-12-10 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.700000029813964e-05,1.8000000636675395e-05,36758,0.0,0.0
2024-12-11 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,4011,0.0,0.0
2024-12-12 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,9747,0.0,0.0
2024-12-13 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,6143,0.0,0.0
2024-12-14 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,19579,0.0,0.0
2024-12-15 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.4000000848900527e-05,11356,0.0,0.0
2024-12-16 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.5999999706982635e-05,44832,0.0,0.0
2024-12-17 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,1.700000029813964e-05,1.700000029813964e-05,40696,0.0,0.0
2024-12-18 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,9812,0.0,0.0
2024-12-19 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,15600,0.0,0.0
2024-12-20 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,6323,0.0,0.0
2024-12-21 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,3329,0.0,0.0
2024-12-22 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,2053,0.0,0.0
2024-12-23 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,33112,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,7464,0.0,0.0
2024-12-25 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,15110,0.0,0.0
2024-12-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,5726,0.0,0.0
2024-12-27 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,4110,0.0,0.0
2024-12-28 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,4266,0.0,0.0
2024-12-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,5332,0.0,0.0
2024-12-30 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6023,0.0,0.0
2024-12-31 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,4076,0.0,0.0
2025-01-01 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,2369,0.0,0.0
2025-01-02 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,811,0.0,0.0
2025-01-03 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,2187,0.0,0.0
2025-01-04 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,10626,0.0,0.0
2025-01-05 00:00:00+00:00,7.999999979801942e-06,1.5999999959603883e-05,7.999999979801942e-06,1.1000000085914508e-05,93223,0.0,0.0
2025-01-06 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,13641,0.0,0.0
2025-01-07 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,322,0.0,0.0
2025-01-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,4673,0.0,0.0
2025-01-09 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,10880,0.0,0.0
2025-01-10 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,3706,0.0,0.0
2025-01-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,4510,0.0,0.0
2025-01-12 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,648,0.0,0.0
2025-01-13 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,338,0.0,0.0
2025-01-14 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,803,0.0,0.0
2025-01-15 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7966,0.0,0.0
2025-01-16 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,3127,0.0,0.0
2025-01-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,2228,0.0,0.0
2025-01-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,6089,0.0,0.0
2025-01-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,1921,0.0,0.0
2025-01-20 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,11121,0.0,0.0
2025-01-21 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,5750,0.0,0.0
2025-01-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1808,0.0,0.0
2025-01-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1396,0.0,0.0
2025-01-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1532,0.0,0.0
2025-01-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,6800,0.0,0.0
2025-01-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,360,0.0,0.0
2025-01-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,304,0.0,0.0
2025-01-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,808,0.0,0.0
2025-01-29 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,332,0.0,0.0
2025-01-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,855,0.0,0.0
2025-01-31 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,5204,0.0,0.0
2025-02-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,618,0.0,0.0
2025-02-02 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,171,0.0,0.0
2025-02-03 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,2553,0.0,0.0
2025-02-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,166,0.0,0.0
2025-02-05 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1525,0.0,0.0
2025-02-06 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,646,0.0,0.0
2025-02-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,247,0.0,0.0
2025-02-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,185,0.0,0.0
2025-02-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1474,0.0,0.0
2025-02-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,226,0.0,0.0
2025-02-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,168,0.0,0.0
2025-02-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,339,0.0,0.0
2025-02-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1417,0.0,0.0
2025-02-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,23,0.0,0.0
2025-02-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,11,0.0,0.0
2025-02-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,60,0.0,0.0
2025-02-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,187,0.0,0.0
2025-02-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,684,0.0,0.0
2025-02-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,71,0.0,0.0
2025-02-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,332,0.0,0.0
2025-02-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,0,0.0,0.0
2025-02-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,388,0.0,0.0
2025-02-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,18,0.0,0.0
2025-02-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3,0.0,0.0
2025-02-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,2747,0.0,0.0
2025-02-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1341,0.0,0.0
2025-02-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,671,0.0,0.0
2025-03-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30,0.0,0.0
2025-03-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,839,0.0,0.0
2025-03-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5,0.0,0.0
2025-03-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-03-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
