TIMESTAMP,TAOBOT_OPEN_PRICE_USD,TAOBOT_HIGH_PRICE_USD,TAOBOT_LOW_PRICE_USD,TAOBOT_CLOSE_PRICE_USD,TAOBOT_VOLUME_USD,TAOBOT_DIVIDENDS_USD,TAOBOT_STOCK_SPLITS_USD
2025-02-18 00:00:00+00:00,0.4197480082511902,0.4204300045967102,0.31940799951553345,0.34580299258232117,391142,0.0,0.0
2025-02-19 00:00:00+00:00,0.34580299258232117,0.5054330229759216,0.3352699875831604,0.47016000747680664,287135,0.0,0.0
2025-02-20 00:00:00+00:00,0.47016000747680664,0.5578150153160095,0.4599960148334503,0.4877080023288727,411605,0.0,0.0
2025-02-21 00:00:00+00:00,0.4877080023288727,0.5719479918479919,0.4365920126438141,0.44340699911117554,190958,0.0,0.0
2025-02-22 00:00:00+00:00,0.44340699911117554,0.48271098732948303,0.37969499826431274,0.47703900933265686,281064,0.0,0.0
2025-02-23 00:00:00+00:00,0.47703900933265686,0.48993200063705444,0.4510349929332733,0.46969500184059143,79353,0.0,0.0
2025-02-24 00:00:00+00:00,0.46969500184059143,0.47128400206565857,0.3545379936695099,0.35984501242637634,125681,0.0,0.0
2025-02-25 00:00:00+00:00,0.35984501242637634,0.4104360044002533,0.3185499906539917,0.41019299626350403,339753,0.0,0.0
2025-02-26 00:00:00+00:00,0.41019299626350403,0.46767398715019226,0.33093398809432983,0.37220799922943115,229449,0.0,0.0
2025-02-27 00:00:00+00:00,0.37220799922943115,0.3916719853878021,0.33174699544906616,0.33174699544906616,154706,0.0,0.0
2025-02-28 00:00:00+00:00,0.33174699544906616,0.4063880145549774,0.29100799560546875,0.38027000427246094,190623,0.0,0.0
2025-03-01 00:00:00+00:00,0.38027000427246094,0.393453985452652,0.34011098742485046,0.3457860052585602,63977,0.0,0.0
2025-03-02 00:00:00+00:00,0.3457860052585602,0.4453360140323639,0.3457860052585602,0.42926400899887085,176750,0.0,0.0
2025-03-03 00:00:00+00:00,0.4311400055885315,0.4311400055885315,0.30725499987602234,0.32405999302864075,179585,0.0,0.0
2025-03-04 00:00:00+00:00,0.32405999302864075,0.32548901438713074,0.23437300324440002,0.30844900012016296,360138,0.0,0.0
2025-03-05 00:00:00+00:00,0.30844900012016296,0.3291130065917969,0.2621400058269501,0.3026530146598816,150956,0.0,0.0
2025-03-06 00:00:00+00:00,0.3026530146598816,0.3293110132217407,0.19207899272441864,0.254364013671875,266700,0.0,0.0
2025-03-07 00:00:00+00:00,0.254364013671875,0.254364013671875,0.1827400028705597,0.19083000719547272,245766,0.0,0.0
2025-03-08 00:00:00+00:00,0.19083000719547272,0.20184199512004852,0.13271500170230865,0.1639219969511032,292618,0.0,0.0
2025-03-09 00:00:00+00:00,0.1639219969511032,0.18480700254440308,0.13151200115680695,0.14672799408435822,144314,0.0,0.0
2025-03-10 00:00:00+00:00,0.14672799408435822,0.15789499878883362,0.0795459970831871,0.09732499718666077,222976,0.0,0.0
2025-03-11 00:00:00+00:00,0.09732499718666077,0.14078499376773834,0.07980599999427795,0.13349799811840057,216569,0.0,0.0
2025-03-12 00:00:00+00:00,0.13349799811840057,0.15318100154399872,0.12991799414157867,0.1307149976491928,109165,0.0,0.0
