TIMESTAMP,FOMO3DFUN_OPEN_PRICE_USD,FOMO3DFUN_HIGH_PRICE_USD,FOMO3DFUN_LOW_PRICE_USD,FOMO3DFUN_CLOSE_PRICE_USD,FOMO3DFUN_VOLUME_USD,FOMO3DFUN_DIVIDENDS_USD,FOMO3DFUN_STOCK_SPLITS_USD
2025-01-09 00:00:00+00:00,0.0032949999440461397,0.0039980001747608185,0.002644000109285116,0.0031270000617951155,439102,0.0,0.0
2025-01-10 00:00:00+00:00,0.0031270000617951155,0.004629000090062618,0.0029529999010264874,0.003907000180333853,203410,0.0,0.0
2025-01-11 00:00:00+00:00,0.003907000180333853,0.005417999811470509,0.00368599989451468,0.004623999819159508,135105,0.0,0.0
2025-01-12 00:00:00+00:00,0.004623999819159508,0.00506999995559454,0.00433199992403388,0.005013999994844198,63444,0.0,0.0
2025-01-13 00:00:00+00:00,0.005013999994844198,0.005231999792158604,0.0041680000722408295,0.0045779999345541,83432,0.0,0.0
2025-01-14 00:00:00+00:00,0.0045779999345541,0.006279999855905771,0.004505999851971865,0.005133000202476978,115798,0.0,0.0
2025-01-15 00:00:00+00:00,0.005133000202476978,0.008879000321030617,0.0048420000821352005,0.006690999958664179,188740,0.0,0.0
2025-01-16 00:00:00+00:00,0.006690999958664179,0.007977999746799469,0.006279999855905771,0.007145999930799007,155656,0.0,0.0
2025-01-17 00:00:00+00:00,0.007145999930799007,0.007242999970912933,0.005669000092893839,0.005921999923884869,215902,0.0,0.0
2025-01-18 00:00:00+00:00,0.005921999923884869,0.006058000028133392,0.00418699998408556,0.00418699998408556,165568,0.0,0.0
2025-01-19 00:00:00+00:00,0.004184999968856573,0.0049669998697936535,0.0029690000228583813,0.0034390001092106104,271788,0.0,0.0
2025-01-20 00:00:00+00:00,0.0034390001092106104,0.00507699977606535,0.003258999902755022,0.004410000052303076,200545,0.0,0.0
2025-01-21 00:00:00+00:00,0.004410000052303076,0.005386999808251858,0.004011000040918589,0.0049149999395012856,93624,0.0,0.0
