,BTC,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
DCR,0.6352927717196664,0.6295713566752271,0.6172582471185191,0.5143255454792176,0.5528614404430182,0.5150296487195627,0.5337169297062981,0.6247323610476211,0.5517834003505087,0.6282933780059068,1.0,0.6208862205147011,0.5848543280371507,0.6033894712289378,0.5926446456560099,0.5387528088364588,0.5398403266684307,0.5587675111609756,0.543525967005634,0.5295030520480233,0.5910020132859105,0.7152030154803967,0.6174254722237892,0.544882252650035,0.5692562491960667,0.5874403811843149,0.5707695760923968,0.5098498434354443,0.6035376685906337,0.5752070136108991,0.5605829709228836,0.5464125664090589
DGB,0.716122628832271,0.718832416997177,0.704111320630282,0.5779589089976784,0.6469763061681005,0.614652132553092,0.6142303377108793,0.7286603231740048,0.682313899409081,0.7224207804354619,0.6208862205147011,1.0,0.6488869199142175,0.6997497664879018,0.6728120561222091,0.6239780446136735,0.616045393119372,0.6777236138092357,0.6580819160072904,0.5911925534240052,0.7044940631003503,0.6736443641175563,0.7079656494220276,0.6417963375478593,0.6822608795250651,0.6381513561245107,0.6329333227570821,0.6043905383703159,0.7316768044799488,0.6869060427540523,0.6690088747553211,0.6801151281836326
DOGE,0.7013353739967504,0.6928448048534682,0.6921071597623961,0.5470264731572531,0.6760295912217058,0.5478640178343441,0.5935339791606695,0.6540210607957445,0.5801907066865462,0.670471934166612,0.5848543280371507,0.6488869199142175,1.0,0.6863221977561262,0.5737217817686714,0.6167226613312405,0.5795818725242426,0.5768473785139119,0.6022314260822489,0.613762292826233,0.662364659495318,0.6421150425805158,0.6830789726159071,0.5900218037171165,0.624521615238899,0.6216635887797104,0.5989323775121209,0.5738891546834778,0.6649974335020121,0.6790095856830386,0.608904830608235,0.6108770990138074
ETC,0.700309463068264,0.7645713912670405,0.7495824903665708,0.5991825062559493,0.6826091210703964,0.5933219143397295,0.6600497850697267,0.6738492329448235,0.6268917029360294,0.7397132223751967,0.6033894712289378,0.6997497664879018,0.6863221977561262,1.0,0.6485942146137755,0.7245129938089532,0.6660784531704451,0.6444669080204217,0.6485625696023426,0.64279161430059,0.6898792644777422,0.6869966275653965,0.7506854044792004,0.6086582840917126,0.6450896014600724,0.6650619171107829,0.6020247730170587,0.5986520579823063,0.702141267931185,0.6898886653862637,0.687950078689805,0.6689173999545415
FIRO,0.6418128398832168,0.6529521735733359,0.6329654326361323,0.5449154032599222,0.5707811568552112,0.5454822278279943,0.5694968914431332,0.6826404442867924,0.6296963784749235,0.6702625970199351,0.5926446456560099,0.6728120561222091,0.5737217817686714,0.6485942146137755,1.0,0.6193521529663389,0.5390930916866002,0.6632011206664974,0.6235645002423761,0.5195006982461511,0.6567753811170121,0.7373434985568911,0.6445957932409361,0.6046529262620225,0.6059144032123502,0.5832569719427028,0.6106292949390983,0.5439030149311217,0.6330901644637085,0.6360365457313774,0.6190543061878824,0.6370194281349196
GAS,0.6311905377412589,0.682314077678999,0.6021858064090485,0.3185590711335513,0.5953846127895875,0.45417312949161853,0.7019461297925624,0.7589030523675417,0.39414054173459895,0.6706518957981432,0.5387528088364588,0.6239780446136735,0.6167226613312405,0.7245129938089532,0.6193521529663389,1.0,0.5592164190360568,0.5719290506256596,0.6841365125072424,0.6190053649379665,0.7101440612531901,0.6600875290164566,0.7381767909128616,0.6304401671331785,0.610025007549834,0.7375980395883209,0.5965201765901923,0.6416013184189365,0.7238726055175898,0.6407290505470741,0.6034203969783414,0.6488154433308418
GNO,0.6852380111971661,0.7915964291718737,0.6156746508617237,0.5266554809264247,0.5585114220283782,0.538890865866436,0.5075640700544801,0.616700443127571,0.6032951958379033,0.6277408106589861,0.5398403266684307,0.616045393119372,0.5795818725242426,0.6660784531704451,0.5390930916866002,0.5592164190360568,1.0,0.5414338351751782,0.5653910284995244,0.4830339128837428,0.5968448472652359,0.5783182280546382,0.615202241211555,0.5422633534326452,0.5618143689741685,0.5668141887424331,0.5467590514404473,0.5425526625110071,0.6068334310275193,0.582152219903754,0.5613491781349846,0.5721070370672109
KMD,0.6177492847141993,0.6581105778022035,0.615703100350145,0.5321840029317666,0.5857862576931396,0.5553337975836027,0.5716090475677752,0.6809615169156575,0.6045341164174514,0.654053515992516,0.5587675111609756,0.6777236138092357,0.5768473785139119,0.6444669080204217,0.6632011206664974,0.5719290506256596,0.5414338351751782,1.0,0.6636429065450548,0.5325768995897084,0.6615326794121708,0.722779990249781,0.663460159251757,0.6238359912043593,0.6303262322344538,0.5856855825230304,0.5990000513022061,0.563973408215637,0.6377199482777081,0.6342021539350348,0.611103895257982,0.6070498813383993
LSK,0.6574670694442221,0.6615215117384854,0.6385409461859551,0.5618339111792341,0.5857700488516908,0.5580112053282001,0.6411578248379926,0.6954768104455316,0.6181325513681475,0.6746103625130369,0.543525967005634,0.6580819160072904,0.6022314260822489,0.6485625696023426,0.6235645002423761,0.6841365125072424,0.5653910284995244,0.6636429065450548,1.0,0.572285645719158,0.6921108902466797,0.626823672731311,0.6950681771621686,0.6041344455565115,0.6730499444379924,0.7240007600267405,0.5758796143375885,0.5962465891089354,0.6888095946490179,0.6334312709584,0.6116752702229331,0.6157595272095583
LUNC,0.5805293498249882,0.6143714598312066,0.5736404537964863,0.363053502399683,0.556034509084808,0.4940031616118633,0.6054378989790228,0.6526834474618907,0.37700242007884827,0.6303386921598646,0.5295030520480233,0.5911925534240052,0.613762292826233,0.64279161430059,0.5195006982461511,0.6190053649379665,0.4830339128837428,0.5325768995897084,0.572285645719158,1.0,0.6574651006213633,0.6292995777381769,0.6225822155891854,0.5697889997562946,0.5009046913668156,0.5666947270670697,0.5864791739032237,0.5972574503608721,0.5468088077586356,0.5729904729786658,0.5586029295388838,0.5811597961623677
MIOTA,0.6797691944184049,0.7214568613369963,0.7091074699782943,0.5722324869730933,0.676240507943185,0.6296678116117475,0.6757938877495994,0.7305415761615218,0.6641021604411247,0.7215751242905732,0.5910020132859105,0.7044940631003503,0.662364659495318,0.6898792644777422,0.6567753811170121,0.7101440612531901,0.5968448472652359,0.6615326794121708,0.6921108902466797,0.6574651006213633,1.0,0.6973402517669143,0.7560910051615771,0.6493727597332765,0.6802991368002255,0.7222010105676872,0.6334391519624584,0.6370873980323989,0.7280198733495075,0.7206260294998912,0.6681729394602184,0.6616729164722188
PIVX,0.639873407875883,0.6889930187658477,0.6009217856334187,0.3689550862396729,0.6021507179142375,0.45510037981551815,0.6439247361079663,0.7280800431950157,0.37012987012987014,0.7157721063385994,0.7152030154803967,0.6736443641175563,0.6421150425805158,0.6869966275653965,0.7373434985568911,0.6600875290164566,0.5783182280546382,0.722779990249781,0.626823672731311,0.6292995777381769,0.6973402517669143,1.0,0.6820624578499767,0.6391204924025713,0.5672392869840923,0.681397388819381,0.7028262289247726,0.6188348521907362,0.5702685576619902,0.620591886446284,0.5745217178140618,0.6012074765788294
QTUM,0.7122256792489294,0.7564781202787824,0.738928932141651,0.5974644333047916,0.6991409129394786,0.6174321375067499,0.691469484716752,0.748793156873212,0.6431795493264325,0.7515469392860415,0.6174254722237892,0.7079656494220276,0.6830789726159071,0.7506854044792004,0.6445957932409361,0.7381767909128616,0.615202241211555,0.663460159251757,0.6950681771621686,0.6225822155891854,0.7560910051615771,0.6820624578499767,1.0,0.6491656223617991,0.6764271112352652,0.722600690317638,0.6389556309823472,0.6331695560915891,0.7492329196339197,0.7343102593042684,0.6957564180521015,0.6834829387720776
RLC,0.6107013933712355,0.6421336948474403,0.6325568849947591,0.5315265397632203,0.5827658436351438,0.5809335586800407,0.594216143851227,0.6770557644755542,0.5958141864514638,0.6564095457950555,0.544882252650035,0.6417963375478593,0.5900218037171165,0.6086582840917126,0.6046529262620225,0.6304401671331785,0.5422633534326452,0.6238359912043593,0.6041344455565115,0.5697889997562946,0.6493727597332765,0.6391204924025713,0.6491656223617991,1.0,0.6174298224353906,0.6112607535342452,0.5875202276343471,0.557474053558302,0.6595822538239898,0.6297335197583458,0.6083846520942933,0.5903075710339851
SC,0.6640032971018118,0.6649138305977961,0.6301824141091428,0.5362050195971866,0.5889591111910555,0.5665100203514108,0.5117138016719529,0.7245376937967929,0.6449557708138508,0.6652371712774688,0.5692562491960667,0.6822608795250651,0.624521615238899,0.6450896014600724,0.6059144032123502,0.610025007549834,0.5618143689741685,0.6303262322344538,0.6730499444379924,0.5009046913668156,0.6802991368002255,0.5672392869840923,0.6764271112352652,0.6174298224353906,1.0,0.6643579420993355,0.5651702472721679,0.5450630545341629,0.699957904923788,0.6251354638245232,0.608876299649552,0.6254220866418138
STEEM,0.6610615064749962,0.6732746770737854,0.6207700075123134,0.43554390162214285,0.5852397388348608,0.5233952080862017,0.6995062015708728,0.7384440035180605,0.510846976008457,0.662592511988354,0.5874403811843149,0.6381513561245107,0.6216635887797104,0.6650619171107829,0.5832569719427028,0.7375980395883209,0.5668141887424331,0.5856855825230304,0.7240007600267405,0.5666947270670697,0.7222010105676872,0.681397388819381,0.722600690317638,0.6112607535342452,0.6643579420993355,1.0,0.5998913672367486,0.6444860612650268,0.6991200091037287,0.6343405982449475,0.5762740693065762,0.6024570208017043
SYS,0.6235489301173319,0.6465159295568044,0.582621690519365,0.4531841641969937,0.554295535731798,0.5428053280948214,0.5229681360737922,0.6412330082055502,0.5540227534340411,0.6333797091120394,0.5707695760923968,0.6329333227570821,0.5989323775121209,0.6020247730170587,0.6106292949390983,0.5965201765901923,0.5467590514404473,0.5990000513022061,0.5758796143375885,0.5864791739032237,0.6334391519624584,0.7028262289247726,0.6389556309823472,0.5875202276343471,0.5651702472721679,0.5998913672367486,1.0,0.5551474029968255,0.5889124576192852,0.591342372942598,0.558733265646788,0.5943929106187161
WAVES,0.5699923518275861,0.613271167485122,0.5998421263869613,0.5003161669221705,0.5666145616602053,0.5475761493639872,0.6166620429451257,0.6225693547264468,0.5579692980574467,0.6224908537104832,0.5098498434354443,0.6043905383703159,0.5738891546834778,0.5986520579823063,0.5439030149311217,0.6416013184189365,0.5425526625110071,0.563973408215637,0.5962465891089354,0.5972574503608721,0.6370873980323989,0.6188348521907362,0.6331695560915891,0.557474053558302,0.5450630545341629,0.6444860612650268,0.5551474029968255,1.0,0.6522800224322766,0.6151916348616993,0.5960879105859814,0.5908418333102315
XEM,0.6966643615182386,0.707546116814658,0.6946619928146638,0.5675109854179756,0.6550037398670814,0.6101163291911179,0.6654996393497198,0.763566767150167,0.6577396976268335,0.7215894150140446,0.6035376685906337,0.7316768044799488,0.6649974335020121,0.702141267931185,0.6330901644637085,0.7238726055175898,0.6068334310275193,0.6377199482777081,0.6888095946490179,0.5468088077586356,0.7280198733495075,0.5702685576619902,0.7492329196339197,0.6595822538239898,0.699957904923788,0.6991200091037287,0.5889124576192852,0.6522800224322766,1.0,0.7251641018899903,0.6449310505655619,0.6592704152672627
XLM,0.6851617575204729,0.7163020110637661,0.7242562088400862,0.5864138906894063,0.7685003089982991,0.5906139189698731,0.631541287458796,0.711641018512563,0.6310053204657836,0.7137621681301533,0.5752070136108991,0.6869060427540523,0.6790095856830386,0.6898886653862637,0.6360365457313774,0.6407290505470741,0.582152219903754,0.6342021539350348,0.6334312709584,0.5729904729786658,0.7206260294998912,0.620591886446284,0.7343102593042684,0.6297335197583458,0.6251354638245232,0.6343405982449475,0.591342372942598,0.6151916348616993,0.7251641018899903,1.0,0.6724723978418701,0.6276810843672469
ZEC,0.645146827892478,0.696955848320499,0.7089744052127961,0.6336959383756304,0.6401654150653215,0.5975906987896777,0.5598682699167327,0.679002318597424,0.6231356018946727,0.7740789465590528,0.5605829709228836,0.6690088747553211,0.608904830608235,0.687950078689805,0.6190543061878824,0.6034203969783414,0.5613491781349846,0.611103895257982,0.6116752702229331,0.5586029295388838,0.6681729394602184,0.5745217178140618,0.6957564180521015,0.6083846520942933,0.608876299649552,0.5762740693065762,0.558733265646788,0.5960879105859814,0.6449310505655619,0.6724723978418701,1.0,0.702594443634575
ZEN,0.6225407584710172,0.6643849332985907,0.6386030036168353,0.5553404729797272,0.5867994324939576,0.583335121835734,0.5744267427656025,0.6871424727444942,0.6341671103857319,0.7105287933148465,0.5464125664090589,0.6801151281836326,0.6108770990138074,0.6689173999545415,0.6370194281349196,0.6488154433308418,0.5721070370672109,0.6070498813383993,0.6157595272095583,0.5811597961623677,0.6616729164722188,0.6012074765788294,0.6834829387720776,0.5903075710339851,0.6254220866418138,0.6024570208017043,0.5943929106187161,0.5908418333102315,0.6592704152672627,0.6276810843672469,0.702594443634575,1.0
