,BTC,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
DCR,0.612621821878576,0.6052432831384899,0.5717606526123447,0.4673223143008049,0.5057728009974064,0.4063176310201471,0.482087168260941,0.5901965448075847,0.4836137229119955,0.5711959681021584,1.0,0.5580054506005182,0.5118763432615917,0.5795388707344046,0.5855295884403147,0.5268586494321517,0.5508091463965321,0.5165485846178448,0.5299455344473203,0.5301716292149999,0.5704643963253763,0.6815622426355783,0.5903864402382566,0.49621105240988145,0.5492293365834017,0.5633909400479262,0.5628418530153836,0.4721185631651988,0.5593323068366014,0.5268968813506097,0.5367390443189457,0.5252358925782071
DGB,0.6632277570904636,0.6859282383060553,0.6269978554385669,0.5448066127001494,0.583014186085116,0.5399214984240018,0.5336943580948738,0.683210429396181,0.5928078260123899,0.6614934649211834,0.5580054506005182,1.0,0.600455962271966,0.6410677539083373,0.6387998763884107,0.6284338906567437,0.6156319856914282,0.5739365914772598,0.6039300144963082,0.5953451030676897,0.6613194818126736,0.5953284390059989,0.6564761389576284,0.5890680777183379,0.634609289172343,0.605221110376201,0.629847693207502,0.5638902542355477,0.6580580901962941,0.6247913049095518,0.6210208202901113,0.5969319733667182
DOGE,0.6778646276634498,0.6578208360644956,0.6368366213087778,0.5452260246382136,0.6118907284357322,0.4752871664662755,0.48945912695197547,0.6063351959969107,0.512346405216859,0.5977775636382556,0.5118763432615917,0.600455962271966,1.0,0.6479904526027994,0.5297841358080284,0.5957564832336488,0.59814295731402,0.4698504150567039,0.5494243871067103,0.5565287916818411,0.6092860055544531,0.558591895960771,0.6466343779568894,0.5166069295410896,0.5674975367422556,0.5849400685950004,0.5753309771078222,0.4940857636170136,0.5816086062391804,0.6059325726038086,0.560094046749452,0.522267322623163
ETC,0.6979483883136544,0.7855516979958027,0.7373396217313202,0.5923586770126414,0.6693345258873223,0.5319190643509066,0.5643827169369379,0.64702022770897,0.5769638066711563,0.7182412494319163,0.5795388707344046,0.6410677539083373,0.6479904526027994,1.0,0.6305061979717757,0.6572874846075779,0.7056880554297309,0.5738428486315175,0.6335724536705784,0.5958651809071895,0.6969238445547857,0.60667299022355,0.7442545734441595,0.5703182290143052,0.6313915297043093,0.6348400677138607,0.6129185792504905,0.5645713154153771,0.6548010610289169,0.678793042411385,0.657498356059571,0.618330093186166
FIRO,0.617714619388225,0.6251156624973441,0.5839882226735001,0.49985619488645155,0.5302773150181245,0.4959557235864709,0.4685283880458335,0.6178606393870567,0.5668864708306908,0.6050244065627292,0.5855295884403147,0.6387998763884107,0.5297841358080284,0.6305061979717757,1.0,0.5527641262781887,0.5519220216829954,0.5829308338327066,0.5548881451435087,0.5292613869586265,0.6086147505841308,0.682534012242241,0.6169916191270745,0.5440646615183885,0.581905644039555,0.5538586408687547,0.5872769695722689,0.5286623811643941,0.5890658450077195,0.5685557964636909,0.5909881121221148,0.5807321742706355
GAS,0.5987788906606369,0.6405506654216186,0.5393023047065796,0.33642210561555985,0.5236270579536944,0.5134822640836588,0.635122516372722,0.7050138254165139,0.30064213096270054,0.6431881422298299,0.5268586494321517,0.6284338906567437,0.5957564832336488,0.6572874846075779,0.5527641262781887,1.0,0.5806143488657904,0.5461931229784199,0.6520245109389047,0.6078063900682396,0.6829768016781964,0.6230340972533104,0.7739239973568659,0.5736772142564303,0.6113545419816352,0.7471058676751746,0.6228812252450583,0.5766903821577888,0.6646930924142246,0.5450950655716236,0.5613162406871173,0.5680775644982815
GNO,0.7089151215744417,0.8278908123058049,0.6238379229998726,0.5200694316949518,0.582348562599433,0.5315833378813879,0.5117436658992062,0.621460015743444,0.5546272364345102,0.6093163113278028,0.5508091463965321,0.6156319856914282,0.59814295731402,0.7056880554297309,0.5519220216829954,0.5806143488657904,1.0,0.5021033858693941,0.5600015262172381,0.5460232969194535,0.6194614821893614,0.5618998872403179,0.6353858336771191,0.5572481306815479,0.5815571842764011,0.5829160774002368,0.5748816863378865,0.5463297740499657,0.6353475046341243,0.5972702589476808,0.5762825820453494,0.5965500601612064
KMD,0.5325544145285114,0.5874684735840807,0.5344608842630177,0.45377647558719825,0.5307579989333497,0.46316207056736564,0.49994454723192877,0.5994105861601391,0.5115974634835982,0.5609348514952066,0.5165485846178448,0.5739365914772598,0.4698504150567039,0.5738428486315175,0.5829308338327066,0.5461931229784199,0.5021033858693941,1.0,0.5893669793496,0.4749379904925215,0.5932431744841451,0.7248159939580093,0.5844668183721462,0.5470145397315967,0.5604055074902394,0.5225520086090273,0.5279587176636581,0.4875273623353884,0.5543672708867017,0.5515197697238436,0.5362637064843516,0.5264094073855555
LSK,0.6151035906115062,0.6382671123291539,0.5967829915950001,0.5382954084558108,0.5615644912387376,0.5021974317135817,0.5739667232954042,0.6504133536597588,0.5651221222652987,0.622755798757006,0.5299455344473203,0.6039300144963082,0.5494243871067103,0.6335724536705784,0.5548881451435087,0.6520245109389047,0.5600015262172381,0.5893669793496,1.0,0.5643457107459127,0.6698145364745721,0.5430521559577752,0.6619693330688692,0.5628459271783168,0.6664431480057256,0.7001899674827046,0.5617683000903604,0.5539416215578973,0.6176215536785234,0.5785441166162332,0.5948536016690079,0.5644834703082234
LUNC,0.5694503461465109,0.5900190804974642,0.507163924060916,0.32402652104791985,0.5115233925223993,0.43373862855687306,0.527552746831514,0.6147488275620949,0.32662553052034443,0.6159405382616018,0.5301716292149999,0.5953451030676897,0.5565287916818411,0.5958651809071895,0.5292613869586265,0.6078063900682396,0.5460232969194535,0.4749379904925215,0.5643457107459127,1.0,0.6327204413845577,0.6290397907876747,0.616794691671149,0.5161784506153826,0.48225381461968403,0.5393359610446896,0.5783321621123154,0.5473651197355761,0.5105254437628587,0.5535252602090976,0.542699058863515,0.5346405250566739
MIOTA,0.6613954281568603,0.7136451408458894,0.6829459400816986,0.5777308359535225,0.6733544052084944,0.5365398724198238,0.6216867489881615,0.7048398818703026,0.5794206492538658,0.6884136733757288,0.5704643963253763,0.6613194818126736,0.6092860055544531,0.6969238445547857,0.6086147505841308,0.6829768016781964,0.6194614821893614,0.5932431744841451,0.6698145364745721,0.6327204413845577,1.0,0.6565797421739724,0.7388126582159037,0.5922266075920897,0.6496175592667245,0.7021867164267998,0.6346790253778103,0.5713078385770647,0.6776394941772077,0.7029315093602124,0.6357683839593665,0.6163363597095323
PIVX,0.5855628976529295,0.6251737530485645,0.4778082864694857,0.4177563754747694,0.4852395035182724,0.5857433532284319,0.6026400438336464,0.6360854963520934,0.5272727272727272,0.6204930343432579,0.6815622426355783,0.5953284390059989,0.558591895960771,0.60667299022355,0.682534012242241,0.6230340972533104,0.5618998872403179,0.7248159939580093,0.5430521559577752,0.6290397907876747,0.6565797421739724,1.0,0.6250412885020236,0.5854246464626567,0.4948360645820334,0.6367134603144744,0.6632647465786917,0.6100776040963837,0.542300357240159,0.498368722265717,0.5331647512492417,0.5665503440241275
QTUM,0.6963612875124929,0.7482609392694741,0.7226623260100056,0.5867842171111133,0.688792373979183,0.5686982808603119,0.6127036032829508,0.7139911024334767,0.5947982412854459,0.7237305657435168,0.5903864402382566,0.6564761389576284,0.6466343779568894,0.7442545734441595,0.6169916191270745,0.7739239973568659,0.6353858336771191,0.5844668183721462,0.6619693330688692,0.616794691671149,0.7388126582159037,0.6250412885020236,1.0,0.601888013760687,0.6535068433073618,0.7005072925624116,0.6386821290456768,0.5915510601823118,0.6976038953855251,0.7101484709848094,0.6540092658141339,0.6401167719905039
RLC,0.561937246984775,0.5925864291600791,0.563217288053721,0.468331848523379,0.5168645080570844,0.49697131792633714,0.5348011403852121,0.6363770562998057,0.5400357076582796,0.5871254584906093,0.49621105240988145,0.5890680777183379,0.5166069295410896,0.5703182290143052,0.5440646615183885,0.5736772142564303,0.5572481306815479,0.5470145397315967,0.5628459271783168,0.5161784506153826,0.5922266075920897,0.5854246464626567,0.601888013760687,1.0,0.5867659853190165,0.5473462254321099,0.5830101269142981,0.5118584167487471,0.5932240771202154,0.5701002758725268,0.5447801192893529,0.541175395237326
SC,0.6312240738371261,0.6428120498068891,0.6117223855988221,0.5111612838264897,0.5691647696047218,0.5229190331445944,0.4670287426466904,0.6916079759024832,0.6141159270352784,0.6374161602020054,0.5492293365834017,0.634609289172343,0.5674975367422556,0.6313915297043093,0.581905644039555,0.6113545419816352,0.5815571842764011,0.5604055074902394,0.6664431480057256,0.48225381461968403,0.6496175592667245,0.4948360645820334,0.6535068433073618,0.5867659853190165,1.0,0.6466744584845479,0.554020436644211,0.5058598780644025,0.6857290417650184,0.5924137451874313,0.599606492177937,0.5644238422896458
STEEM,0.6097254766261354,0.630949195554559,0.5406059314811036,0.4226637636574031,0.5356731443084863,0.4847786632313078,0.626226483336029,0.7088049681688023,0.3953797459758146,0.6213972378633265,0.5633909400479262,0.605221110376201,0.5849400685950004,0.6348400677138607,0.5538586408687547,0.7471058676751746,0.5829160774002368,0.5225520086090273,0.7001899674827046,0.5393359610446896,0.7021867164267998,0.6367134603144744,0.7005072925624116,0.5473462254321099,0.6466744584845479,1.0,0.6021524688620438,0.5779622470231347,0.6701644458260596,0.5705188466083937,0.5482730774539052,0.5631800795966292
SYS,0.6300353132074066,0.6462419548284775,0.5562900425140636,0.455771545987467,0.552305276521354,0.47027545482663347,0.5169449144238732,0.6312245095275222,0.47906644183130964,0.6044073229439643,0.5628418530153836,0.629847693207502,0.5753309771078222,0.6129185792504905,0.5872769695722689,0.6228812252450583,0.5748816863378865,0.5279587176636581,0.5617683000903604,0.5783321621123154,0.6346790253778103,0.6632647465786917,0.6386821290456768,0.5830101269142981,0.554020436644211,0.6021524688620438,1.0,0.5214237171921119,0.5671612128842202,0.5641878822952162,0.5476696407354271,0.5692634079107672
WAVES,0.5509064699267214,0.5909968707823784,0.5653084544929232,0.48265134181395175,0.5473064003075525,0.48944889858069823,0.45822630685892096,0.593882623077533,0.5013103963718641,0.5971538970948527,0.4721185631651988,0.5638902542355477,0.4940857636170136,0.5645713154153771,0.5286623811643941,0.5766903821577888,0.5463297740499657,0.4875273623353884,0.5539416215578973,0.5473651197355761,0.5713078385770647,0.6100776040963837,0.5915510601823118,0.5118584167487471,0.5058598780644025,0.5779622470231347,0.5214237171921119,1.0,0.5855166056130129,0.5852640329919025,0.5542605075227864,0.5411552445590037
XEM,0.6440326617414069,0.6610008196247225,0.6297970372612509,0.5157267460568374,0.6310386373360257,0.5215441889680538,0.5228528978404138,0.7216993901057108,0.5835874200046545,0.6548547877011177,0.5593323068366014,0.6580580901962941,0.5816086062391804,0.6548010610289169,0.5890658450077195,0.6646930924142246,0.6353475046341243,0.5543672708867017,0.6176215536785234,0.5105254437628587,0.6776394941772077,0.542300357240159,0.6976038953855251,0.5932240771202154,0.6857290417650184,0.6701644458260596,0.5671612128842202,0.5855166056130129,1.0,0.6636411751528453,0.60854906718991,0.6167458112076449
XLM,0.6648285723143371,0.7115477460968184,0.6934382692976346,0.593454944939251,0.7902924762439534,0.514950604321945,0.4897510838829224,0.6713482544591134,0.5685776249308298,0.6825780217628074,0.5268968813506097,0.6247913049095518,0.6059325726038086,0.678793042411385,0.5685557964636909,0.5450950655716236,0.5972702589476808,0.5515197697238436,0.5785441166162332,0.5535252602090976,0.7029315093602124,0.498368722265717,0.7101484709848094,0.5701002758725268,0.5924137451874313,0.5705188466083937,0.5641878822952162,0.5852640329919025,0.6636411751528453,1.0,0.6463619820897116,0.5901808213662268
ZEC,0.6367173739701183,0.6835746003351025,0.674384281301159,0.6329403002882602,0.626178080210507,0.5291903859816789,0.501860610036758,0.6303751714841916,0.5837237576550925,0.765713670061876,0.5367390443189457,0.6210208202901113,0.560094046749452,0.657498356059571,0.5909881121221148,0.5613162406871173,0.5762825820453494,0.5362637064843516,0.5948536016690079,0.542699058863515,0.6357683839593665,0.5331647512492417,0.6540092658141339,0.5447801192893529,0.599606492177937,0.5482730774539052,0.5476696407354271,0.5542605075227864,0.60854906718991,0.6463619820897116,1.0,0.6522385189362532
ZEN,0.5758537752190652,0.6292611787919866,0.5771386952068676,0.5252439421483055,0.5503436613510313,0.5427601248332703,0.46451416015518254,0.6370039878150681,0.5414438893793709,0.6667543098831704,0.5252358925782071,0.5969319733667182,0.522267322623163,0.618330093186166,0.5807321742706355,0.5680775644982815,0.5965500601612064,0.5264094073855555,0.5644834703082234,0.5346405250566739,0.6163363597095323,0.5665503440241275,0.6401167719905039,0.541175395237326,0.5644238422896458,0.5631800795966292,0.5692634079107672,0.5411552445590037,0.6167458112076449,0.5901808213662268,0.6522385189362532,1.0
