TIMESTAMP,POOWEL_OPEN_PRICE_USD,POOWEL_HIGH_PRICE_USD,POOWEL_LOW_PRICE_USD,POOWEL_CLOSE_PRICE_USD,POOWEL_VOLUME_USD,POOWEL_DIVIDENDS_USD,POOWEL_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,0.0033050000201910734,0.004664999898523092,0.0030239999759942293,0.0034620000515133142,584605,0.0,0.0
2024-04-02 00:00:00+00:00,0.0034620000515133142,0.0060430001467466354,0.0033080000430345535,0.0034839999862015247,578440,0.0,0.0
2024-04-03 00:00:00+00:00,0.0034839999862015247,0.0045460001565515995,0.0027940000873059034,0.003914999775588512,400424,0.0,0.0
2024-04-04 00:00:00+00:00,0.003955000080168247,0.004918999969959259,0.003926000092178583,0.0041149999015033245,704299,0.0,0.0
2024-04-05 00:00:00+00:00,0.0041149999015033245,0.004747000057250261,0.003656999906525016,0.004033000208437443,362719,0.0,0.0
2024-04-06 00:00:00+00:00,0.004033000208437443,0.004269000142812729,0.003665999975055456,0.00406700000166893,220025,0.0,0.0
2024-04-07 00:00:00+00:00,0.00406700000166893,0.004337000194936991,0.0031930000986903906,0.003493000054731965,285086,0.0,0.0
2024-04-08 00:00:00+00:00,0.003493000054731965,0.003872999921441078,0.0031620000954717398,0.0037720000836998224,181067,0.0,0.0
2024-04-09 00:00:00+00:00,0.0037720000836998224,0.0037720000836998224,0.0029090000316500664,0.0030590000096708536,161173,0.0,0.0
2024-04-10 00:00:00+00:00,0.0030590000096708536,0.003628999926149845,0.0028619999065995216,0.0034209999721497297,262555,0.0,0.0
2024-04-11 00:00:00+00:00,0.0034209999721497297,0.0035099999513477087,0.00215999991632998,0.002518000081181526,214851,0.0,0.0
2024-04-12 00:00:00+00:00,0.002518000081181526,0.0026400000788271427,0.0016769999638199806,0.0020979999098926783,314811,0.0,0.0
2024-04-13 00:00:00+00:00,0.0020979999098926783,0.0020979999098926783,0.0012529999949038029,0.0014319999609142542,144067,0.0,0.0
2024-04-14 00:00:00+00:00,0.0014319999609142542,0.002339000115171075,0.0014230000087991357,0.0022869999520480633,148947,0.0,0.0
2024-04-15 00:00:00+00:00,0.0022799998987466097,0.003272000001743436,0.0021540001034736633,0.0029060000088065863,256970,0.0,0.0
2024-04-16 00:00:00+00:00,0.0029060000088065863,0.002971000038087368,0.0024530000519007444,0.0025390000082552433,167777,0.0,0.0
2024-04-17 00:00:00+00:00,0.002553999889642,0.0026970000471919775,0.0023739999160170555,0.002426000079140067,84193,0.0,0.0
2024-04-18 00:00:00+00:00,0.002426000079140067,0.0027000000700354576,0.002283999929204583,0.00240899994969368,55856,0.0,0.0
2024-04-19 00:00:00+00:00,0.00240899994969368,0.002463999902829528,0.0021909999195486307,0.002242000075057149,31044,0.0,0.0
2024-04-20 00:00:00+00:00,0.002242000075057149,0.0022509999107569456,0.002122000092640519,0.0021609999239444733,35957,0.0,0.0
2024-04-21 00:00:00+00:00,0.00216599996201694,0.0021699999924749136,0.0013360000448301435,0.0020749999675899744,183124,0.0,0.0
2024-04-22 00:00:00+00:00,0.0020749999675899744,0.0021069999784231186,0.001643999945372343,0.0018789999885484576,66104,0.0,0.0
2024-04-23 00:00:00+00:00,0.0018789999885484576,0.0021800000686198473,0.0014120000414550304,0.0016110000433400273,118463,0.0,0.0
2024-04-24 00:00:00+00:00,0.0016589999431744218,0.001724999980069697,0.0013620000099763274,0.0015290000010281801,60902,0.0,0.0
2024-04-25 00:00:00+00:00,0.0015290000010281801,0.0015620000194758177,0.0011099999537691474,0.0012309999438002706,140885,0.0,0.0
2024-04-26 00:00:00+00:00,0.0012309999438002706,0.0036770000588148832,0.001184999942779541,0.0036039999686181545,614692,0.0,0.0
2024-04-27 00:00:00+00:00,0.0036039999686181545,0.005828999914228916,0.002974000060930848,0.005166000220924616,1398861,0.0,0.0
