TIMESTAMP,MAKI_OPEN_PRICE_USD,MAKI_HIGH_PRICE_USD,MAKI_LOW_PRICE_USD,MAKI_CLOSE_PRICE_USD,MAKI_VOLUME_USD,MAKI_DIVIDENDS_USD,MAKI_STOCK_SPLITS_USD
2021-06-02 00:00:00+00:00,1.2139370441436768,1.4760500192642212,1.1960599422454834,1.213318943977356,53277,0.0,0.0
2021-06-03 00:00:00+00:00,1.213467001914978,1.432394027709961,0.9971020221710205,1.0970369577407837,68583,0.0,0.0
2021-06-04 00:00:00+00:00,1.0971260070800781,1.1500869989395142,0.900704026222229,1.0144909620285034,43703,0.0,0.0
2021-06-05 00:00:00+00:00,1.0143510103225708,1.1253149509429932,1.0008519887924194,1.0921659469604492,46711,0.0,0.0
2021-06-06 00:00:00+00:00,1.091940999031067,1.1975820064544678,0.950793981552124,0.950793981552124,41420,0.0,0.0
2021-06-07 00:00:00+00:00,0.950797975063324,1.127208948135376,0.8650010228157043,0.8999549746513367,40638,0.0,0.0
2021-06-08 00:00:00+00:00,0.9000089764595032,0.9494330286979675,0.6613889932632446,0.7445939779281616,32672,0.0,0.0
2021-06-09 00:00:00+00:00,0.7445849776268005,0.8182240128517151,0.7404090166091919,0.7921299934387207,45479,0.0,0.0
2021-06-10 00:00:00+00:00,0.792153000831604,1.4878129959106445,0.7800869941711426,0.8017200231552124,86298,0.0,0.0
2021-06-11 00:00:00+00:00,0.8016909956932068,0.9559119939804077,0.6828870177268982,0.6862030029296875,79855,0.0,0.0
2021-06-12 00:00:00+00:00,0.6862319707870483,0.9095460176467896,0.5462070107460022,0.6448400020599365,72345,0.0,0.0
2021-06-13 00:00:00+00:00,0.6448339819908142,0.7909070253372192,0.5752210021018982,0.6244940161705017,70589,0.0,0.0
2021-06-14 00:00:00+00:00,0.6245329976081848,0.7001649737358093,0.5001800060272217,0.6197649836540222,68939,0.0,0.0
2021-06-15 00:00:00+00:00,0.528240978717804,0.5591359734535217,0.35901299118995667,0.5178269743919373,51214,0.0,0.0
2021-06-16 00:00:00+00:00,0.42266300320625305,0.4405660033226013,0.3166390061378479,0.3260200023651123,191426,0.0,0.0
2021-06-17 00:00:00+00:00,0.32598400115966797,0.3521769940853119,0.2821680009365082,0.3438110053539276,280556,0.0,0.0
2021-06-18 00:00:00+00:00,0.34382298588752747,0.3445909917354584,0.23295700550079346,0.2710539996623993,229672,0.0,0.0
2021-06-19 00:00:00+00:00,0.27105599641799927,0.32661399245262146,0.26311999559402466,0.2811580002307892,264599,0.0,0.0
2021-06-20 00:00:00+00:00,0.28112098574638367,0.3151229918003082,0.2699190080165863,0.28290998935699463,270063,0.0,0.0
2021-06-21 00:00:00+00:00,0.2828960120677948,0.3008840084075928,0.20632100105285645,0.2084610015153885,223215,0.0,0.0
2021-06-22 00:00:00+00:00,0.20844100415706635,0.2313150018453598,0.17100000381469727,0.1887589991092682,182684,0.0,0.0
2021-06-23 00:00:00+00:00,0.18875400722026825,0.22095000743865967,0.18843400478363037,0.2065809965133667,174563,0.0,0.0
2021-06-24 00:00:00+00:00,0.20250600576400757,0.20938700437545776,0.19173599779605865,0.19458599388599396,170294,0.0,0.0
2021-06-25 00:00:00+00:00,0.1946049928665161,0.20024999976158142,0.15408499538898468,0.15592500567436218,106574,0.0,0.0
2021-06-26 00:00:00+00:00,0.1559150069952011,0.16711999475955963,0.1426980048418045,0.1543249934911728,129953,0.0,0.0
2021-06-27 00:00:00+00:00,0.1543090045452118,0.16221599280834198,0.1471939980983734,0.16082100570201874,123427,0.0,0.0
2021-06-28 00:00:00+00:00,0.16081100702285767,0.2728100121021271,0.1572670042514801,0.20674100518226624,134796,0.0,0.0
2021-06-29 00:00:00+00:00,0.20671799778938293,0.29202601313591003,0.17586800456047058,0.255515992641449,264784,0.0,0.0
2021-06-30 00:00:00+00:00,0.2554909884929657,0.28283199667930603,0.18553000688552856,0.21389499306678772,193839,0.0,0.0
2021-07-01 00:00:00+00:00,0.21389099955558777,0.21616800129413605,0.16983099281787872,0.18238100409507751,169902,0.0,0.0
2021-07-02 00:00:00+00:00,0.1823749989271164,0.27375999093055725,0.182328999042511,0.24066400527954102,184977,0.0,0.0
2021-07-03 00:00:00+00:00,0.2406509965658188,0.288675993680954,0.22721299529075623,0.23427699506282806,199618,0.0,0.0
2021-07-04 00:00:00+00:00,0.23426300287246704,0.30559098720550537,0.2286980003118515,0.24919700622558594,210046,0.0,0.0
2021-07-05 00:00:00+00:00,0.24922099709510803,0.26671499013900757,0.23019500076770782,0.23751899600028992,191578,0.0,0.0
2021-07-06 00:00:00+00:00,0.23750899732112885,0.24167899787425995,0.22310499846935272,0.2312150001525879,207383,0.0,0.0
2021-07-07 00:00:00+00:00,0.2311989963054657,0.24193799495697021,0.20161700248718262,0.20161700248718262,162213,0.0,0.0
2021-07-08 00:00:00+00:00,0.20163199305534363,0.2126230001449585,0.19894999265670776,0.20987500250339508,210125,0.0,0.0
