TIMESTAMP,IMMO_OPEN_PRICE_USD,IMMO_HIGH_PRICE_USD,IMMO_LOW_PRICE_USD,IMMO_CLOSE_PRICE_USD,IMMO_VOLUME_USD,IMMO_DIVIDENDS_USD,IMMO_STOCK_SPLITS_USD
2022-01-20 00:00:00+00:00,152.48846435546875,173.7283935546875,152.48846435546875,171.1925811767578,233365,0.0,0.0
2022-01-21 00:00:00+00:00,171.1925811767578,177.43858337402344,111.76876068115234,115.61451721191406,169439,0.0,0.0
2022-01-22 00:00:00+00:00,115.61451721191406,124.06938171386719,78.34284973144531,98.51063537597656,142240,0.0,0.0
2022-01-23 00:00:00+00:00,98.51063537597656,105.14501190185547,83.25446319580078,90.48755645751953,72928,0.0,0.0
2022-01-24 00:00:00+00:00,90.48755645751953,97.2250747680664,74.996826171875,92.35631561279297,150709,0.0,0.0
2022-01-25 00:00:00+00:00,92.35631561279297,131.908203125,88.05239868164062,111.19671630859375,74872,0.0,0.0
2022-01-26 00:00:00+00:00,111.19671630859375,116.74182891845703,105.54045104980469,114.44097900390625,35817,0.0,0.0
2022-01-27 00:00:00+00:00,114.44097900390625,125.75938415527344,110.07488250732422,124.03934478759766,65591,0.0,0.0
2022-01-28 00:00:00+00:00,124.03934478759766,127.01040649414062,115.29118347167969,125.43861389160156,49061,0.0,0.0
2022-01-29 00:00:00+00:00,125.43861389160156,125.43861389160156,97.59249877929688,109.34458923339844,47151,0.0,0.0
2022-01-30 00:00:00+00:00,109.34458923339844,109.62977600097656,80.39122772216797,85.4925765991211,58726,0.0,0.0
2022-01-31 00:00:00+00:00,85.4925765991211,92.8596420288086,80.59667205810547,88.16883850097656,32803,0.0,0.0
2022-02-01 00:00:00+00:00,88.16883850097656,97.86774444580078,83.62792205810547,93.83304595947266,56083,0.0,0.0
2022-02-02 00:00:00+00:00,93.83304595947266,94.0426254272461,86.94147491455078,88.56928253173828,16055,0.0,0.0
2022-02-03 00:00:00+00:00,88.56928253173828,89.59191131591797,70.79096221923828,72.10115814208984,38101,0.0,0.0
2022-02-04 00:00:00+00:00,72.10115814208984,78.6618423461914,51.39809799194336,54.01544189453125,53621,0.0,0.0
2022-02-05 00:00:00+00:00,54.01544189453125,61.18293380737305,37.78941345214844,37.78941345214844,54318,0.0,0.0
2022-02-06 00:00:00+00:00,37.78941345214844,38.19074249267578,31.046106338500977,32.344947814941406,24495,0.0,0.0
2022-02-07 00:00:00+00:00,32.344947814941406,39.36388397216797,31.910009384155273,39.36388397216797,28439,0.0,0.0
2022-02-08 00:00:00+00:00,39.36388397216797,42.04887771606445,38.625083923339844,42.01251220703125,11117,0.0,0.0
2022-02-09 00:00:00+00:00,42.01251220703125,43.70449447631836,40.16941452026367,41.47298049926758,11144,0.0,0.0
2022-02-10 00:00:00+00:00,41.47298049926758,47.78692626953125,41.40142059326172,46.55937194824219,24337,0.0,0.0
2022-02-11 00:00:00+00:00,46.55937194824219,48.302101135253906,45.30052947998047,47.027191162109375,14386,0.0,0.0
2022-02-12 00:00:00+00:00,47.027191162109375,47.02971267700195,30.596445083618164,34.94998550415039,32092,0.0,0.0
2022-02-13 00:00:00+00:00,34.94998550415039,35.02177810668945,33.27357864379883,34.14070510864258,4617,0.0,0.0
2022-02-14 00:00:00+00:00,34.14070510864258,36.2623176574707,32.57210922241211,34.929473876953125,10829,0.0,0.0
2022-02-15 00:00:00+00:00,34.929473876953125,39.418212890625,34.78553009033203,38.73826599121094,11947,0.0,0.0
