TIMESTAMP,SYNDOG_OPEN_PRICE_USD,SYNDOG_HIGH_PRICE_USD,SYNDOG_LOW_PRICE_USD,SYNDOG_CLOSE_PRICE_USD,SYNDOG_VOLUME_USD,SYNDOG_DIVIDENDS_USD,SYNDOG_STOCK_SPLITS_USD
2025-02-18 00:00:00+00:00,0.0016479999758303165,0.0016840000171214342,0.0012400000123307109,0.0012969999806955457,13004,0.0,0.0
2025-02-19 00:00:00+00:00,0.0012969999806955457,0.0014149999478831887,0.0012440000427886844,0.001395000028423965,5350,0.0,0.0
2025-02-20 00:00:00+00:00,0.001395000028423965,0.0021879998967051506,0.0013719999697059393,0.001964000053703785,26838,0.0,0.0
2025-02-21 00:00:00+00:00,0.001964000053703785,0.002345999935641885,0.0015899999998509884,0.0016009999671950936,34001,0.0,0.0
2025-02-22 00:00:00+00:00,0.0016009999671950936,0.002328000031411648,0.0016009999671950936,0.002314999932423234,20688,0.0,0.0
2025-02-23 00:00:00+00:00,0.002314999932423234,0.0024429999757558107,0.002274000085890293,0.0023799999617040157,6796,0.0,0.0
2025-02-24 00:00:00+00:00,0.0023799999617040157,0.0023799999617040157,0.001541999983601272,0.001744000008329749,35128,0.0,0.0
2025-02-25 00:00:00+00:00,0.001744000008329749,0.001744000008329749,0.001006999984383583,0.0014299999456852674,77117,0.0,0.0
2025-02-26 00:00:00+00:00,0.0014299999456852674,0.0014380000066012144,0.0012260000221431255,0.0012760000536218286,10411,0.0,0.0
2025-02-27 00:00:00+00:00,0.0012760000536218286,0.0013419999741017818,0.0012069999938830733,0.0012069999938830733,4782,0.0,0.0
2025-02-28 00:00:00+00:00,0.0012069999938830733,0.0013500000350177288,0.001104000024497509,0.0013429999817162752,8857,0.0,0.0
2025-03-01 00:00:00+00:00,0.0013429999817162752,0.0014299999456852674,0.0013429999817162752,0.0014039999805390835,3903,0.0,0.0
2025-03-02 00:00:00+00:00,0.0014039999805390835,0.0017750000115484,0.001373999984934926,0.001724999980069697,14057,0.0,0.0
2025-03-03 00:00:00+00:00,0.001724999980069697,0.0017379999626427889,0.0013370000524446368,0.0013409999664872885,14404,0.0,0.0
2025-03-04 00:00:00+00:00,0.0013409999664872885,0.0013409999664872885,0.0010629999451339245,0.0011970000341534615,22129,0.0,0.0
2025-03-05 00:00:00+00:00,0.0011970000341534615,0.0012880000285804272,0.0011899999808520079,0.0012880000285804272,4583,0.0,0.0
2025-03-06 00:00:00+00:00,0.0012880000285804272,0.0013500000350177288,0.0011309999972581863,0.0011520000407472253,10844,0.0,0.0
2025-03-07 00:00:00+00:00,0.0011520000407472253,0.0011520000407472253,0.00101200002245605,0.00101200002245605,5315,0.0,0.0
2025-03-08 00:00:00+00:00,0.00101200002245605,0.0010219999821856618,0.0009059999720193446,0.0009720000089146197,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0009720000089146197,0.0009950000094249845,0.0007660000119358301,0.0007699999841861427,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.0007699999841861427,0.0007699999841861427,0.0003819999983534217,0.0004900000058114529,22546,0.0,0.0
2025-03-11 00:00:00+00:00,0.0004900000058114529,0.0005210000090301037,0.00044800000614486635,0.0004870000120718032,6919,0.0,0.0
2025-03-12 00:00:00+00:00,0.0004870000120718032,0.0007910000276751816,0.0004199999966658652,0.0006949999951757491,20523,0.0,0.0
2025-03-13 00:00:00+00:00,0.0006949999951757491,0.0006960000027902424,0.0005089999758638442,0.0005119999987073243,5895,0.0,0.0
2025-03-14 00:00:00+00:00,0.0005119999987073243,0.0010079999919980764,0.0005119999987073243,0.0009790000040084124,22502,0.0,0.0
2025-03-15 00:00:00+00:00,0.0009790000040084124,0.0009879999561235309,0.0008410000009462237,0.0009549999958835542,0,0.0,0.0
