TIMESTAMP,MARVIN29300_OPEN_PRICE_USD,MARVIN29300_HIGH_PRICE_USD,MARVIN29300_LOW_PRICE_USD,MARVIN29300_CLOSE_PRICE_USD,MARVIN29300_VOLUME_USD,MARVIN29300_DIVIDENDS_USD,MARVIN29300_STOCK_SPLITS_USD
2024-02-06 00:00:00+00:00,0.0074269999749958515,0.009198999963700771,0.0053449999541044235,0.0053449999541044235,1652319,0.0,0.0
2024-02-07 00:00:00+00:00,0.005355999805033207,0.006556000094860792,0.002785000018775463,0.0035979999229311943,1123979,0.0,0.0
2024-02-08 00:00:00+00:00,0.0035979999229311943,0.0036979999858886003,0.0022670000325888395,0.002993999980390072,512144,0.0,0.0
2024-02-09 00:00:00+00:00,0.002993999980390072,0.004494000226259232,0.0018400000408291817,0.00184299994725734,582758,0.0,0.0
2024-02-10 00:00:00+00:00,0.0018609999679028988,0.0027000000700354576,0.00033999999868683517,0.0003490000090096146,558985,0.0,0.0
2024-02-11 00:00:00+00:00,0.0003490000090096146,0.0016449999529868364,0.0003459999861661345,0.0004820000031031668,358710,0.0,0.0
2024-02-12 00:00:00+00:00,0.0004820000031031668,0.0005590000073425472,0.000307999987853691,0.00031400000443682075,77124,0.0,0.0
2024-02-13 00:00:00+00:00,0.0003129999968223274,0.0003319999959785491,0.00020599999697878957,0.00025599999935366213,30568,0.0,0.0
2024-02-14 00:00:00+00:00,0.00025599999935366213,0.002621999941766262,0.00018099999579135329,0.0009050000226125121,477518,0.0,0.0
2024-02-15 00:00:00+00:00,0.0008909999742172658,0.001383999944664538,0.00033000000985339284,0.0004900000058114529,201817,0.0,0.0
2024-02-16 00:00:00+00:00,0.0004900000058114529,0.000610999995842576,0.0003239999932702631,0.0003239999932702631,48462,0.0,0.0
2024-02-17 00:00:00+00:00,0.0003239999932702631,0.0007559999939985573,0.0003169999981764704,0.0004419999895617366,66682,0.0,0.0
2024-02-18 00:00:00+00:00,0.0004419999895617366,0.0005179999861866236,0.0003650000144261867,0.00041199999395757914,13213,0.0,0.0
2024-02-19 00:00:00+00:00,0.00041199999395757914,0.0005109999910928309,0.0003459999861661345,0.00039000000106170774,41714,0.0,0.0
2024-02-20 00:00:00+00:00,0.00039000000106170774,0.00041000000783242285,0.00030499999411404133,0.00032699998700991273,18750,0.0,0.0
2024-02-21 00:00:00+00:00,0.00032699998700991273,0.00036100001307204366,0.0002460000105202198,0.0002589999930933118,14068,0.0,0.0
2024-02-22 00:00:00+00:00,0.0002589999930933118,0.00032500000088475645,0.0002519999979995191,0.0002749999985098839,5814,0.0,0.0
2024-02-23 00:00:00+00:00,0.0002749999985098839,0.00033599999733269215,0.00023200000578071922,0.0002519999979995191,11800,0.0,0.0
