TIMESTAMP,URUS_OPEN_PRICE_USD,URUS_HIGH_PRICE_USD,URUS_LOW_PRICE_USD,URUS_CLOSE_PRICE_USD,URUS_VOLUME_USD,URUS_DIVIDENDS_USD,URUS_STOCK_SPLITS_USD
2021-03-01 00:00:00+00:00,15.29727554321289,25.851722717285156,14.311713218688965,17.624799728393555,4557995,0.0,0.0
2021-03-02 00:00:00+00:00,17.62537956237793,18.818693161010742,13.449116706848145,13.465621948242188,985478,0.0,0.0
2021-03-03 00:00:00+00:00,13.465431213378906,15.370826721191406,12.414219856262207,13.644998550415039,533385,0.0,0.0
2021-03-04 00:00:00+00:00,13.6441068649292,14.350287437438965,10.708562850952148,10.708562850952148,706945,0.0,0.0
2021-03-05 00:00:00+00:00,10.70890998840332,13.084535598754883,9.172123908996582,13.083321571350098,648826,0.0,0.0
2021-03-06 00:00:00+00:00,13.08339786529541,17.64204216003418,13.059173583984375,17.54047393798828,714815,0.0,0.0
2021-03-07 00:00:00+00:00,17.540483474731445,19.210010528564453,13.66880989074707,17.825403213500977,801120,0.0,0.0
2021-03-08 00:00:00+00:00,17.824535369873047,18.081348419189453,15.556248664855957,16.39361572265625,479600,0.0,0.0
2021-03-09 00:00:00+00:00,16.39485740661621,16.826318740844727,13.885401725769043,14.600847244262695,496828,0.0,0.0
2021-03-10 00:00:00+00:00,14.60099983215332,14.662641525268555,12.680554389953613,12.847883224487305,98168,0.0,0.0
2021-03-11 00:00:00+00:00,12.848006248474121,16.70185089111328,11.623018264770508,16.305702209472656,596783,0.0,0.0
2021-03-12 00:00:00+00:00,16.30584144592285,16.369043350219727,13.368573188781738,13.605522155761719,341067,0.0,0.0
2021-03-13 00:00:00+00:00,13.605419158935547,15.349852561950684,13.304797172546387,14.682173728942871,248415,0.0,0.0
2021-03-14 00:00:00+00:00,14.682417869567871,14.731637954711914,13.494592666625977,13.494592666625977,224117,0.0,0.0
2021-03-15 00:00:00+00:00,13.494811058044434,13.76098346710205,11.545086860656738,12.712015151977539,202333,0.0,0.0
2021-03-16 00:00:00+00:00,12.711788177490234,14.133739471435547,12.246404647827148,12.863870620727539,532039,0.0,0.0
2021-03-17 00:00:00+00:00,12.863966941833496,12.92361068725586,11.853832244873047,12.315047264099121,117832,0.0,0.0
2021-03-18 00:00:00+00:00,12.317474365234375,12.395211219787598,10.962306022644043,11.715234756469727,187657,0.0,0.0
