TIMESTAMP,OBSR_OPEN_PRICE_USD,OBSR_HIGH_PRICE_USD,OBSR_LOW_PRICE_USD,OBSR_CLOSE_PRICE_USD,OBSR_VOLUME_USD,OBSR_DIVIDENDS_USD,OBSR_STOCK_SPLITS_USD
2019-01-15 00:00:00+00:00,0.0024309998843818903,0.0024349999148398638,0.0024300001095980406,0.0024349999148398638,39151,0.0,0.0
2019-01-16 00:00:00+00:00,0.0024319998919963837,0.002455000067129731,0.002334000077098608,0.002380999969318509,58542,0.0,0.0
2019-01-17 00:00:00+00:00,0.002380999969318509,0.0024480000138282776,0.0023620000574737787,0.0023960000835359097,34744,0.0,0.0
2019-01-18 00:00:00+00:00,0.0023950000759214163,0.0025659999810159206,0.002374999923631549,0.0025599999353289604,78496,0.0,0.0
2019-01-19 00:00:00+00:00,0.0025599999353289604,0.002816000021994114,0.002426000079140067,0.0027910000644624233,84818,0.0,0.0
2019-01-20 00:00:00+00:00,0.002788000041618943,0.0028299998957663774,0.002713999943807721,0.002727000042796135,71349,0.0,0.0
2019-01-21 00:00:00+00:00,0.002730000065639615,0.0027540000155568123,0.0025049999821931124,0.002750999992713332,96184,0.0,0.0
2019-01-22 00:00:00+00:00,0.002753000007942319,0.0028979999478906393,0.0026030000299215317,0.0028830000665038824,107772,0.0,0.0
2019-01-23 00:00:00+00:00,0.0028830000665038824,0.0036979999858886003,0.0027050001081079245,0.0027199999894946814,95742,0.0,0.0
2019-01-24 00:00:00+00:00,0.0027199999894946814,0.0040259999223053455,0.002707999898120761,0.002882000058889389,161214,0.0,0.0
2019-01-25 00:00:00+00:00,0.0028890001121908426,0.0034080001059919596,0.0028840000741183758,0.0033130000811070204,168287,0.0,0.0
2019-01-26 00:00:00+00:00,0.0033130000811070204,0.0034920000471174717,0.0032369999680668116,0.0033809999004006386,131157,0.0,0.0
2019-01-27 00:00:00+00:00,0.0033829999156296253,0.003522000042721629,0.0033680000342428684,0.0034310000482946634,141329,0.0,0.0
2019-01-28 00:00:00+00:00,0.0034340000711381435,0.003527000080794096,0.003082999959588051,0.003082999959588051,179048,0.0,0.0
