TIMESTAMP,UMM_OPEN_PRICE_USD,UMM_HIGH_PRICE_USD,UMM_LOW_PRICE_USD,UMM_CLOSE_PRICE_USD,UMM_VOLUME_USD,UMM_DIVIDENDS_USD,UMM_STOCK_SPLITS_USD
2024-08-07 00:00:00+00:00,1.93517005443573,1.9385969638824463,1.930433988571167,1.933899998664856,770979,0.0,0.0
2024-08-08 00:00:00+00:00,1.933899998664856,2.031116008758545,1.9331820011138916,2.027225971221924,691011,0.0,0.0
2024-08-09 00:00:00+00:00,2.0226669311523438,2.10652494430542,1.9477779865264893,1.977200984954834,755992,0.0,0.0
2024-08-10 00:00:00+00:00,1.977200984954834,2.0259459018707275,1.9144450426101685,1.9650410413742065,419851,0.0,0.0
2024-08-11 00:00:00+00:00,1.9650410413742065,1.967663049697876,1.8459409475326538,1.9333219528198242,407609,0.0,0.0
2024-08-12 00:00:00+00:00,1.9333219528198242,1.9352660179138184,1.8275580406188965,1.8781390190124512,595874,0.0,0.0
2024-08-13 00:00:00+00:00,1.8781390190124512,1.9023200273513794,1.7833689451217651,1.8563590049743652,621341,0.0,0.0
2024-08-14 00:00:00+00:00,1.8563590049743652,1.9350160360336304,1.8528209924697876,1.8624579906463623,615906,0.0,0.0
2024-08-15 00:00:00+00:00,1.8797930479049683,1.8950120210647583,1.790727972984314,1.8108609914779663,644040,0.0,0.0
2024-08-16 00:00:00+00:00,1.834784984588623,1.9638049602508545,1.826369047164917,1.9414340257644653,622578,0.0,0.0
2024-08-17 00:00:00+00:00,1.9274829626083374,2.0259950160980225,1.8838529586791992,2.0060760974884033,458931,0.0,0.0
2024-08-18 00:00:00+00:00,1.887524962425232,1.9668370485305786,1.8467589616775513,1.8906430006027222,389512,0.0,0.0
2024-08-19 00:00:00+00:00,1.8906430006027222,1.9987549781799316,1.8521499633789062,1.9744360446929932,560494,0.0,0.0
2024-08-20 00:00:00+00:00,1.9505929946899414,2.02238392829895,1.8738800287246704,1.980404019355774,553543,0.0,0.0
2024-08-21 00:00:00+00:00,1.979972004890442,2.031493902206421,1.268002986907959,1.9120899438858032,627733,0.0,0.0
2024-08-22 00:00:00+00:00,1.9258790016174316,2.0551459789276123,1.8447250127792358,1.993939995765686,513478,0.0,0.0
2024-08-23 00:00:00+00:00,2.038372039794922,2.1214990615844727,1.9914779663085938,2.0129799842834473,423452,0.0,0.0
2024-08-24 00:00:00+00:00,2.011570930480957,2.014863967895508,1.8187470436096191,1.9486260414123535,656247,0.0,0.0
2024-08-25 00:00:00+00:00,1.9578649997711182,2.092844009399414,1.9576389789581299,2.0486090183258057,546067,0.0,0.0
2024-08-26 00:00:00+00:00,2.0486090183258057,2.188153028488159,2.0441110134124756,2.183979034423828,413972,0.0,0.0
2024-08-27 00:00:00+00:00,2.1831750869750977,2.240462064743042,2.1000900268554688,2.107542037963867,497381,0.0,0.0
2024-08-28 00:00:00+00:00,2.107542037963867,2.1342720985412598,1.9187510013580322,1.9822109937667847,696539,0.0,0.0
2024-08-29 00:00:00+00:00,1.9822109937667847,2.02380108833313,1.8617689609527588,1.9266760349273682,558063,0.0,0.0
2024-08-30 00:00:00+00:00,1.9266760349273682,2.008615016937256,1.7501380443572998,1.797400951385498,616287,0.0,0.0
2024-08-31 00:00:00+00:00,1.797400951385498,1.890254020690918,1.7437440156936646,1.7574039697647095,406941,0.0,0.0
2024-09-01 00:00:00+00:00,1.7574039697647095,1.8149659633636475,1.742460012435913,1.74556303024292,385908,0.0,0.0
2024-09-02 00:00:00+00:00,1.74556303024292,1.8414579629898071,1.6442819833755493,1.83098304271698,500504,0.0,0.0
2024-09-03 00:00:00+00:00,1.8309040069580078,1.9746869802474976,1.7832980155944824,1.8081870079040527,528484,0.0,0.0
2024-09-04 00:00:00+00:00,1.8081870079040527,1.8090649843215942,1.6789230108261108,1.720816969871521,633952,0.0,0.0
2024-09-05 00:00:00+00:00,1.7196259498596191,1.8391770124435425,1.7154589891433716,1.7490530014038086,489047,0.0,0.0
2024-09-06 00:00:00+00:00,1.7490530014038086,1.8689630031585693,1.5215610265731812,1.607532024383545,608319,0.0,0.0
2024-09-07 00:00:00+00:00,1.607532024383545,1.7130069732666016,1.3821500539779663,1.4973829984664917,555572,0.0,0.0
2024-09-08 00:00:00+00:00,1.4973829984664917,1.4973829984664917,1.3633339405059814,1.4074950218200684,345256,0.0,0.0
2024-09-09 00:00:00+00:00,1.407958984375,1.596668004989624,1.4023369550704956,1.4873069524765015,535858,0.0,0.0
