TIMESTAMP,BIVE_OPEN_PRICE_USD,BIVE_HIGH_PRICE_USD,BIVE_LOW_PRICE_USD,BIVE_CLOSE_PRICE_USD,BIVE_VOLUME_USD,BIVE_DIVIDENDS_USD,BIVE_STOCK_SPLITS_USD
2022-10-13 00:00:00+00:00,0.07984499633312225,0.0941540002822876,0.07397100329399109,0.08058899641036987,211107,0.0,0.0
2022-10-14 00:00:00+00:00,0.08058899641036987,0.10462500154972076,0.0760049968957901,0.08676599711179733,263861,0.0,0.0
2022-10-15 00:00:00+00:00,0.08676599711179733,0.09160000085830688,0.08134499937295914,0.08135700225830078,11655,0.0,0.0
2022-10-16 00:00:00+00:00,0.08135700225830078,0.08348000049591064,0.07748900353908539,0.0797320008277893,27036,0.0,0.0
2022-10-17 00:00:00+00:00,0.0797329992055893,1.739266037940979,0.0797320008277893,0.09786199778318405,504319,0.0,0.0
2022-10-18 00:00:00+00:00,0.09786199778318405,0.47999098896980286,0.08448100090026855,0.085828997194767,390570,0.0,0.0
2022-10-19 00:00:00+00:00,0.085828997194767,0.13411499559879303,0.08113300055265427,0.09268199652433395,203860,0.0,0.0
2022-10-20 00:00:00+00:00,0.09268199652433395,0.103302001953125,0.07266300171613693,0.07782799750566483,14732,0.0,0.0
2022-10-21 00:00:00+00:00,0.07782600075006485,0.08333099633455276,0.06860700249671936,0.07959199696779251,9085,0.0,0.0
2022-10-22 00:00:00+00:00,0.07959199696779251,0.07959900051355362,0.06528399884700775,0.06594599783420563,17755,0.0,0.0
2022-10-23 00:00:00+00:00,0.06594499945640564,0.06846100091934204,0.05413899943232536,0.060256000608205795,21612,0.0,0.0
2022-10-24 00:00:00+00:00,0.06158199906349182,0.06408599764108658,0.05958399921655655,0.0613429993391037,59101,0.0,0.0
2022-10-25 00:00:00+00:00,0.0613429993391037,0.06265299767255783,0.05991699919104576,0.060033999383449554,4886,0.0,0.0
2022-10-26 00:00:00+00:00,0.06001799926161766,0.061955999583005905,0.056081000715494156,0.05611399933695793,7785,0.0,0.0
2022-10-27 00:00:00+00:00,0.05611399933695793,0.05778900161385536,0.05489400029182434,0.05697600170969963,14933,0.0,0.0
2022-10-28 00:00:00+00:00,0.05697600170969963,0.057218000292778015,0.05556200072169304,0.055730000138282776,3962,0.0,0.0
2022-10-29 00:00:00+00:00,0.055730000138282776,0.05677200108766556,0.055341001600027084,0.056081000715494156,18479,0.0,0.0
2022-10-30 00:00:00+00:00,0.056081000715494156,0.0580269992351532,0.05555099993944168,0.05712300166487694,31380,0.0,0.0
2022-10-31 00:00:00+00:00,0.05712300166487694,0.05839100107550621,0.05690300092101097,0.056977998465299606,445,0.0,0.0
2022-11-01 00:00:00+00:00,0.056977998465299606,0.058421000838279724,0.05684699863195419,0.05733900144696236,18324,0.0,0.0
2022-11-02 00:00:00+00:00,0.05733900144696236,0.05796800181269646,0.0568000003695488,0.057555001229047775,111274,0.0,0.0
2022-11-03 00:00:00+00:00,0.05759600177407265,0.057732999324798584,0.05597800016403198,0.05623900145292282,15976,0.0,0.0
2022-11-04 00:00:00+00:00,0.056244999170303345,0.05638299882411957,0.054590001702308655,0.05533299967646599,10965,0.0,0.0
2022-11-05 00:00:00+00:00,0.055385999381542206,0.055502999573946,0.05465399846434593,0.05479700118303299,14592,0.0,0.0
2022-11-06 00:00:00+00:00,0.05479099974036217,0.054809000343084335,0.053867001086473465,0.05417200177907944,113765,0.0,0.0
2022-11-07 00:00:00+00:00,0.05416399985551834,0.054933998733758926,0.05389200150966644,0.05427899956703186,64454,0.0,0.0
2022-11-08 00:00:00+00:00,0.05427899956703186,0.05451799929141998,0.05188500136137009,0.05281699821352959,88363,0.0,0.0
2022-11-09 00:00:00+00:00,0.05280100181698799,0.05310700088739395,0.051945000886917114,0.05241899937391281,208799,0.0,0.0
2022-11-10 00:00:00+00:00,0.052411001175642014,0.05250300094485283,0.049901001155376434,0.05087999999523163,11016,0.0,0.0
2022-11-11 00:00:00+00:00,0.05090999975800514,0.05114699900150299,0.05035199970006943,0.05053799971938133,986,0.0,0.0
2022-11-12 00:00:00+00:00,0.05051900073885918,0.050565000623464584,0.04815499857068062,0.0500670000910759,79306,0.0,0.0
2022-11-13 00:00:00+00:00,0.0500589981675148,0.050645001232624054,0.04901700094342232,0.04912099987268448,54792,0.0,0.0
2022-11-14 00:00:00+00:00,0.04919400066137314,0.049327000975608826,0.04853300005197525,0.04890500009059906,61146,0.0,0.0
2022-11-15 00:00:00+00:00,0.04889199882745743,0.049031998962163925,0.047628000378608704,0.04778800159692764,43071,0.0,0.0
2022-11-16 00:00:00+00:00,0.04780000075697899,0.04781100153923035,0.04688499867916107,0.04698700085282326,102914,0.0,0.0
2022-11-17 00:00:00+00:00,0.046966999769210815,0.047109998762607574,0.046587999910116196,0.04675599932670593,107090,0.0,0.0
2022-11-18 00:00:00+00:00,0.04668499901890755,0.04678500071167946,0.04623299837112427,0.04623299837112427,179060,0.0,0.0
2022-11-19 00:00:00+00:00,0.0462380014359951,0.04655599966645241,0.04598499834537506,0.04613000154495239,144958,0.0,0.0
2022-11-20 00:00:00+00:00,0.04613000154495239,0.046254001557826996,0.04490000009536743,0.04493299871683121,35479,0.0,0.0
2022-11-21 00:00:00+00:00,0.04501999914646149,0.04509500041604042,0.04479299858212471,0.044936999678611755,76609,0.0,0.0
2022-11-22 00:00:00+00:00,0.04496299847960472,0.04504299908876419,0.04107699915766716,0.04114700108766556,54367,0.0,0.0
2022-11-23 00:00:00+00:00,0.04118100181221962,0.04141300171613693,0.040794000029563904,0.04096899926662445,549,0.0,0.0
2022-11-24 00:00:00+00:00,0.040943000465631485,0.04099300131201744,0.040449000895023346,0.0406700000166893,11183,0.0,0.0
2022-11-25 00:00:00+00:00,0.04057300090789795,0.04073699936270714,0.04020100086927414,0.04033299908041954,125279,0.0,0.0
2022-11-26 00:00:00+00:00,0.04032199829816818,0.04063199833035469,0.03992699831724167,0.040077999234199524,842905,0.0,0.0
2022-11-27 00:00:00+00:00,0.04010799899697304,0.04167500138282776,0.03983300179243088,0.04019999876618385,230078,0.0,0.0
2022-11-28 00:00:00+00:00,0.04019999876618385,0.04055599868297577,0.03964399918913841,0.0403750017285347,616,0.0,0.0
2022-11-29 00:00:00+00:00,0.04035999998450279,0.040438998490571976,0.03994499891996384,0.040314000099897385,170645,0.0,0.0
2022-11-30 00:00:00+00:00,0.040314000099897385,0.04036400094628334,0.036959998309612274,0.03698299825191498,184276,0.0,0.0
2022-12-01 00:00:00+00:00,0.03698299825191498,0.037526000291109085,0.03677099943161011,0.036913998425006866,9112,0.0,0.0
2022-12-02 00:00:00+00:00,0.03684300184249878,0.036979999393224716,0.03620000183582306,0.03650899976491928,322660,0.0,0.0
2022-12-03 00:00:00+00:00,0.03650999814271927,0.036657001823186874,0.03626500070095062,0.03652999922633171,475149,0.0,0.0
2022-12-04 00:00:00+00:00,0.03646799921989441,0.03725200146436691,0.036173999309539795,0.036247000098228455,27658,0.0,0.0
2022-12-05 00:00:00+00:00,0.03603599965572357,0.03617599979043007,0.033695001155138016,0.03461499884724617,18167,0.0,0.0
2022-12-06 00:00:00+00:00,0.03461499884724617,0.034947000443935394,0.03413400053977966,0.03492499887943268,15797,0.0,0.0
