TIMESTAMP,PLU_OPEN_PRICE_USD,PLU_HIGH_PRICE_USD,PLU_LOW_PRICE_USD,PLU_CLOSE_PRICE_USD,PLU_VOLUME_USD,PLU_DIVIDENDS_USD,PLU_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,9.204520225524902,9.204520225524902,8.556889533996582,8.974010467529297,183305,0.0,0.0
2017-11-10 00:00:00+00:00,8.985199928283691,9.097599983215332,8.412199974060059,8.516180038452148,134572,0.0,0.0
2017-11-11 00:00:00+00:00,8.498419761657715,8.684029579162598,6.222129821777344,6.264880180358887,164016,0.0,0.0
2017-11-12 00:00:00+00:00,6.263689994812012,6.410299777984619,5.203999996185303,6.216259956359863,123779,0.0,0.0
2017-11-13 00:00:00+00:00,6.222670078277588,6.39415979385376,5.5987701416015625,5.725059986114502,103224,0.0,0.0
2017-11-14 00:00:00+00:00,5.729169845581055,6.174630165100098,5.729169845581055,6.10807991027832,121060,0.0,0.0
2017-11-15 00:00:00+00:00,6.110479831695557,7.199429988861084,6.110479831695557,7.042019844055176,150196,0.0,0.0
2017-11-16 00:00:00+00:00,7.056159973144531,10.857399940490723,6.350709915161133,6.669769763946533,203411,0.0,0.0
2017-11-17 00:00:00+00:00,6.661320209503174,6.7023701667785645,6.365900039672852,6.533160209655762,155607,0.0,0.0
2017-11-18 00:00:00+00:00,6.520299911499023,7.035099983215332,6.416049957275391,7.020579814910889,170282,0.0,0.0
2017-11-19 00:00:00+00:00,7.009829998016357,7.796020030975342,6.994420051574707,7.677840232849121,174308,0.0,0.0
2017-11-20 00:00:00+00:00,7.691259860992432,7.712289810180664,7.524199962615967,7.586870193481445,180110,0.0,0.0
2017-11-21 00:00:00+00:00,7.584330081939697,7.593480110168457,7.2347002029418945,7.273029804229736,178644,0.0,0.0
2017-11-22 00:00:00+00:00,7.281980037689209,7.354609966278076,7.0048298835754395,7.075439929962158,192294,0.0,0.0
2017-11-23 00:00:00+00:00,7.079919815063477,7.3005900382995605,6.972099781036377,6.972099781036377,173455,0.0,0.0
2017-11-24 00:00:00+00:00,6.950980186462402,7.00478982925415,6.185830116271973,6.859600067138672,224397,0.0,0.0
2017-11-25 00:00:00+00:00,6.854139804840088,7.434730052947998,6.7182297706604,7.4197797775268555,184749,0.0,0.0
2017-11-26 00:00:00+00:00,7.3984599113464355,7.592899799346924,6.535739898681641,6.564430236816406,1962,0.0,0.0
2017-11-27 00:00:00+00:00,6.566009998321533,7.678249835968018,6.074039936065674,7.395319938659668,4010,0.0,0.0
2017-11-28 00:00:00+00:00,7.406410217285156,7.751070022583008,5.945189952850342,5.95058012008667,6264,0.0,0.0
2017-11-29 00:00:00+00:00,5.950469970703125,8.692060470581055,4.988770008087158,5.192180156707764,3829,0.0,0.0
2017-11-30 00:00:00+00:00,5.267039775848389,7.585639953613281,4.160049915313721,4.849549770355225,12004,0.0,0.0
2017-12-01 00:00:00+00:00,4.837080001831055,7.365250110626221,4.664720058441162,7.160399913787842,23424,0.0,0.0
2017-12-02 00:00:00+00:00,7.15546989440918,7.793970108032227,5.097449779510498,6.79757022857666,3790,0.0,0.0
2017-12-03 00:00:00+00:00,6.800429821014404,7.910359859466553,6.762670040130615,7.700160026550293,17659,0.0,0.0
2017-12-04 00:00:00+00:00,7.71658992767334,9.334110260009766,7.692870140075684,8.232399940490723,9809,0.0,0.0
2017-12-05 00:00:00+00:00,8.241459846496582,8.26609992980957,5.662149906158447,6.1648101806640625,1310,0.0,0.0
2017-12-06 00:00:00+00:00,6.153940200805664,9.848979949951172,6.040410041809082,9.187299728393555,7665,0.0,0.0
2017-12-07 00:00:00+00:00,9.159680366516113,10.900699615478516,6.497719764709473,10.900699615478516,13921,0.0,0.0
2017-12-08 00:00:00+00:00,10.923199653625488,10.994400024414062,9.008910179138184,10.652199745178223,6103,0.0,0.0
2017-12-09 00:00:00+00:00,10.64430046081543,10.776100158691406,8.438170433044434,8.849559783935547,1651,0.0,0.0
