TIMESTAMP,NYC_OPEN_PRICE_USD,NYC_HIGH_PRICE_USD,NYC_LOW_PRICE_USD,NYC_CLOSE_PRICE_USD,NYC_VOLUME_USD,NYC_DIVIDENDS_USD,NYC_STOCK_SPLITS_USD
2017-12-29 00:00:00+00:00,0.0001449999981559813,0.00015100000018719584,8.800000068731606e-05,9.899999713525176e-05,26611,0.0,0.0
2017-12-30 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,6.800000119255856e-05,8.499999967170879e-05,19580,0.0,0.0
2017-12-31 00:00:00+00:00,8.499999967170879e-05,0.00012799999967683107,8.099999831756577e-05,0.0001250000059371814,42926,0.0,0.0
2018-01-01 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,0.00011100000119768083,0.0001140000022132881,27064,0.0,0.0
2018-01-02 00:00:00+00:00,0.0001140000022132881,0.0001340000017080456,0.00011100000119768083,0.0001340000017080456,45727,0.0,0.0
2018-01-03 00:00:00+00:00,0.0001340000017080456,0.0001429999974789098,0.00012799999967683107,0.0001289999927394092,67004,0.0,0.0
2018-01-04 00:00:00+00:00,0.00013600000238511711,0.00014200000441633165,0.00012599999899975955,0.00013600000238511711,41487,0.0,0.0
2018-01-05 00:00:00+00:00,0.00013600000238511711,0.00015999999595806003,0.00012700000661425292,0.00015900000289548188,108098,0.0,0.0
2018-01-06 00:00:00+00:00,0.00015900000289548188,0.0005080000264570117,0.00015300000086426735,0.0004830000107176602,1217110,0.0,0.0
2018-01-07 00:00:00+00:00,0.00048099999548867345,0.0011620000004768372,0.00035200000274926424,0.0009710000013001263,4300490,0.0,0.0
2018-01-08 00:00:00+00:00,0.000859999970998615,0.0011230000527575612,0.0004980000085197389,0.000615999975707382,2028190,0.0,0.0
2018-01-09 00:00:00+00:00,0.0006220000213943422,0.0007489999989047647,0.0003549999964889139,0.00045900000259280205,951137,0.0,0.0
2018-01-10 00:00:00+00:00,0.00036299999919719994,0.0005959999980404973,0.00029600001289509237,0.0005830000154674053,747832,0.0,0.0
2018-01-11 00:00:00+00:00,0.0004830000107176602,0.000582000007852912,0.000307999987853691,0.0004090000002179295,612186,0.0,0.0
2018-01-12 00:00:00+00:00,0.00031400000443682075,0.0004290000069886446,0.0002880000101868063,0.0003929999948013574,475706,0.0,0.0
2018-01-13 00:00:00+00:00,0.0003929999948013574,0.00041700000292621553,0.00017699999443721026,0.00029200001154094934,322918,0.0,0.0
2018-01-14 00:00:00+00:00,0.00029200001154094934,0.00040099999750964344,0.00018600000475998968,0.00040099999750964344,348302,0.0,0.0
2018-01-15 00:00:00+00:00,0.00039999998989515007,0.0004400000034365803,0.0003150000120513141,0.0003490000090096146,469801,0.0,0.0
2018-01-16 00:00:00+00:00,0.0004220000118948519,0.0004220000118948519,0.0002390000008745119,0.00031800000579096377,229725,0.0,0.0
2018-01-17 00:00:00+00:00,0.0002730000123847276,0.0003459999861661345,0.00023999999393709004,0.00026000000070780516,194798,0.0,0.0
2018-01-18 00:00:00+00:00,0.00031900001340545714,0.0003699999942909926,0.00026000000070780516,0.0003440000000409782,158133,0.0,0.0
2018-01-19 00:00:00+00:00,0.00034500000765547156,0.0003549999964889139,0.000291000003926456,0.0003549999964889139,179654,0.0,0.0
2018-01-20 00:00:00+00:00,0.00035600000410340726,0.00036700000055134296,0.00030399998649954796,0.0003100000030826777,112375,0.0,0.0
2018-01-21 00:00:00+00:00,0.0003100000030826777,0.00035799999022856355,0.0002770000137388706,0.0002789999998640269,105788,0.0,0.0
2018-01-22 00:00:00+00:00,0.0002800000074785203,0.00028199999360367656,0.00027799999224953353,0.0002809999859891832,106970,0.0,0.0
2018-01-23 00:00:00+00:00,0.00023400000645779073,0.00023400000645779073,0.0001740000006975606,0.0002280000044265762,63624,0.0,0.0
2018-01-24 00:00:00+00:00,0.00018699999782256782,0.0002280000044265762,0.00017299999308306724,0.00018099999579135329,61964,0.0,0.0
2018-01-25 00:00:00+00:00,0.00018099999579135329,0.00022000000171829015,0.00015700000221841037,0.00021600000036414713,52710,0.0,0.0
2018-01-26 00:00:00+00:00,0.0002099999983329326,0.00021800000104121864,0.00016799999866634607,0.00019500000053085387,55278,0.0,0.0
2018-01-27 00:00:00+00:00,0.00020399999630171806,0.00021100000594742596,0.00016199999663513154,0.00020500000391621143,59960,0.0,0.0
2018-01-28 00:00:00+00:00,0.00016500000492669642,0.00024399999529123306,0.0001630000042496249,0.00020199999562464654,89832,0.0,0.0
2018-01-29 00:00:00+00:00,0.00021100000594742596,0.00022200000239536166,0.00016599999798927456,0.00021399999968707561,58059,0.0,0.0
2018-01-30 00:00:00+00:00,0.00021399999968707561,0.00022000000171829015,0.00016199999663513154,0.00020599999697878957,47919,0.0,0.0
2018-01-31 00:00:00+00:00,0.00020700000459328294,0.00020799999765586108,0.00014699999883305281,0.00014699999883305281,46031,0.0,0.0
2018-02-01 00:00:00+00:00,0.00019799999427050352,0.00020500000391621143,0.0001429999974789098,0.00018099999579135329,75894,0.0,0.0
2018-02-02 00:00:00+00:00,0.00018099999579135329,0.00018099999579135329,0.00011000000085914508,0.00011100000119768083,38929,0.0,0.0
2018-02-03 00:00:00+00:00,0.00011100000119768083,0.00017699999443721026,0.00011000000085914508,0.00015700000221841037,52867,0.0,0.0
2018-02-04 00:00:00+00:00,0.00015999999595806003,0.0001630000042496249,0.00010199999815085903,0.0001289999927394092,46801,0.0,0.0
2018-02-05 00:00:00+00:00,0.00012799999967683107,0.00013499999477062374,0.00010099999781232327,0.00010099999781232327,31578,0.0,0.0
2018-02-06 00:00:00+00:00,0.00010099999781232327,0.0001140000022132881,8.499999967170879e-05,0.00010099999781232327,1109,0.0,0.0
2018-02-07 00:00:00+00:00,0.00010099999781232327,0.0001289999927394092,7.899999764049426e-05,9.699999645818025e-05,1058,0.0,0.0
2018-02-08 00:00:00+00:00,9.600000339560211e-05,0.00014400000509340316,9.000000136438757e-05,0.00013499999477062374,24726,0.0,0.0
2018-02-09 00:00:00+00:00,0.00013800000306218863,0.00015700000221841037,0.00010199999815085903,0.0001539999939268455,35106,0.0,0.0
2018-02-10 00:00:00+00:00,0.0001539999939268455,0.00017499999376013875,0.00013000000035390258,0.00013600000238511711,32778,0.0,0.0
2018-02-11 00:00:00+00:00,0.00013699999544769526,0.00015700000221841037,0.0001140000022132881,0.00014699999883305281,26323,0.0,0.0
2018-02-12 00:00:00+00:00,0.00014699999883305281,0.00015900000289548188,0.00011700000322889537,0.00015500000154133886,23255,0.0,0.0
2018-02-13 00:00:00+00:00,0.00015700000221841037,0.00015900000289548188,0.0001230000052601099,0.00015100000018719584,23024,0.0,0.0
2018-02-14 00:00:00+00:00,0.00015100000018719584,0.00016599999798927456,0.0001320000010309741,0.0001320000010309741,33652,0.0,0.0
2018-02-15 00:00:00+00:00,0.00013600000238511711,0.0001720000000204891,0.00012799999967683107,0.0001610000035725534,35152,0.0,0.0
2018-02-16 00:00:00+00:00,0.0001610000035725534,0.00017499999376013875,0.0001250000059371814,0.00013600000238511711,17693,0.0,0.0
2018-02-17 00:00:00+00:00,0.00013699999544769526,0.0001849999971454963,0.00012599999899975955,0.0001849999971454963,18658,0.0,0.0
2018-02-18 00:00:00+00:00,0.0001849999971454963,0.0001880000054370612,0.00011899999663000926,0.00015999999595806003,15052,0.0,0.0
2018-02-19 00:00:00+00:00,0.00015999999595806003,0.0001740000006975606,0.00011800000356743112,0.00014200000441633165,18458,0.0,0.0
2018-02-20 00:00:00+00:00,0.00014200000441633165,0.00017299999308306724,0.00012199999764561653,0.00016599999798927456,26854,0.0,0.0
2018-02-21 00:00:00+00:00,0.00016599999798927456,0.00016900000628083944,0.00011999999696854502,0.000155999994603917,23776,0.0,0.0
2018-02-22 00:00:00+00:00,0.00015500000154133886,0.00017299999308306724,0.00011300000187475234,0.00015199999324977398,16673,0.0,0.0
2018-02-23 00:00:00+00:00,0.0001539999939268455,0.00015900000289548188,0.00011200000153621659,0.00015900000289548188,19256,0.0,0.0
2018-02-24 00:00:00+00:00,0.00015900000289548188,0.00016599999798927456,0.00011999999696854502,0.0001320000010309741,26354,0.0,0.0
2018-02-25 00:00:00+00:00,0.0001320000010309741,0.0001880000054370612,0.0001289999927394092,0.00013499999477062374,32564,0.0,0.0
2018-02-26 00:00:00+00:00,0.00013600000238511711,0.00017299999308306724,0.0001289999927394092,0.0001429999974789098,19677,0.0,0.0
2018-02-27 00:00:00+00:00,0.00017100000695791095,0.00017699999443721026,0.0001340000017080456,0.00016799999866634607,18710,0.0,0.0
2018-02-28 00:00:00+00:00,0.0001340000017080456,0.00018000000272877514,0.0001289999927394092,0.00016399999731220305,18782,0.0,0.0
2018-03-01 00:00:00+00:00,0.00016500000492669642,0.00019099999917671084,0.0001320000010309741,0.0001900000061141327,29661,0.0,0.0
2018-03-02 00:00:00+00:00,0.0001900000061141327,0.00019299999985378236,0.00014699999883305281,0.00014899999951012433,31136,0.0,0.0
2018-03-03 00:00:00+00:00,0.00014800000644754618,0.00020799999765586108,0.0001230000052601099,0.00020700000459328294,61976,0.0,0.0
2018-03-04 00:00:00+00:00,0.00020700000459328294,0.00020700000459328294,0.0001230000052601099,0.00017600000137463212,22437,0.0,0.0
2018-03-05 00:00:00+00:00,0.00017600000137463212,0.00020500000391621143,0.00012700000661425292,0.0001289999927394092,25066,0.0,0.0
2018-03-06 00:00:00+00:00,0.00019799999427050352,0.0001990000018849969,0.00012099999730708078,0.00013299999409355223,17010,0.0,0.0
2018-03-07 00:00:00+00:00,0.00013299999409355223,0.00018600000475998968,0.0001049999991664663,0.00010699999984353781,39776,0.0,0.0
2018-03-08 00:00:00+00:00,0.00010599999950500205,0.00018899999849963933,9.7999996796716e-05,0.00017600000137463212,39143,0.0,0.0
2018-03-09 00:00:00+00:00,0.00017499999376013875,0.00017699999443721026,9.200000204145908e-05,9.899999713525176e-05,34711,0.0,0.0
2018-03-10 00:00:00+00:00,9.7999996796716e-05,0.00017600000137463212,9.699999645818025e-05,0.00014699999883305281,23262,0.0,0.0
2018-03-11 00:00:00+00:00,0.00014600000577047467,0.00015300000086426735,0.00010399999882793054,0.0001500000071246177,15645,0.0,0.0
2018-03-12 00:00:00+00:00,0.00014899999951012433,0.00016900000628083944,9.699999645818025e-05,0.00015799999528098851,17629,0.0,0.0
2018-03-13 00:00:00+00:00,0.000155999994603917,0.00016399999731220305,9.899999713525176e-05,0.0001140000022132881,29815,0.0,0.0
2018-03-14 00:00:00+00:00,0.0001140000022132881,0.00013699999544769526,9.500000305706635e-05,0.0001250000059371814,9665,0.0,0.0
2018-03-15 00:00:00+00:00,0.00010299999848939478,0.00012700000661425292,9.40000027185306e-05,0.00010399999882793054,13055,0.0,0.0
2018-03-16 00:00:00+00:00,0.00010399999882793054,0.00012199999764561653,9.899999713525176e-05,0.0001140000022132881,10568,0.0,0.0
2018-03-17 00:00:00+00:00,0.0001140000022132881,0.00011600000289035961,9.100000170292333e-05,9.100000170292333e-05,11864,0.0,0.0
2018-03-18 00:00:00+00:00,8.70000003487803e-05,0.00011800000356743112,8.099999831756577e-05,0.00011300000187475234,14003,0.0,0.0
2018-03-19 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,8.499999967170879e-05,0.00011000000085914508,13397,0.0,0.0
2018-03-20 00:00:00+00:00,0.00011000000085914508,0.00011700000322889537,9.100000170292333e-05,9.500000305706635e-05,14125,0.0,0.0
2018-03-21 00:00:00+00:00,9.500000305706635e-05,0.00013099999341648072,9.300000237999484e-05,9.40000027185306e-05,11734,0.0,0.0
2018-03-22 00:00:00+00:00,9.40000027185306e-05,0.00012799999967683107,8.70000003487803e-05,8.800000068731606e-05,17976,0.0,0.0
2018-03-23 00:00:00+00:00,8.800000068731606e-05,0.00013899999612476677,8.499999967170879e-05,8.900000102585182e-05,23067,0.0,0.0
2018-03-24 00:00:00+00:00,9.000000136438757e-05,0.00014899999951012433,8.70000003487803e-05,8.800000068731606e-05,39464,0.0,0.0
2018-03-25 00:00:00+00:00,8.70000003487803e-05,0.00014600000577047467,8.499999967170879e-05,8.499999967170879e-05,37095,0.0,0.0
2018-03-26 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,7.899999764049426e-05,8.399999933317304e-05,24028,0.0,0.0
2018-03-27 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,7.400000322377309e-05,7.599999662488699e-05,14574,0.0,0.0
2018-03-28 00:00:00+00:00,7.500000356230885e-05,0.00012099999730708078,7.200000254670158e-05,0.00011700000322889537,72274,0.0,0.0
2018-03-29 00:00:00+00:00,0.00011800000356743112,0.00011899999663000926,7.200000254670158e-05,7.300000288523734e-05,25715,0.0,0.0
2018-03-30 00:00:00+00:00,7.300000288523734e-05,9.899999713525176e-05,6.900000153109431e-05,7.300000288523734e-05,35277,0.0,0.0
2018-03-31 00:00:00+00:00,7.300000288523734e-05,0.00011700000322889537,7.100000220816582e-05,7.100000220816582e-05,18102,0.0,0.0
2018-04-01 00:00:00+00:00,7.100000220816582e-05,0.00011600000289035961,6.600000051548705e-05,6.800000119255856e-05,30719,0.0,0.0
2018-04-02 00:00:00+00:00,6.800000119255856e-05,0.00011800000356743112,6.800000119255856e-05,7.100000220816582e-05,23196,0.0,0.0
2018-04-03 00:00:00+00:00,7.100000220816582e-05,9.200000204145908e-05,6.900000153109431e-05,7.200000254670158e-05,21326,0.0,0.0
2018-04-04 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.900000153109431e-05,6.900000153109431e-05,12902,0.0,0.0
2018-04-05 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,6.70000008540228e-05,6.900000153109431e-05,27045,0.0,0.0
2018-04-06 00:00:00+00:00,6.800000119255856e-05,0.00010800000018207356,6.500000017695129e-05,6.70000008540228e-05,16644,0.0,0.0
2018-04-07 00:00:00+00:00,6.70000008540228e-05,0.0001049999991664663,6.70000008540228e-05,7.000000186963007e-05,10402,0.0,0.0
2018-04-08 00:00:00+00:00,7.000000186963007e-05,0.00010299999848939478,6.600000051548705e-05,6.600000051548705e-05,19184,0.0,0.0
2018-04-09 00:00:00+00:00,6.600000051548705e-05,7.200000254670158e-05,6.500000017695129e-05,6.900000153109431e-05,17736,0.0,0.0
2018-04-10 00:00:00+00:00,6.900000153109431e-05,9.899999713525176e-05,6.600000051548705e-05,7.000000186963007e-05,11518,0.0,0.0
2018-04-11 00:00:00+00:00,7.100000220816582e-05,9.7999996796716e-05,6.900000153109431e-05,7.100000220816582e-05,13749,0.0,0.0
2018-04-12 00:00:00+00:00,7.100000220816582e-05,0.0001250000059371814,6.900000153109431e-05,7.899999764049426e-05,25101,0.0,0.0
2018-04-13 00:00:00+00:00,7.899999764049426e-05,0.00012700000661425292,7.699999696342275e-05,7.999999797903001e-05,18228,0.0,0.0
2018-04-14 00:00:00+00:00,7.999999797903001e-05,0.00011700000322889537,7.79999973019585e-05,7.999999797903001e-05,26749,0.0,0.0
2018-04-15 00:00:00+00:00,7.999999797903001e-05,0.00011999999696854502,7.899999764049426e-05,8.499999967170879e-05,25073,0.0,0.0
2018-04-16 00:00:00+00:00,8.499999967170879e-05,9.600000339560211e-05,7.79999973019585e-05,8.199999865610152e-05,13171,0.0,0.0
2018-04-17 00:00:00+00:00,8.199999865610152e-05,0.00010699999984353781,7.999999797903001e-05,8.199999865610152e-05,10883,0.0,0.0
2018-04-18 00:00:00+00:00,8.399999933317304e-05,0.00011700000322889537,7.899999764049426e-05,8.199999865610152e-05,20292,0.0,0.0
2018-04-19 00:00:00+00:00,8.199999865610152e-05,0.00011999999696854502,7.699999696342275e-05,0.00011800000356743112,31666,0.0,0.0
2018-04-20 00:00:00+00:00,0.00011800000356743112,0.00012700000661425292,8.399999933317304e-05,9.200000204145908e-05,23950,0.0,0.0
2018-04-21 00:00:00+00:00,0.00012399999832268804,0.0001250000059371814,8.499999967170879e-05,8.900000102585182e-05,10922,0.0,0.0
2018-04-22 00:00:00+00:00,8.900000102585182e-05,9.200000204145908e-05,8.299999899463728e-05,8.70000003487803e-05,10166,0.0,0.0
2018-04-23 00:00:00+00:00,8.70000003487803e-05,9.40000027185306e-05,7.100000220816582e-05,8.600000001024455e-05,32916,0.0,0.0
2018-04-24 00:00:00+00:00,8.600000001024455e-05,9.300000237999484e-05,8.600000001024455e-05,9.100000170292333e-05,38657,0.0,0.0
2018-04-25 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,8.299999899463728e-05,8.399999933317304e-05,33916,0.0,0.0
2018-04-26 00:00:00+00:00,8.399999933317304e-05,0.00015100000018719584,8.299999899463728e-05,8.800000068731606e-05,20072,0.0,0.0
2018-04-27 00:00:00+00:00,8.900000102585182e-05,9.899999713525176e-05,8.70000003487803e-05,8.70000003487803e-05,20414,0.0,0.0
2018-04-28 00:00:00+00:00,8.70000003487803e-05,0.00011500000255182385,8.70000003487803e-05,9.300000237999484e-05,565,0.0,0.0
2018-04-29 00:00:00+00:00,9.200000204145908e-05,9.500000305706635e-05,8.399999933317304e-05,9.100000170292333e-05,13797,0.0,0.0
2018-04-30 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,8.299999899463728e-05,8.600000001024455e-05,12496,0.0,0.0
2018-05-01 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.199999865610152e-05,8.499999967170879e-05,7901,0.0,0.0
2018-05-02 00:00:00+00:00,8.499999967170879e-05,8.800000068731606e-05,8.199999865610152e-05,8.399999933317304e-05,13627,0.0,0.0
2018-05-03 00:00:00+00:00,8.399999933317304e-05,9.699999645818025e-05,8.399999933317304e-05,9.699999645818025e-05,20284,0.0,0.0
2018-05-04 00:00:00+00:00,9.699999645818025e-05,0.00010399999882793054,8.900000102585182e-05,0.00010299999848939478,18817,0.0,0.0
2018-05-05 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,9.200000204145908e-05,9.300000237999484e-05,21518,0.0,0.0
2018-05-06 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,2.499999936844688e-05,6.70000008540228e-05,59893,0.0,0.0
2018-05-07 00:00:00+00:00,6.299999949987978e-05,8.199999865610152e-05,5.400000009103678e-05,6.199999916134402e-05,28352,0.0,0.0
2018-05-08 00:00:00+00:00,6.70000008540228e-05,7.500000356230885e-05,6.199999916134402e-05,7.400000322377309e-05,18430,0.0,0.0
2018-05-09 00:00:00+00:00,7.400000322377309e-05,8.299999899463728e-05,6.800000119255856e-05,7.79999973019585e-05,23086,0.0,0.0
2018-05-10 00:00:00+00:00,7.79999973019585e-05,9.200000204145908e-05,7.699999696342275e-05,8.70000003487803e-05,27166,0.0,0.0
2018-05-11 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,7.599999662488699e-05,8.399999933317304e-05,28625,0.0,0.0
2018-05-12 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.500000356230885e-05,8.299999899463728e-05,14455,0.0,0.0
2018-05-13 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.79999973019585e-05,8.299999899463728e-05,13842,0.0,0.0
2018-05-14 00:00:00+00:00,8.199999865610152e-05,8.600000001024455e-05,7.899999764049426e-05,8.299999899463728e-05,14819,0.0,0.0
2018-05-15 00:00:00+00:00,8.299999899463728e-05,8.600000001024455e-05,8.099999831756577e-05,8.199999865610152e-05,33636,0.0,0.0
2018-05-16 00:00:00+00:00,8.199999865610152e-05,0.00013800000306218863,7.999999797903001e-05,8.399999933317304e-05,30403,0.0,0.0
2018-05-17 00:00:00+00:00,8.499999967170879e-05,0.00013499999477062374,8.299999899463728e-05,8.399999933317304e-05,26371,0.0,0.0
2018-05-18 00:00:00+00:00,8.399999933317304e-05,0.00011700000322889537,8.099999831756577e-05,0.00010399999882793054,21383,0.0,0.0
2018-05-19 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,8.70000003487803e-05,9.100000170292333e-05,27022,0.0,0.0
2018-05-20 00:00:00+00:00,9.100000170292333e-05,0.0001250000059371814,8.70000003487803e-05,9.200000204145908e-05,21289,0.0,0.0
2018-05-21 00:00:00+00:00,9.500000305706635e-05,0.00012099999730708078,8.499999967170879e-05,8.600000001024455e-05,41434,0.0,0.0
