TIMESTAMP,KLEIN_OPEN_PRICE_USD,KLEIN_HIGH_PRICE_USD,KLEIN_LOW_PRICE_USD,KLEIN_CLOSE_PRICE_USD,KLEIN_VOLUME_USD,KLEIN_DIVIDENDS_USD,KLEIN_STOCK_SPLITS_USD
2024-11-11 00:00:00+00:00,0.021623000502586365,0.02246199920773506,0.018775999546051025,0.018775999546051025,81398,0.0,0.0
2024-11-12 00:00:00+00:00,0.018775999546051025,0.02017899975180626,0.017030000686645508,0.018550999462604523,27558,0.0,0.0
2024-11-13 00:00:00+00:00,0.018550999462604523,0.03170900046825409,0.01834999956190586,0.01845400035381317,119439,0.0,0.0
2024-11-14 00:00:00+00:00,0.01845400035381317,0.023603999987244606,0.016582999378442764,0.023603999987244606,50683,0.0,0.0
2024-11-15 00:00:00+00:00,0.023603999987244606,0.03511499986052513,0.01739799976348877,0.02017899975180626,88975,0.0,0.0
2024-11-16 00:00:00+00:00,0.019545000046491623,0.020547999069094658,0.018792999908328056,0.01925400085747242,8203,0.0,0.0
2024-11-17 00:00:00+00:00,0.01925400085747242,0.020306000486016273,0.016094999387860298,0.01793600060045719,32519,0.0,0.0
2024-11-18 00:00:00+00:00,0.01793600060045719,0.019202999770641327,0.017847999930381775,0.018024999648332596,11909,0.0,0.0
2024-11-19 00:00:00+00:00,0.018024999648332596,0.018366999924182892,0.01630599983036518,0.01651499979197979,23555,0.0,0.0
2024-11-20 00:00:00+00:00,0.01651499979197979,0.01759999990463257,0.0117419995367527,0.012047999538481236,58419,0.0,0.0
2024-11-21 00:00:00+00:00,0.012047999538481236,0.015300000086426735,0.011076999828219414,0.013441000133752823,22612,0.0,0.0
2024-11-22 00:00:00+00:00,0.013441000133752823,0.014511000365018845,0.012900000438094139,0.014185000211000443,14620,0.0,0.0
2024-11-23 00:00:00+00:00,0.014185000211000443,0.01419300027191639,0.01154599990695715,0.013249999843537807,29674,0.0,0.0
2024-11-24 00:00:00+00:00,0.013249999843537807,0.013438000343739986,0.012237000279128551,0.012443000450730324,5948,0.0,0.0
2024-11-25 00:00:00+00:00,0.012443000450730324,0.012507000006735325,0.01165900006890297,0.011766999959945679,3427,0.0,0.0
2024-11-26 00:00:00+00:00,0.011766999959945679,0.017285000532865524,0.010999999940395355,0.012662000022828579,110779,0.0,0.0
2024-11-27 00:00:00+00:00,0.012662000022828579,0.018067000433802605,0.01128700003027916,0.012857000343501568,39784,0.0,0.0
2024-11-28 00:00:00+00:00,0.012857000343501568,0.0156870000064373,0.01083999965339899,0.013615000061690807,75472,0.0,0.0
2024-11-29 00:00:00+00:00,0.013615000061690807,0.0165839996188879,0.012230000458657742,0.014140999875962734,41665,0.0,0.0
2024-11-30 00:00:00+00:00,0.014140999875962734,0.016553999856114388,0.01369599997997284,0.015065999701619148,32808,0.0,0.0
2024-12-01 00:00:00+00:00,0.015065999701619148,0.016121000051498413,0.013612999580800533,0.01464799977838993,15075,0.0,0.0
2024-12-02 00:00:00+00:00,0.01464799977838993,0.017456000670790672,0.014043999835848808,0.0149959996342659,39346,0.0,0.0
2024-12-03 00:00:00+00:00,0.0149959996342659,0.01680699922144413,0.013578999787569046,0.015405000187456608,33307,0.0,0.0
2024-12-04 00:00:00+00:00,0.015405000187456608,0.01684900000691414,0.014372999779880047,0.015262999571859837,20585,0.0,0.0
2024-12-05 00:00:00+00:00,0.015262999571859837,0.01802000030875206,0.014538000337779522,0.015220999717712402,21045,0.0,0.0
2024-12-06 00:00:00+00:00,0.015287999995052814,0.019447000697255135,0.014758000150322914,0.015821000561118126,91450,0.0,0.0
2024-12-07 00:00:00+00:00,0.015821000561118126,0.016505999490618706,0.012718000449240208,0.01508800033479929,28126,0.0,0.0
2024-12-08 00:00:00+00:00,0.015084000304341316,0.015158000402152538,0.012721999548375607,0.013942000456154346,58831,0.0,0.0
2024-12-09 00:00:00+00:00,0.013914999552071095,0.014196000061929226,0.012652000412344933,0.013512000441551208,19264,0.0,0.0
2024-12-10 00:00:00+00:00,0.013512000441551208,0.016308000311255455,0.01115300040692091,0.015070999972522259,26408,0.0,0.0
2024-12-11 00:00:00+00:00,0.015070999972522259,0.015766000375151634,0.012883000075817108,0.013261999934911728,25234,0.0,0.0
2024-12-12 00:00:00+00:00,0.013261999934911728,0.016042999923229218,0.012857000343501568,0.013570000417530537,28632,0.0,0.0
2024-12-13 00:00:00+00:00,0.013570000417530537,0.014051999896764755,0.013318999670445919,0.013755000196397305,2836,0.0,0.0
2024-12-14 00:00:00+00:00,0.013755000196397305,0.014980999752879143,0.013143000192940235,0.013675999827682972,12697,0.0,0.0
2024-12-15 00:00:00+00:00,0.013675999827682972,0.014779999852180481,0.012536999769508839,0.01321799959987402,18212,0.0,0.0
2024-12-16 00:00:00+00:00,0.01321799959987402,0.014992999844253063,0.013113999739289284,0.014275000430643559,16779,0.0,0.0
2024-12-17 00:00:00+00:00,0.014275000430643559,0.02198999933898449,0.013325000181794167,0.015579000115394592,267172,0.0,0.0
2024-12-18 00:00:00+00:00,0.015579000115394592,0.01778700016438961,0.014888999983668327,0.016620999202132225,52864,0.0,0.0
2024-12-19 00:00:00+00:00,0.016620999202132225,0.020135000348091125,0.014479000121355057,0.01920199953019619,107011,0.0,0.0
2024-12-20 00:00:00+00:00,0.01920199953019619,0.01921899989247322,0.01645899936556816,0.018456999212503433,15917,0.0,0.0
2024-12-21 00:00:00+00:00,0.018456999212503433,0.019961999729275703,0.017364000901579857,0.01762700080871582,14057,0.0,0.0
2024-12-22 00:00:00+00:00,0.01762700080871582,0.01954999938607216,0.017116999253630638,0.01862799935042858,5957,0.0,0.0
2024-12-23 00:00:00+00:00,0.01862799935042858,0.01993199996650219,0.017976999282836914,0.018464000895619392,4924,0.0,0.0
2024-12-24 00:00:00+00:00,0.018464000895619392,0.02024099975824356,0.01773500069975853,0.018657999113202095,17769,0.0,0.0
2024-12-25 00:00:00+00:00,0.018657999113202095,0.025700999423861504,0.01725899986922741,0.020222999155521393,84047,0.0,0.0
2024-12-26 00:00:00+00:00,0.020222999155521393,0.02528100088238716,0.019352000206708908,0.022399000823497772,87345,0.0,0.0
2024-12-27 00:00:00+00:00,0.022399000823497772,0.024542000144720078,0.02131200022995472,0.021872999146580696,20464,0.0,0.0
2024-12-28 00:00:00+00:00,0.021872999146580696,0.024196000769734383,0.020369000732898712,0.022300999611616135,18565,0.0,0.0
2024-12-29 00:00:00+00:00,0.022300999611616135,0.024694999679923058,0.022136999294161797,0.02216400019824505,10532,0.0,0.0
2024-12-30 00:00:00+00:00,0.02216400019824505,0.02330400049686432,0.021097000688314438,0.02211499959230423,15252,0.0,0.0
2024-12-31 00:00:00+00:00,0.02211499959230423,0.022628000006079674,0.02081499993801117,0.02177100069820881,7309,0.0,0.0
2025-01-01 00:00:00+00:00,0.02177100069820881,0.02245499938726425,0.019742000848054886,0.022105999290943146,17371,0.0,0.0
2025-01-02 00:00:00+00:00,0.022105999290943146,0.022106999531388283,0.018693000078201294,0.01998000033199787,38975,0.0,0.0
2025-01-03 00:00:00+00:00,0.01998000033199787,0.019989000633358955,0.018425000831484795,0.019267000257968903,13127,0.0,0.0
2025-01-04 00:00:00+00:00,0.019267000257968903,0.019523000344634056,0.017890000715851784,0.01927899941802025,4750,0.0,0.0
2025-01-05 00:00:00+00:00,0.01927899941802025,0.019690999761223793,0.017458999529480934,0.01822900027036667,12100,0.0,0.0
2025-01-06 00:00:00+00:00,0.01822900027036667,0.018939999863505363,0.01725500077009201,0.018050000071525574,12313,0.0,0.0
2025-01-07 00:00:00+00:00,0.018050000071525574,0.018981000408530235,0.01687600091099739,0.018154000863432884,7632,0.0,0.0
2025-01-08 00:00:00+00:00,0.018154000863432884,0.019373999908566475,0.016567999497056007,0.016818000003695488,12510,0.0,0.0
2025-01-09 00:00:00+00:00,0.016818000003695488,0.021000999957323074,0.016814999282360077,0.017974000424146652,47784,0.0,0.0
2025-01-10 00:00:00+00:00,0.017974000424146652,0.02027999982237816,0.01719599962234497,0.01888900063931942,30660,0.0,0.0
2025-01-11 00:00:00+00:00,0.01888900063931942,0.019075000658631325,0.017322000116109848,0.01743900030851364,8840,0.0,0.0
2025-01-12 00:00:00+00:00,0.01743900030851364,0.017514999955892563,0.01689000055193901,0.017084000632166862,5816,0.0,0.0
2025-01-13 00:00:00+00:00,0.017084000632166862,0.017117999494075775,0.01576000079512596,0.016176000237464905,11514,0.0,0.0
2025-01-14 00:00:00+00:00,0.016176000237464905,0.01717199943959713,0.01608699932694435,0.016537999734282494,8086,0.0,0.0
2025-01-15 00:00:00+00:00,0.016537999734282494,0.018105000257492065,0.016008000820875168,0.01740499958395958,14880,0.0,0.0
2025-01-16 00:00:00+00:00,0.01740499958395958,0.01757100038230419,0.015821000561118126,0.0175160001963377,6196,0.0,0.0
2025-01-17 00:00:00+00:00,0.0175160001963377,0.017955999821424484,0.016731999814510345,0.01730000041425228,5882,0.0,0.0
2025-01-18 00:00:00+00:00,0.01730000041425228,0.017867999151349068,0.016242999583482742,0.016927000135183334,5548,0.0,0.0
2025-01-19 00:00:00+00:00,0.016927000135183334,0.016927000135183334,0.014480999670922756,0.014500999823212624,19434,0.0,0.0
2025-01-20 00:00:00+00:00,0.014500999823212624,0.015111000277101994,0.01284599956125021,0.013001999817788601,28533,0.0,0.0
2025-01-21 00:00:00+00:00,0.013001999817788601,0.013921000063419342,0.012675000354647636,0.013372999615967274,5591,0.0,0.0
2025-01-22 00:00:00+00:00,0.013372999615967274,0.014646999537944794,0.011935999616980553,0.013942000456154346,19744,0.0,0.0
2025-01-23 00:00:00+00:00,0.013942000456154346,0.013952000066637993,0.012829000130295753,0.013136999681591988,6701,0.0,0.0
2025-01-24 00:00:00+00:00,0.013136999681591988,0.013345999643206596,0.012787999585270882,0.013016000390052795,24533,0.0,0.0
2025-01-25 00:00:00+00:00,0.013016000390052795,0.013159000314772129,0.01300899963825941,0.013151000253856182,29742,0.0,0.0
2025-01-26 00:00:00+00:00,0.013151000253856182,0.013384999707341194,0.01266700029373169,0.01338099967688322,2839,0.0,0.0
2025-01-27 00:00:00+00:00,0.01338099967688322,0.013434000313282013,0.01205699983984232,0.01248599961400032,5663,0.0,0.0
2025-01-28 00:00:00+00:00,0.01248599961400032,0.013868000358343124,0.012485000304877758,0.013558000326156616,4661,0.0,0.0
2025-01-29 00:00:00+00:00,0.013558000326156616,0.013558999635279179,0.01227600034326315,0.01329800020903349,5511,0.0,0.0
2025-01-30 00:00:00+00:00,0.01329800020903349,0.013299999758601189,0.0123089998960495,0.012368000112473965,29724,0.0,0.0
2025-01-31 00:00:00+00:00,0.012368000112473965,0.013780999928712845,0.012347999960184097,0.012888000346720219,5611,0.0,0.0
2025-02-01 00:00:00+00:00,0.012888000346720219,0.01319899968802929,0.011881999671459198,0.012653999961912632,4831,0.0,0.0
2025-02-02 00:00:00+00:00,0.012653999961912632,0.01272599957883358,0.012490999884903431,0.012532999739050865,26315,0.0,0.0
2025-02-03 00:00:00+00:00,0.012532999739050865,0.012811999768018723,0.010785999707877636,0.012387000024318695,7123,0.0,0.0
2025-02-04 00:00:00+00:00,0.012387000024318695,0.012387000024318695,0.012168999761343002,0.012175999581813812,33580,0.0,0.0
2025-02-05 00:00:00+00:00,0.012175999581813812,0.015269000083208084,0.012140999548137188,0.014523999765515327,9556,0.0,0.0
2025-02-06 00:00:00+00:00,0.014523999765515327,0.014526999555528164,0.012033999897539616,0.01275699958205223,9022,0.0,0.0
2025-02-07 00:00:00+00:00,0.01275699958205223,0.012773999944329262,0.01194700039923191,0.01259700022637844,35315,0.0,0.0
2025-02-08 00:00:00+00:00,0.01259700022637844,0.013344000093638897,0.012540999799966812,0.013340000063180923,2885,0.0,0.0
2025-02-09 00:00:00+00:00,0.013340000063180923,0.013340000063180923,0.012670000083744526,0.012721999548375607,36928,0.0,0.0
2025-02-10 00:00:00+00:00,0.012721999548375607,0.013275999575853348,0.012683000415563583,0.012687000446021557,43347,0.0,0.0
2025-02-11 00:00:00+00:00,0.012687000446021557,0.013969000428915024,0.012047000229358673,0.012129999697208405,14344,0.0,0.0
2025-02-12 00:00:00+00:00,0.012129999697208405,0.012644000351428986,0.010944999754428864,0.011025000363588333,13018,0.0,0.0
2025-02-13 00:00:00+00:00,0.011025000363588333,0.01195400021970272,0.010451000183820724,0.01130599994212389,6734,0.0,0.0
2025-02-14 00:00:00+00:00,0.01130599994212389,0.011308999732136726,0.010625000111758709,0.010882999747991562,18827,0.0,0.0
2025-02-15 00:00:00+00:00,0.010882999747991562,0.011568999849259853,0.010873000137507915,0.011389999650418758,3491,0.0,0.0
2025-02-16 00:00:00+00:00,0.011389999650418758,0.011543000116944313,0.011010999791324139,0.011370000429451466,15793,0.0,0.0
2025-02-17 00:00:00+00:00,0.011370000429451466,0.013295999728143215,0.011328999884426594,0.011614000424742699,27188,0.0,0.0
2025-02-18 00:00:00+00:00,0.011614000424742699,0.011727999895811081,0.010600999929010868,0.010866999626159668,13128,0.0,0.0
2025-02-19 00:00:00+00:00,0.010866999626159668,0.010867999866604805,0.010408000089228153,0.010631999932229519,4727,0.0,0.0
2025-02-20 00:00:00+00:00,0.010631999932229519,0.01133000012487173,0.010339999571442604,0.010346000082790852,5030,0.0,0.0
2025-02-21 00:00:00+00:00,0.010346000082790852,0.010797999799251556,0.010235000401735306,0.01079300045967102,3362,0.0,0.0
2025-02-22 00:00:00+00:00,0.01079300045967102,0.012581000104546547,0.010777999646961689,0.011284999549388885,3727,0.0,0.0
2025-02-23 00:00:00+00:00,0.011284999549388885,0.0113129997625947,0.010627999901771545,0.010638000443577766,42730,0.0,0.0
2025-02-24 00:00:00+00:00,0.010638000443577766,0.011133000254631042,0.010552000254392624,0.010920999571681023,4161,0.0,0.0
2025-02-25 00:00:00+00:00,0.010920999571681023,0.011373000219464302,0.009428000077605247,0.010815000161528587,10786,0.0,0.0
2025-02-26 00:00:00+00:00,0.010815000161528587,0.011346999555826187,0.009739999659359455,0.01134399976581335,15001,0.0,0.0
2025-02-27 00:00:00+00:00,0.01134399976581335,0.011345000006258488,0.010320000350475311,0.010695000179111958,11347,0.0,0.0
2025-02-28 00:00:00+00:00,0.010695000179111958,0.011621999554336071,0.010073999874293804,0.011417999863624573,13974,0.0,0.0
2025-03-01 00:00:00+00:00,0.011417999863624573,0.011429999954998493,0.010343999601900578,0.010623999871313572,5616,0.0,0.0
