TIMESTAMP,TWIGGY35562_OPEN_PRICE_USD,TWIGGY35562_HIGH_PRICE_USD,TWIGGY35562_LOW_PRICE_USD,TWIGGY35562_CLOSE_PRICE_USD,TWIGGY35562_VOLUME_USD,TWIGGY35562_DIVIDENDS_USD,TWIGGY35562_STOCK_SPLITS_USD
2025-03-19 00:00:00+00:00,0.0001140000022132881,0.00012399999832268804,0.0001140000022132881,0.00012099999730708078,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.00012099999730708078,0.0001230000052601099,0.00011700000322889537,0.00011700000322889537,52,0.0,0.0
2025-03-21 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,0.00010900000052060932,0.00011100000119768083,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00011100000119768083,0.00011200000153621659,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.00011200000153621659,0.00011300000187475234,0.00011200000153621659,0.00011200000153621659,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.00011200000153621659,0.00011600000289035961,0.0001049999991664663,0.0001049999991664663,1699,0.0,0.0
2025-03-25 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,9.40000027185306e-05,0.0001049999991664663,3257,0.0,0.0
2025-03-26 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,0.00010399999882793054,0.00010599999950500205,0,0.0,0.0
2025-03-27 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,9.100000170292333e-05,9.100000170292333e-05,1456,0.0,0.0
2025-03-28 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,7.699999696342275e-05,7.79999973019585e-05,1542,0.0,0.0
2025-03-29 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.100000220816582e-05,7.100000220816582e-05,1457,0.0,0.0
2025-03-30 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,7.100000220816582e-05,7.999999797903001e-05,7.100000220816582e-05,7.899999764049426e-05,1378,0.0,0.0
2025-04-01 00:00:00+00:00,7.899999764049426e-05,8.199999865610152e-05,7.79999973019585e-05,7.79999973019585e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,7.599999662488699e-05,7.899999764049426e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,6.70000008540228e-05,7.79999973019585e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,7.79999973019585e-05,8.600000001024455e-05,7.200000254670158e-05,7.300000288523734e-05,2751,0.0,0.0
2025-04-05 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,7.100000220816582e-05,7.100000220816582e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,6.399999983841553e-05,7.200000254670158e-05,6.399999983841553e-05,7.200000254670158e-05,0,0.0,0.0
