TIMESTAMP,DOKY_OPEN_PRICE_USD,DOKY_HIGH_PRICE_USD,DOKY_LOW_PRICE_USD,DOKY_CLOSE_PRICE_USD,DOKY_VOLUME_USD,DOKY_DIVIDENDS_USD,DOKY_STOCK_SPLITS_USD
2024-05-06 00:00:00+00:00,9.600000339560211e-05,0.00017899999511428177,8.900000102585182e-05,0.00014099999680183828,1038106,0.0,0.0
2024-05-07 00:00:00+00:00,0.00014099999680183828,0.00034699999378062785,0.00014099999680183828,0.00015700000221841037,1724731,0.0,0.0
2024-05-08 00:00:00+00:00,0.00015799999528098851,0.00020199999562464654,0.00013800000306218863,0.00018000000272877514,488847,0.0,0.0
2024-05-09 00:00:00+00:00,0.00018000000272877514,0.00019299999985378236,0.00013600000238511711,0.00014899999951012433,267933,0.0,0.0
2024-05-10 00:00:00+00:00,0.00014899999951012433,0.0001939999929163605,0.00011500000255182385,0.00015799999528098851,236592,0.0,0.0
2024-05-11 00:00:00+00:00,0.000155999994603917,0.0002519999979995191,0.00014699999883305281,0.00021499999274965376,318924,0.0,0.0
2024-05-12 00:00:00+00:00,0.00021399999968707561,0.00023400000645779073,0.0001610000035725534,0.0001900000061141327,253681,0.0,0.0
2024-05-13 00:00:00+00:00,0.0001990000018849969,0.00020599999697878957,0.00015799999528098851,0.00017499999376013875,186927,0.0,0.0
2024-05-14 00:00:00+00:00,0.00016500000492669642,0.00018200000340584666,0.0001340000017080456,0.00014699999883305281,155568,0.0,0.0
2024-05-15 00:00:00+00:00,0.00014699999883305281,0.0002500000118743628,0.00011600000289035961,0.00023400000645779073,359767,0.0,0.0
2024-05-16 00:00:00+00:00,0.0002390000008745119,0.0003380000125616789,0.00021699999342672527,0.00030700000934302807,560469,0.0,0.0
2024-05-17 00:00:00+00:00,0.000311999989207834,0.00046800001291558146,0.00025400001322850585,0.0002640000020619482,1629382,0.0,0.0
2024-05-18 00:00:00+00:00,0.00027799999224953353,0.0003060000017285347,0.0001449999981559813,0.0002209999947808683,831414,0.0,0.0
2024-05-19 00:00:00+00:00,0.00023099999816622585,0.0002789999998640269,0.0001829999964684248,0.0001900000061141327,398552,0.0,0.0
2024-05-20 00:00:00+00:00,0.00020799999765586108,0.00025099999038502574,0.00020399999630171806,0.0002209999947808683,278837,0.0,0.0
2024-05-21 00:00:00+00:00,0.0002209999947808683,0.0002460000105202198,0.0001939999929163605,0.00020700000459328294,326115,0.0,0.0
2024-05-22 00:00:00+00:00,0.00020700000459328294,0.0002280000044265762,0.00018899999849963933,0.00019299999985378236,234362,0.0,0.0
2024-05-23 00:00:00+00:00,0.00019299999985378236,0.00019799999427050352,4.8999998398358e-05,0.00010800000018207356,987758,0.0,0.0
2024-05-24 00:00:00+00:00,9.699999645818025e-05,0.0001049999991664663,6.600000051548705e-05,9.100000170292333e-05,234059,0.0,0.0
