TIMESTAMP,INDI35037_OPEN_PRICE_USD,INDI35037_HIGH_PRICE_USD,INDI35037_LOW_PRICE_USD,INDI35037_CLOSE_PRICE_USD,INDI35037_VOLUME_USD,INDI35037_DIVIDENDS_USD,INDI35037_STOCK_SPLITS_USD
2025-03-01 00:00:00+00:00,0.028565000742673874,0.03317200019955635,0.028432000428438187,0.030964000150561333,1134,0.0,0.0
2025-03-02 00:00:00+00:00,0.030964000150561333,0.03430299833416939,0.030174000188708305,0.0337430015206337,1210,0.0,0.0
2025-03-03 00:00:00+00:00,0.0337430015206337,0.0337430015206337,0.021090000867843628,0.02212500013411045,1273,0.0,0.0
2025-03-04 00:00:00+00:00,0.02212500013411045,0.02212500013411045,0.016450000926852226,0.01966400071978569,1621,0.0,0.0
2025-03-05 00:00:00+00:00,0.01966400071978569,0.025326000526547432,0.019148999825119972,0.0247150007635355,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.0247150007635355,0.025640999898314476,0.017893999814987183,0.017893999814987183,1792,0.0,0.0
2025-03-07 00:00:00+00:00,0.017893999814987183,0.020766999572515488,0.017173999920487404,0.01856900006532669,1486,0.0,0.0
2025-03-08 00:00:00+00:00,0.01856900006532669,0.018642999231815338,0.01735600084066391,0.017376000061631203,146,0.0,0.0
2025-03-09 00:00:00+00:00,0.017376000061631203,0.017376000061631203,0.01440299954265356,0.014561000280082226,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.014561000280082226,0.014561000280082226,0.01308200042694807,0.013189000077545643,75,0.0,0.0
2025-03-11 00:00:00+00:00,0.013189000077545643,0.01396500039845705,0.01167600043118,0.013879000209271908,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.013879000209271908,0.015041000209748745,0.013302000239491463,0.015041000209748745,352,0.0,0.0
2025-03-13 00:00:00+00:00,0.015041000209748745,0.01742600090801716,0.014805000275373459,0.014805000275373459,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.014805000275373459,0.01750200055539608,0.014805000275373459,0.017396999523043633,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.017396999523043633,0.0183470007032156,0.017160000279545784,0.0183470007032156,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.0183470007032156,0.0183470007032156,0.016287000849843025,0.016303999349474907,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.016303999349474907,0.01691799983382225,0.016303999349474907,0.016755999997258186,0,0.0,0.0
