TIMESTAMP,PONCHO_OPEN_PRICE_USD,PONCHO_HIGH_PRICE_USD,PONCHO_LOW_PRICE_USD,PONCHO_CLOSE_PRICE_USD,PONCHO_VOLUME_USD,PONCHO_DIVIDENDS_USD,PONCHO_STOCK_SPLITS_USD
2024-04-11 00:00:00+00:00,0.5719820261001587,0.5719820261001587,0.3716929852962494,0.3968360126018524,193686,0.0,0.0
2024-04-12 00:00:00+00:00,0.3968360126018524,0.453141987323761,0.2990559935569763,0.38620999455451965,128741,0.0,0.0
2024-04-13 00:00:00+00:00,0.3955639898777008,0.3955639898777008,0.22570499777793884,0.26673999428749084,108721,0.0,0.0
2024-04-14 00:00:00+00:00,0.26673999428749084,0.3366110026836395,0.21638700366020203,0.29396700859069824,88416,0.0,0.0
2024-04-15 00:00:00+00:00,0.2985660135746002,0.32700100541114807,0.21078500151634216,0.23853999376296997,76197,0.0,0.0
2024-04-16 00:00:00+00:00,0.24205300211906433,0.26553699374198914,0.19436399638652802,0.24103699624538422,64892,0.0,0.0
2024-04-17 00:00:00+00:00,0.22796200215816498,0.2934570014476776,0.2193879932165146,0.24728000164031982,54955,0.0,0.0
2024-04-18 00:00:00+00:00,0.25995001196861267,0.34299400448799133,0.22769799828529358,0.2649590075016022,66117,0.0,0.0
2024-04-19 00:00:00+00:00,0.27563199400901794,0.34115299582481384,0.23861700296401978,0.32110801339149475,83471,0.0,0.0
2024-04-20 00:00:00+00:00,0.32110801339149475,0.3299750089645386,0.21252700686454773,0.25859299302101135,72107,0.0,0.0
2024-04-21 00:00:00+00:00,0.26601600646972656,0.340256005525589,0.25733599066734314,0.2725130021572113,76523,0.0,0.0
2024-04-22 00:00:00+00:00,0.283284991979599,0.32837599515914917,0.22238300740718842,0.2413789927959442,76652,0.0,0.0
2024-04-23 00:00:00+00:00,0.2413789927959442,0.2825950086116791,0.2113720029592514,0.23799000680446625,65016,0.0,0.0
2024-04-24 00:00:00+00:00,0.23416000604629517,0.2870529890060425,0.20528900623321533,0.23374800384044647,110078,0.0,0.0
