TIMESTAMP,RAB_OPEN_PRICE_USD,RAB_HIGH_PRICE_USD,RAB_LOW_PRICE_USD,RAB_CLOSE_PRICE_USD,RAB_VOLUME_USD,RAB_DIVIDENDS_USD,RAB_STOCK_SPLITS_USD
2023-03-14 00:00:00+00:00,0.00925000011920929,0.020177999511361122,0.00877000018954277,0.01939000003039837,1671522,0.0,0.0
2023-03-15 00:00:00+00:00,0.019303999841213226,0.031140999868512154,0.01495600026100874,0.027520999312400818,6181641,0.0,0.0
2023-03-16 00:00:00+00:00,0.027960000559687614,0.07291600108146667,0.02617499977350235,0.04785199835896492,9231934,0.0,0.0
2023-03-17 00:00:00+00:00,0.04755900055170059,0.04972400143742561,0.026686999946832657,0.030460000038146973,2530045,0.0,0.0
2023-03-18 00:00:00+00:00,0.030469000339508057,0.039250001311302185,0.02854900062084198,0.03214700147509575,1931967,0.0,0.0
2023-03-19 00:00:00+00:00,0.03214700147509575,0.03495800122618675,0.029944999143481255,0.030892999842762947,1040099,0.0,0.0
2023-03-20 00:00:00+00:00,0.030615000054240227,0.03188199922442436,0.02606000006198883,0.02636599913239479,1098137,0.0,0.0
2023-03-21 00:00:00+00:00,0.0262449998408556,0.027039000764489174,0.02167700044810772,0.022708000615239143,982402,0.0,0.0
2023-03-22 00:00:00+00:00,0.022696999832987785,0.026155000552535057,0.02041199989616871,0.020826000720262527,980015,0.0,0.0
2023-03-23 00:00:00+00:00,0.02082199975848198,0.024663999676704407,0.014445999637246132,0.015553000383079052,994362,0.0,0.0
2023-03-24 00:00:00+00:00,0.015554999932646751,0.023594999685883522,0.015405000187456608,0.019497999921441078,997015,0.0,0.0
2023-03-25 00:00:00+00:00,0.019401000812649727,0.019494999200105667,0.01680999994277954,0.017122000455856323,861441,0.0,0.0
2023-03-26 00:00:00+00:00,0.01711999997496605,0.017657000571489334,0.015831999480724335,0.016356000676751137,782504,0.0,0.0
2023-03-27 00:00:00+00:00,0.016352999955415726,0.0163589995354414,0.014379000291228294,0.015174999833106995,803732,0.0,0.0
2023-03-28 00:00:00+00:00,0.015169999562203884,0.016279999166727066,0.014833999797701836,0.01512099988758564,745494,0.0,0.0
2023-03-29 00:00:00+00:00,0.01512799970805645,0.015275999903678894,0.013005999848246574,0.013491000048816204,773146,0.0,0.0
2023-03-30 00:00:00+00:00,0.013491000048816204,0.013819999992847443,0.012923000380396843,0.013155000284314156,772166,0.0,0.0
2023-03-31 00:00:00+00:00,0.013154000043869019,0.015946000814437866,0.011649000458419323,0.013779999688267708,913792,0.0,0.0
2023-04-01 00:00:00+00:00,0.01372000016272068,0.014031000435352325,0.012315000407397747,0.012923000380396843,771759,0.0,0.0
2023-04-02 00:00:00+00:00,0.012721999548375607,0.013790999539196491,0.01269499957561493,0.013047999702394009,753318,0.0,0.0
2023-04-03 00:00:00+00:00,0.013051999732851982,0.01354300044476986,0.01270500011742115,0.012780999764800072,800694,0.0,0.0
2023-04-04 00:00:00+00:00,0.012780999764800072,0.014654000289738178,0.01228300016373396,0.013975000008940697,766815,0.0,0.0
2023-04-05 00:00:00+00:00,0.013976000249385834,0.014383000321686268,0.012039000168442726,0.012071000412106514,802779,0.0,0.0
