TIMESTAMP,UCX_OPEN_PRICE_USD,UCX_HIGH_PRICE_USD,UCX_LOW_PRICE_USD,UCX_CLOSE_PRICE_USD,UCX_VOLUME_USD,UCX_DIVIDENDS_USD,UCX_STOCK_SPLITS_USD
2021-09-30 00:00:00+00:00,0.23604799807071686,0.2981500029563904,0.23604799807071686,0.29725098609924316,74604,0.0,0.0
2021-10-01 00:00:00+00:00,0.2972460091114044,0.2972869873046875,0.2319519966840744,0.29592999815940857,49319,0.0,0.0
2021-10-02 00:00:00+00:00,0.29595300555229187,0.2959569990634918,0.2200009971857071,0.22009499371051788,56023,0.0,0.0
2021-10-03 00:00:00+00:00,0.2200620025396347,0.2750680148601532,0.21999800205230713,0.27496999502182007,85643,0.0,0.0
2021-10-04 00:00:00+00:00,0.27495500445365906,0.2750610113143921,0.2747330069541931,0.2748660147190094,101507,0.0,0.0
2021-10-05 00:00:00+00:00,0.27485498785972595,0.2750149965286255,0.21988700330257416,0.2731289863586426,82805,0.0,0.0
2021-10-06 00:00:00+00:00,0.2731199860572815,0.2733049988746643,0.22314800322055817,0.26981300115585327,91576,0.0,0.0
2021-10-07 00:00:00+00:00,0.26978498697280884,0.27000999450683594,0.22012999653816223,0.22027699649333954,98132,0.0,0.0
2021-10-08 00:00:00+00:00,0.22028300166130066,0.2678210139274597,0.22026300430297852,0.2532149851322174,161325,0.0,0.0
2021-10-09 00:00:00+00:00,0.2532289922237396,0.25330400466918945,0.24980199337005615,0.24983899295330048,168883,0.0,0.0
2021-10-10 00:00:00+00:00,0.24981200695037842,0.25008100271224976,0.2496670037508011,0.2500300109386444,136451,0.0,0.0
2021-10-11 00:00:00+00:00,0.2500540018081665,0.2500860095024109,0.23987700045108795,0.2399500012397766,72821,0.0,0.0
2021-10-12 00:00:00+00:00,0.2399670034646988,0.23999899625778198,0.21013599634170532,0.2397949993610382,84004,0.0,0.0
2021-10-13 00:00:00+00:00,0.23982299864292145,0.23987899720668793,0.20999200642108917,0.23983199894428253,89303,0.0,0.0
2021-10-14 00:00:00+00:00,0.23982299864292145,0.23987099528312683,0.23972399532794952,0.2398100048303604,76847,0.0,0.0
2021-10-15 00:00:00+00:00,0.23980799317359924,0.23994100093841553,0.23955200612545013,0.2395939975976944,86174,0.0,0.0
2021-10-16 00:00:00+00:00,0.23959699273109436,0.2398419976234436,0.23956599831581116,0.23981499671936035,78069,0.0,0.0
2021-10-17 00:00:00+00:00,0.2398100048303604,0.23995499312877655,0.23967400193214417,0.23986700177192688,84942,0.0,0.0
2021-10-18 00:00:00+00:00,0.23986700177192688,0.2718760073184967,0.22385799884796143,0.2718130052089691,81017,0.0,0.0
