TIMESTAMP,SCPT_OPEN_PRICE_USD,SCPT_HIGH_PRICE_USD,SCPT_LOW_PRICE_USD,SCPT_CLOSE_PRICE_USD,SCPT_VOLUME_USD,SCPT_DIVIDENDS_USD,SCPT_STOCK_SPLITS_USD
2023-12-21 00:00:00+00:00,0.028681999072432518,0.034299999475479126,0.02580299973487854,0.02960599958896637,3708656,0.0,0.0
2023-12-22 00:00:00+00:00,0.029371000826358795,0.030084000900387764,0.022128000855445862,0.02409599907696247,1861127,0.0,0.0
2023-12-23 00:00:00+00:00,0.024096999317407608,0.030364999547600746,0.022182999178767204,0.027215000241994858,1741126,0.0,0.0
2023-12-24 00:00:00+00:00,0.027219999581575394,0.029913000762462616,0.023135999217629433,0.025913000106811523,1353973,0.0,0.0
2023-12-25 00:00:00+00:00,0.02591400034725666,0.03033900074660778,0.024553000926971436,0.02455499954521656,1052003,0.0,0.0
2023-12-26 00:00:00+00:00,0.024562999606132507,0.026719000190496445,0.023161999881267548,0.024237999692559242,1099004,0.0,0.0
2023-12-27 00:00:00+00:00,0.024240000173449516,0.03379400074481964,0.022998999804258347,0.03044999949634075,2324715,0.0,0.0
2023-12-28 00:00:00+00:00,0.03044399991631508,0.03172500059008598,0.008496000431478024,0.009286999702453613,3155743,0.0,0.0
2023-12-29 00:00:00+00:00,0.009289000183343887,0.021662000566720963,0.0001250000059371814,0.017239000648260117,13705,0.0,0.0
2023-12-30 00:00:00+00:00,0.017239000648260117,0.017239000648260117,9.899999713525176e-05,0.013019000180065632,2070,0.0,0.0
2023-12-31 00:00:00+00:00,0.013019000180065632,0.013623000122606754,9.899999713525176e-05,0.01005799975246191,528,0.0,0.0
2024-01-01 00:00:00+00:00,0.01005799975246191,0.01309099979698658,0.006657999940216541,0.008647000417113304,293,0.0,0.0
2024-01-02 00:00:00+00:00,0.008647000417113304,0.017240000888705254,0.006517000030726194,0.012538000009953976,1351,0.0,0.0
2024-01-03 00:00:00+00:00,0.012538000009953976,0.01724099926650524,0.00046800001291558146,0.00821600016206503,538,0.0,0.0
2024-01-04 00:00:00+00:00,0.00821600016206503,0.017240000888705254,3.199999991920777e-05,0.017240000888705254,0,0.0,0.0
2024-01-05 00:00:00+00:00,0.017240000888705254,0.017240000888705254,0.01601400040090084,0.01601799950003624,0,0.0,0.0
2024-01-06 00:00:00+00:00,0.01601799950003624,0.016026999801397324,0.016009999439120293,0.01601099967956543,0,0.0,0.0
2024-01-07 00:00:00+00:00,0.01601099967956543,0.016023000702261925,0.016008999198675156,0.01601400040090084,0,0.0,0.0
2024-01-08 00:00:00+00:00,0.01601400040090084,0.01602499932050705,0.016008999198675156,0.016016000881791115,0,0.0,0.0
2024-01-09 00:00:00+00:00,0.016016000881791115,0.026736000552773476,0.016008999198675156,0.024960000067949295,498788,0.0,0.0
2024-01-10 00:00:00+00:00,0.024960000067949295,0.02597000077366829,0.02007099986076355,0.022022999823093414,726249,0.0,0.0
2024-01-11 00:00:00+00:00,0.022022999823093414,0.023916000500321388,0.020208999514579773,0.02169400081038475,655734,0.0,0.0
