TIMESTAMP,TRA_OPEN_PRICE_USD,TRA_HIGH_PRICE_USD,TRA_LOW_PRICE_USD,TRA_CLOSE_PRICE_USD,TRA_VOLUME_USD,TRA_DIVIDENDS_USD,TRA_STOCK_SPLITS_USD
2020-11-10 00:00:00+00:00,1.183588981628418,1.2095969915390015,1.1362359523773193,1.176867961883545,55214,0.0,0.0
2020-11-11 00:00:00+00:00,1.1767970323562622,1.2017990350723267,1.1577450037002563,1.1695319414138794,56307,0.0,0.0
2020-11-12 00:00:00+00:00,1.1695460081100464,1.1750069856643677,1.1178120374679565,1.1345369815826416,54882,0.0,0.0
2020-11-13 00:00:00+00:00,1.134544014930725,1.210448980331421,1.134524941444397,1.1562789678573608,61853,0.0,0.0
2020-11-14 00:00:00+00:00,1.1562750339508057,1.1615070104599,1.0070209503173828,1.1244590282440186,62801,0.0,0.0
2020-11-15 00:00:00+00:00,1.124521017074585,1.1447609663009644,1.083812952041626,1.1080390214920044,52565,0.0,0.0
2020-11-16 00:00:00+00:00,1.1080329418182373,1.2474230527877808,1.0021820068359375,1.2210479974746704,73571,0.0,0.0
2020-11-17 00:00:00+00:00,1.1507459878921509,1.2725670337677002,1.097067952156067,1.16258704662323,63165,0.0,0.0
2020-11-18 00:00:00+00:00,1.1626780033111572,1.3137580156326294,1.1016019582748413,1.1556769609451294,57559,0.0,0.0
2020-11-19 00:00:00+00:00,1.1557929515838623,1.167178988456726,1.004032015800476,1.0843980312347412,60329,0.0,0.0
2020-11-20 00:00:00+00:00,1.08433198928833,1.167296051979065,1.0633840560913086,1.1422159671783447,54559,0.0,0.0
2020-11-21 00:00:00+00:00,1.1421840190887451,1.223559021949768,1.1371489763259888,1.1598429679870605,59695,0.0,0.0
2020-11-22 00:00:00+00:00,1.1598529815673828,1.1724679470062256,1.0530070066452026,1.1153520345687866,56973,0.0,0.0
2020-11-23 00:00:00+00:00,1.1147030591964722,1.2361359596252441,1.0858240127563477,1.1617449522018433,58442,0.0,0.0
2020-11-24 00:00:00+00:00,1.1622560024261475,1.2788219451904297,1.1351710557937622,1.1917459964752197,61741,0.0,0.0
2020-11-25 00:00:00+00:00,1.192065954208374,1.4050159454345703,1.0104340314865112,1.3251700401306152,107150,0.0,0.0
2020-11-26 00:00:00+00:00,1.3298790454864502,1.3984789848327637,1.075692057609558,1.142969012260437,69980,0.0,0.0
2020-11-27 00:00:00+00:00,1.1440069675445557,1.1950119733810425,1.0999490022659302,1.123363971710205,60305,0.0,0.0
2020-11-28 00:00:00+00:00,1.1238620281219482,1.1691019535064697,1.0665639638900757,1.1370769739151,52967,0.0,0.0
2020-11-29 00:00:00+00:00,1.136965036392212,1.1525959968566895,1.0963330268859863,1.1290110349655151,53553,0.0,0.0
2020-11-30 00:00:00+00:00,1.1290210485458374,1.1797200441360474,1.090129017829895,1.14239501953125,54703,0.0,0.0
2020-12-01 00:00:00+00:00,1.1423569917678833,1.2331550121307373,1.1181529760360718,1.1645760536193848,44933,0.0,0.0
2020-12-02 00:00:00+00:00,1.1648340225219727,1.2825779914855957,1.136957049369812,1.176954984664917,59307,0.0,0.0
2020-12-03 00:00:00+00:00,1.177672028541565,1.2395390272140503,1.1364010572433472,1.180008053779602,61912,0.0,0.0
2020-12-04 00:00:00+00:00,1.1782300472259521,1.1782300472259521,1.0943529605865479,1.0996509790420532,0,0.0,0.0
2020-12-05 00:00:00+00:00,1.099645972251892,1.1331290006637573,1.0847450494766235,1.1298279762268066,0,0.0,0.0
2020-12-06 00:00:00+00:00,1.129889965057373,1.1431950330734253,1.1007829904556274,1.1312769651412964,0,0.0,0.0
2020-12-07 00:00:00+00:00,1.1309679746627808,1.1588380336761475,1.1270569562911987,1.1428589820861816,0,0.0,0.0
2020-12-08 00:00:00+00:00,1.1430189609527588,1.1442699432373047,1.0867500305175781,1.0965830087661743,0,0.0,0.0
2020-12-09 00:00:00+00:00,1.0964889526367188,1.0967350006103516,1.0307539701461792,1.0886579751968384,0,0.0,0.0
2020-12-10 00:00:00+00:00,1.0881359577178955,1.088958978652954,1.051792025566101,1.0761430263519287,0,0.0,0.0
2020-12-11 00:00:00+00:00,1.0759910345077515,1.1247060298919678,1.0205509662628174,1.1086369752883911,0,0.0,0.0
2020-12-12 00:00:00+00:00,1.1105159521102905,1.1410000324249268,1.086711049079895,1.1069719791412354,0,0.0,0.0
2020-12-13 00:00:00+00:00,1.1068049669265747,1.1341149806976318,1.0918819904327393,1.1194850206375122,0,0.0,0.0
2020-12-14 00:00:00+00:00,1.120458960533142,1.4558629989624023,1.1154450178146362,1.312880039215088,0,0.0,0.0
2020-12-15 00:00:00+00:00,1.3129459619522095,1.6293339729309082,1.131930947303772,1.6105029582977295,178553,0.0,0.0
2020-12-16 00:00:00+00:00,1.6092439889907837,1.6480779647827148,1.2686899900436401,1.307953953742981,120638,0.0,0.0
2020-12-17 00:00:00+00:00,1.3067710399627686,1.3834240436553955,1.1745150089263916,1.2420599460601807,607409,0.0,0.0
2020-12-18 00:00:00+00:00,1.2425810098648071,1.3068510293960571,1.1750810146331787,1.2211439609527588,460084,0.0,0.0
2020-12-19 00:00:00+00:00,1.2210760116577148,1.2701760530471802,1.2048619985580444,1.2467279434204102,220849,0.0,0.0
2020-12-20 00:00:00+00:00,1.2464499473571777,1.2619940042495728,1.16178297996521,1.1910710334777832,167160,0.0,0.0
2020-12-21 00:00:00+00:00,1.1905909776687622,1.6001360416412354,1.0806920528411865,1.1814149618148804,2293102,0.0,0.0
2020-12-22 00:00:00+00:00,1.1811100244522095,1.2259939908981323,1.0599570274353027,1.074012041091919,491449,0.0,0.0
2020-12-23 00:00:00+00:00,1.07436203956604,1.353760004043579,0.9696720242500305,1.1571799516677856,1524133,0.0,0.0
2020-12-24 00:00:00+00:00,1.1562789678573608,1.4299650192260742,1.1537530422210693,1.4299650192260742,1535409,0.0,0.0
2020-12-25 00:00:00+00:00,1.4320130348205566,1.4320130348205566,1.2685879468917847,1.3215030431747437,420025,0.0,0.0
2020-12-26 00:00:00+00:00,1.3219540119171143,1.4462189674377441,1.245121955871582,1.3835229873657227,735481,0.0,0.0
2020-12-27 00:00:00+00:00,1.3834689855575562,4.7403998374938965,1.3609980344772339,2.7384140491485596,10302987,0.0,0.0
2020-12-28 00:00:00+00:00,2.7341480255126953,8.369194030761719,2.510891914367676,5.571634769439697,35870225,0.0,0.0
2020-12-29 00:00:00+00:00,5.55247688293457,6.120560169219971,4.7141032218933105,5.237390995025635,16540541,0.0,0.0
2020-12-30 00:00:00+00:00,5.237840175628662,5.701576232910156,5.099222183227539,5.229291915893555,7297171,0.0,0.0
2020-12-31 00:00:00+00:00,5.233078956604004,5.235505104064941,4.1388020515441895,4.190296173095703,5661469,0.0,0.0
2021-01-01 00:00:00+00:00,4.191714763641357,4.970131874084473,3.913547992706299,4.682918071746826,7890352,0.0,0.0
2021-01-02 00:00:00+00:00,4.681868076324463,5.1133880615234375,4.1263427734375,4.352952003479004,7794510,0.0,0.0
2021-01-03 00:00:00+00:00,4.389010906219482,4.682015895843506,4.172091007232666,4.241075038909912,5445050,0.0,0.0
2021-01-04 00:00:00+00:00,4.246324062347412,4.351725101470947,3.7354869842529297,3.928567886352539,3335075,0.0,0.0
