TIMESTAMP,STONKS35718_OPEN_PRICE_USD,STONKS35718_HIGH_PRICE_USD,STONKS35718_LOW_PRICE_USD,STONKS35718_CLOSE_PRICE_USD,STONKS35718_VOLUME_USD,STONKS35718_DIVIDENDS_USD,STONKS35718_STOCK_SPLITS_USD
2025-03-29 00:00:00+00:00,0.030519999563694,0.03176800161600113,0.029424000531435013,0.031046999618411064,3296065,0.0,0.0
2025-03-30 00:00:00+00:00,0.031046999618411064,0.031706999987363815,0.029037000611424446,0.030056999996304512,3412418,0.0,0.0
2025-03-31 00:00:00+00:00,0.030056999996304512,0.030981000512838364,0.029416000470519066,0.029884999617934227,3851560,0.0,0.0
2025-04-01 00:00:00+00:00,0.029906999319791794,0.031052999198436737,0.028931999579072,0.03001599945127964,3384972,0.0,0.0
2025-04-02 00:00:00+00:00,0.03001599945127964,0.0352029986679554,0.029867999255657196,0.03200399875640869,7016023,0.0,0.0
2025-04-03 00:00:00+00:00,0.03200399875640869,0.032868001610040665,0.0291959997266531,0.03049900010228157,3892262,0.0,0.0
2025-04-04 00:00:00+00:00,0.03049900010228157,0.03419899940490723,0.03016199916601181,0.03249799832701683,4989942,0.0,0.0
2025-04-05 00:00:00+00:00,0.03249799832701683,0.03356200084090233,0.031599000096321106,0.032214000821113586,2069041,0.0,0.0
2025-04-06 00:00:00+00:00,0.032214000821113586,0.03308599814772606,0.029229000210762024,0.029783999547362328,4660698,0.0,0.0
2025-04-07 00:00:00+00:00,0.029805999249219894,0.03181299939751625,0.025891000404953957,0.029472000896930695,12057403,0.0,0.0
2025-04-08 00:00:00+00:00,0.029472000896930695,0.03137199953198433,0.028863999992609024,0.02971700020134449,5346254,0.0,0.0
2025-04-09 00:00:00+00:00,0.02971700020134449,0.032283999025821686,0.0277709998190403,0.03110099956393242,8121554,0.0,0.0
2025-04-10 00:00:00+00:00,0.03110099956393242,0.03222399950027466,0.03018300049006939,0.031072000041604042,4502000,0.0,0.0
2025-04-11 00:00:00+00:00,0.031072000041604042,0.033743999898433685,0.03050599992275238,0.03341900184750557,3896836,0.0,0.0
2025-04-12 00:00:00+00:00,0.03341900184750557,0.037755999714136124,0.03333999961614609,0.03704100102186203,3944608,0.0,0.0
2025-04-13 00:00:00+00:00,0.03704100102186203,0.04456600174307823,0.03683000057935715,0.04322399944067001,4538347,0.0,0.0
2025-04-14 00:00:00+00:00,0.04327100142836571,0.050085000693798065,0.03751600161194801,0.038231998682022095,5711423,0.0,0.0
2025-04-15 00:00:00+00:00,0.038231998682022095,0.04627799987792969,0.036747999489307404,0.03970000147819519,5703200,0.0,0.0
2025-04-16 00:00:00+00:00,0.039709001779556274,0.043439000844955444,0.03646500036120415,0.03703400120139122,4749136,0.0,0.0
2025-04-17 00:00:00+00:00,0.03703400120139122,0.038787998259067535,0.03509800136089325,0.037390999495983124,3748727,0.0,0.0
2025-04-18 00:00:00+00:00,0.037390999495983124,0.03781700134277344,0.03663000091910362,0.0369889996945858,2796025,0.0,0.0
2025-04-19 00:00:00+00:00,0.0369889996945858,0.040786001831293106,0.03686400130391121,0.04053099825978279,2661162,0.0,0.0
2025-04-20 00:00:00+00:00,0.04053099825978279,0.04455899819731712,0.03953799977898598,0.043067000806331635,5064860,0.0,0.0
2025-04-21 00:00:00+00:00,0.043067000806331635,0.04497700184583664,0.0416640006005764,0.042392998933792114,4245115,0.0,0.0
2025-04-22 00:00:00+00:00,0.042392998933792114,0.04321099817752838,0.04078200086951256,0.04132299870252609,6210812,0.0,0.0
2025-04-23 00:00:00+00:00,0.04132299870252609,0.04499400034546852,0.04046899825334549,0.04330499842762947,6583538,0.0,0.0
2025-04-24 00:00:00+00:00,0.04330499842762947,0.044555000960826874,0.04193200170993805,0.043779999017715454,4735819,0.0,0.0
2025-04-25 00:00:00+00:00,0.043779999017715454,0.04940100014209747,0.04345899820327759,0.047283001244068146,6485779,0.0,0.0
2025-04-26 00:00:00+00:00,0.047283001244068146,0.048944998532533646,0.045830998569726944,0.04679799824953079,6303458,0.0,0.0
2025-04-27 00:00:00+00:00,0.04679799824953079,0.04700800031423569,0.043439000844955444,0.044468000531196594,4021900,0.0,0.0
2025-04-28 00:00:00+00:00,0.044468000531196594,0.04577700048685074,0.043056998401880264,0.0437530018389225,4599106,0.0,0.0
2025-04-29 00:00:00+00:00,0.0437530018389225,0.04548899829387665,0.040731001645326614,0.04279499873518944,4786032,0.0,0.0
2025-04-30 00:00:00+00:00,0.04279499873518944,0.043832000344991684,0.04042600095272064,0.04189100116491318,3949580,0.0,0.0
2025-05-01 00:00:00+00:00,0.04189100116491318,0.045426998287439346,0.04157499969005585,0.04420100152492523,3993593,0.0,0.0
2025-05-02 00:00:00+00:00,0.04420100152492523,0.04460100084543228,0.04256400093436241,0.043125998228788376,2779605,0.0,0.0
2025-05-03 00:00:00+00:00,0.043125998228788376,0.044172998517751694,0.04252700135111809,0.04260899871587753,2481003,0.0,0.0
2025-05-04 00:00:00+00:00,0.04260899871587753,0.04335499927401543,0.0416250005364418,0.04209800064563751,2646419,0.0,0.0
2025-05-05 00:00:00+00:00,0.04209800064563751,0.04313400015234947,0.04173300042748451,0.042201001197099686,3299674,0.0,0.0
2025-05-06 00:00:00+00:00,0.042201001197099686,0.043136000633239746,0.04019699990749359,0.041531000286340714,2926978,0.0,0.0
2025-05-07 00:00:00+00:00,0.041531000286340714,0.04408600181341171,0.04152999818325043,0.04323099926114082,2431571,0.0,0.0
2025-05-08 00:00:00+00:00,0.04323099926114082,0.04805799946188927,0.04321800172328949,0.0474420003592968,6848527,0.0,0.0
2025-05-09 00:00:00+00:00,0.0474420003592968,0.050686001777648926,0.04626699909567833,0.049552999436855316,11728219,0.0,0.0
2025-05-10 00:00:00+00:00,0.049552999436855316,0.05155399814248085,0.04472300037741661,0.04604300111532211,10688182,0.0,0.0
2025-05-11 00:00:00+00:00,0.04604300111532211,0.046971000730991364,0.04104800149798393,0.04469799995422363,9938134,0.0,0.0
2025-05-12 00:00:00+00:00,0.044718001037836075,0.04484499990940094,0.040571000427007675,0.04173700138926506,16094305,0.0,0.0
2025-05-13 00:00:00+00:00,0.04173700138926506,0.042385999113321304,0.03641999885439873,0.037859998643398285,10026465,0.0,0.0
2025-05-14 00:00:00+00:00,0.03787799924612045,0.03798000141978264,0.030361000448465347,0.032954998314380646,7345210,0.0,0.0
2025-05-15 00:00:00+00:00,0.032954998314380646,0.03901800140738487,0.03217900171875954,0.034676000475883484,6740557,0.0,0.0
2025-05-16 00:00:00+00:00,0.034676000475883484,0.03728000074625015,0.033785998821258545,0.03400300070643425,3670222,0.0,0.0
2025-05-17 00:00:00+00:00,0.03398999944329262,0.03524399921298027,0.032019998878240585,0.03341599926352501,3915389,0.0,0.0
2025-05-18 00:00:00+00:00,0.03341599926352501,0.034563999623060226,0.03243400156497955,0.034115999937057495,5273652,0.0,0.0
2025-05-19 00:00:00+00:00,0.034115999937057495,0.034550998359918594,0.03101000003516674,0.03183700144290924,4355753,0.0,0.0
2025-05-20 00:00:00+00:00,0.03183700144290924,0.0321119986474514,0.02969999983906746,0.031092999503016472,3515443,0.0,0.0
2025-05-21 00:00:00+00:00,0.031092999503016472,0.033424001187086105,0.030556000769138336,0.03234399855136871,6211779,0.0,0.0
2025-05-22 00:00:00+00:00,0.032345000654459,0.0327330008149147,0.0286250002682209,0.029210999608039856,6080938,0.0,0.0
