TIMESTAMP,XPLA_OPEN_PRICE_USD,XPLA_HIGH_PRICE_USD,XPLA_LOW_PRICE_USD,XPLA_CLOSE_PRICE_USD,XPLA_VOLUME_USD,XPLA_DIVIDENDS_USD,XPLA_STOCK_SPLITS_USD
2022-10-24 00:00:00+00:00,0.5789999961853027,0.5888749957084656,0.5500389933586121,0.5500389933586121,71513,0.0,0.0
2022-10-25 00:00:00+00:00,0.5500360131263733,0.5512149930000305,0.40026000142097473,0.45847201347351074,321539,0.0,0.0
2022-10-26 00:00:00+00:00,0.4584699869155884,0.48120400309562683,0.4583989977836609,0.46722498536109924,57049,0.0,0.0
2022-10-27 00:00:00+00:00,0.4672259986400604,0.4768950045108795,0.44196099042892456,0.44279900193214417,85638,0.0,0.0
2022-10-28 00:00:00+00:00,0.4423010051250458,0.46673500537872314,0.4378019869327545,0.4583069980144501,101162,0.0,0.0
2022-10-29 00:00:00+00:00,0.4585550129413605,0.47111499309539795,0.4585550129413605,0.46382299065589905,43078,0.0,0.0
2022-10-30 00:00:00+00:00,0.46382299065589905,0.4676859974861145,0.4505139887332916,0.4561069905757904,31003,0.0,0.0
2022-10-31 00:00:00+00:00,0.4560849964618683,0.4568609893321991,0.3999289870262146,0.41981399059295654,219048,0.0,0.0
2022-11-01 00:00:00+00:00,0.4198110103607178,0.4514240026473999,0.41513198614120483,0.45105698704719543,98376,0.0,0.0
2022-11-02 00:00:00+00:00,0.4511309862136841,0.47979599237442017,0.41659998893737793,0.45386600494384766,196336,0.0,0.0
2022-11-03 00:00:00+00:00,0.4538620114326477,0.45472100377082825,0.4444800019264221,0.4532510042190552,58586,0.0,0.0
2022-11-04 00:00:00+00:00,0.45295700430870056,0.49011901021003723,0.45295199751853943,0.4728870093822479,102036,0.0,0.0
2022-11-05 00:00:00+00:00,0.4728870093822479,0.4730699956417084,0.4630639851093292,0.47108298540115356,32712,0.0,0.0
2022-11-06 00:00:00+00:00,0.47182101011276245,0.47240400314331055,0.407492995262146,0.41633298993110657,176720,0.0,0.0
2022-11-07 00:00:00+00:00,0.4165410101413727,0.4185290038585663,0.31214800477027893,0.3752869963645935,307091,0.0,0.0
2022-11-08 00:00:00+00:00,0.37703201174736023,0.3773669898509979,0.2391500025987625,0.2504589855670929,537344,0.0,0.0
2022-11-09 00:00:00+00:00,0.25621598958969116,0.2990570068359375,0.234593003988266,0.2794179916381836,39530,0.0,0.0
2022-11-10 00:00:00+00:00,0.27942800521850586,0.3017460107803345,0.23560300469398499,0.2719799876213074,12432,0.0,0.0
